,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,khO,khE,H,sigmaE,sigmaB,kS,s,xi,xieff,sigmaEkh,sigmaBkh,skh,xieffkh
3243,5.724709548083852,-0.12720299721284,0.8509460091631804,254.80004146174704,2.202737846995669e+23,76.77495248974778,52.58506028878573,6.877039423058983e+22,1919.6506161337184,314.87109683538586,-734.7083759773731,5.311404941420868e+22,2.202737846995669e+23,0.37129249999045627,0.2423232517856487,0.0,2.9566655626021617e+23,0.0,-4.282438953658828,-4.282438953658828,0.2423232517856487,0.0,0.0,-4.282438953658828
3244,5.715007783661449,-0.12719879397164058,0.8478400324200409,261.48468539950187,2.2665267568820926e+23,76.85122368454215,52.61335567617311,7.0744070462807445e+22,1948.1391613149767,319.17351642953184,-745.3645989137476,5.4107956660935835e+22,2.2665267568820926e+23,0.37067536119259564,0.2444569617129461,0.0,3.05278536290167e+23,0.0,-4.289427059651214,-4.289427059651214,0.2444569617129461,0.0,0.0,-4.289427059651214
3245,5.704708337615158,-0.12719430807271398,0.8445529326128517,268.7298264916671,2.3361771003605222e+23,76.93219636658073,52.64334372991863,7.289767729932121e+22,1978.5495054678051,323.77016908354415,-756.7400463954358,5.518219885803784e+22,2.3361771003605222e+23,0.3700202237677432,0.2467278348173314,0.0,3.1579704356375455e+23,0.0,-4.296870140554539,-4.296870140554539,0.2467278348173314,0.0,0.0,-4.296870140554539
3246,5.693986973270819,-0.1271896123854948,0.8410433362984534,276.43461064733384,2.410834585887079e+23,77.01648914844743,52.674505021743336,7.520502637900067e+22,2010.3800226433732,328.5874502113721,-768.6497758340481,5.63213551237902e+22,2.410834585887079e+23,0.3693382710723163,0.2490979556956494,0.0,3.271000801601222e+23,0.0,-4.304645035031826,-4.304645035031826,0.2490979556956494,0.0,0.0,-4.304645035031826
3247,5.682966704333116,-0.12718475802526438,0.837698063326959,284.52759415309197,2.489915681891536e+23,77.10313521045182,52.70647636122015,7.764828075100893e+22,2043.2754527525437,333.5739484651759,-780.9639780389022,5.751463609902333e+22,2.489915681891536e+23,0.36863733005973787,0.2515407825943485,0.0,3.391052668096613e+23,0.0,-4.312665445624227,-4.312665445624227,0.2515407825943485,0.0,0.0,-4.312665445624227
3248,5.682467413508065,-0.12718453742273458,0.8375260895546677,284.89841705253707,2.4902438178011423e+23,77.10706092659734,52.70792346440473,7.776072716652109e+22,2044.7647561232377,333.78887992585663,-781.5223843743166,5.751463609902333e+22,2.4902438178011423e+23,0.3686055733859095,0.2516488168485309,0.0,3.396584411587681e+23,0.0,-4.313029516023469,-4.313029516023469,0.2516488168485309,0.0,0.0,-4.313029516023469
3249,5.68196812354915,-0.12718431676271266,0.83734874350621,285.269582977035,2.4935203305484578e+23,77.11098664274286,52.70937044292184,7.787332671312203e+22,2046.2591061265084,334.01440084937786,-782.0820490480734,5.751463609902333e+22,2.4935203305484578e+23,0.3685738168225472,0.2517593560678941,0.0,3.402126421035233e+23,0.0,-4.313393645917426,-4.313393645917426,0.2517593560678941,0.0,0.0,-4.313393645917426
3250,5.681188275634964,-0.12718397199470502,0.8370598893161244,285.8500355351398,2.4991629278421254e+23,77.11711828688705,52.711630254339745,7.804950473555741e+22,2048.594671797619,334.36862823236197,-782.9566925954499,5.751463609902333e+22,2.4991629278421254e+23,0.3685242159073238,0.2519324710906882,0.0,3.410799550627891e+23,0.0,-4.313962505882149,-4.313962505882149,0.2519324710906882,0.0,0.0,-4.313962505882149
3251,5.678995156961731,-0.12718300166578694,0.8361567991139942,287.48713602699104,2.5151133917146717e+23,77.13436202446881,52.717983786552885,7.854697344639651e+22,2055.167466724877,335.36581980958687,-785.4183800699489,5.751463609902333e+22,2.5151133917146717e+23,0.3683847269413754,0.25241950606298036,0.0,3.4352996244802394e+23,0.0,-4.315563063707945,-4.315563063707945,0.25241950606298036,0.0,0.0,-4.315563063707945
3252,5.674824394806519,-0.12718115325119528,0.8342682080201924,290.61975554795526,2.545775257529971e+23,77.16715565567495,52.73006010982063,7.95012827655367e+22,2067.6859281527186,337.26634330620686,-790.1079562956837,5.751463609902333e+22,2.545775257529971e+23,0.36811945656934997,0.2533465045392025,0.0,3.4823398796505075e+23,0.0,-4.318610133937447,-4.318610133937447,0.2533465045392025,0.0,0.0,-4.318610133937447
3253,5.668687327869128,-0.12717842602051457,0.8327980689466443,295.27521636022067,2.5916266058600056e+23,77.21541070405819,52.747814314353285,8.092536915366443e+22,2086.1499906165304,340.07261724756455,-797.0276640265764,5.8184253141462175e+22,2.5916266058600056e+23,0.3677291309644802,0.25471237390551593,0.0,3.552635340735268e+23,0.0,-4.323101411864996,-4.323101411864996,0.25471237390551593,0.0,0.0,-4.323101411864996
3254,5.660929251231518,-0.12717496582602467,0.8330347222341168,301.2388287401307,2.650798687621026e+23,77.2764130481598,52.770231603531,8.275998326416693e+22,2109.5643512161178,343.6372764650249,-805.8079999953806,5.904271963355365e+22,2.650798687621026e+23,0.36723571796001964,0.25644225775935875,0.0,3.643365770403557e+23,0.0,-4.328792094777597,-4.328792094777597,0.25644225775935875,0.0,0.0,-4.328792094777597
3255,5.651959899754182,-0.12717094778455307,0.8264227785581323,308.24306308222367,2.7208746245146006e+23,77.34694181144604,52.79611216832512,8.492981550321526e+22,2136.7335559979097,347.78137955101613,-816.0050591419894,6.005107290210049e+22,2.7208746245146006e+23,0.366665283303757,0.2584464889655992,0.0,3.7509153527305765e+23,0.0,-4.335389576520144,-4.335389576520144,0.2584464889655992,0.0,0.0,-4.335389576520144
3256,5.642165034441668,-0.1271665382866086,0.8231123122196676,316.02650996892555,2.7994443658301834e+23,77.42396439525345,52.82432968623388,8.736045613940369e+22,2166.521929275925,352.33526578061014,-827.1971156621574,6.117110024400759e+22,2.7994443658301834e+23,0.36604236630178105,0.26064046113408235,0.0,3.8716928615888985e+23,0.0,-4.342616797729058,-4.342616797729058,0.26064046113408235,0.0,0.0,-4.342616797729058
3257,5.6317774308469515,-0.12716183714572984,0.8196220347424901,324.43507794271886,2.8851331985513734e+23,77.50565094245094,52.854203442234,9.000961422607201e+22,2198.2452813146533,357.1980069780888,-839.131453071003,6.238026084289041e+22,2.8851331985513734e+23,0.3653817749570738,0.262973420946708,0.0,4.0036785607176296e+23,0.0,-4.350307194463559,-4.350307194463559,0.262973420946708,0.0,0.0,-4.350307194463559
3258,5.6209564132738015,-0.12715691257052514,0.8159958037652174,333.3639976527689,2.977036653094292e+23,77.59074901240162,52.88526744644113,9.284955485657501e+22,2231.434043353884,362.3006352168724,-851.6355801242257,6.366328447506453e+22,2.977036653094292e+23,0.36469364477027943,0.2654106580919669,0.0,4.145561155220157e+23,0.0,-4.358346875314392,-4.358346875314392,0.2654106580919669,0.0,0.0,-4.358346875314392
3259,5.60982219490513,-0.1271518162424778,0.8121990745289369,342.7329351328753,3.0744755839041424e+23,77.67831358956172,52.917170692027796,9.585951546931525e+22,2265.731641958252,367.5910003079011,-864.5790142461723,6.500853813457286e+22,3.0744755839041424e+23,0.36398562297410975,0.26792598629471265,0.0,4.296365007336117e+23,0.0,-4.366649677105587,-4.366649677105587,0.26792598629471265,0.0,0.0,-4.366649677105587
3260,5.609158171422073,-0.12715151136736227,0.8119705666419409,343.29750500250873,3.075007778399358e+23,77.68353588444282,52.91907142202961,9.604189179549754e+22,2267.7751649147035,367.8926758641926,-865.3518744322595,6.500853813457286e+22,3.075007778399358e+23,0.3639433987202865,0.26807279280604857,0.0,4.305512961358239e+23,0.0,-4.367145819049676,-4.367145819049676,0.26807279280604857,0.0,0.0,-4.367145819049676
3261,5.608494149531438,-0.12715120638714209,0.8117433189314845,343.8627006203515,3.080326557807506e+23,77.68875817932391,52.92097193152444,9.622459388128848e+22,2269.8251989300893,368.2079390839955,-866.1264060478138,6.500853813457286e+22,3.080326557807506e+23,0.36390117466654637,0.26822269456052517,0.0,4.3146816887755415e+23,0.0,-4.367642070118851,-4.367642070118851,0.26822269456052517,0.0,0.0,-4.367642070118851
3262,5.607524850273946,-0.1271507610048984,0.8114145133593932,344.68892370429165,3.088891209163775e+23,77.6963813940972,52.923745793402794,9.649187814745345e+22,2272.8196262085294,368.67059882607515,-867.2577564241874,6.500853813457286e+22,3.088891209163775e+23,0.36383953869690366,0.26844206246389757,0.0,4.3280983593049325e+23,0.0,-4.368366665848447,-4.368366665848447,0.26844206246389757,0.0,0.0,-4.368366665848447
3263,5.605017446124643,-0.12714960783112222,0.8105865204969801,346.83274308132286,3.111174894366752e+23,77.71610141383849,52.93091914420072,9.718653677481613e+22,2280.5708987517037,369.8689383463727,-870.187171862837,6.500853813457286e+22,3.111174894366752e+23,0.36368009836011866,0.2690098201106088,0.0,4.362983147468894e+23,0.0,-4.370242158027636,-4.370242158027636,0.2690098201106088,0.0,0.0,-4.370242158027636
3264,5.600474645362323,-0.12714751470226632,0.8091912667407183,350.7408441841605,3.152018466136473e+23,77.75182970444861,52.94390765211948,9.845707823443015e+22,2294.633430054232,372.045642656406,-875.5049234809957,6.556013236503604e+22,3.152018466136473e+23,0.36339123497424497,0.27003953537149494,0.0,4.4268454788799644e+23,0.0,-4.373644108094606,-4.373644108094606,0.27003953537149494,0.0,0.0,-4.373644108094606
3265,5.593981052437595,-0.12714451407065624,0.8069997769794368,356.3811129817515,3.211395163773272e+23,77.80290163865689,52.962456201458274,1.0030035642826037e+23,2314.7772722359036,375.1695122087973,-883.1295568362239,6.63580531546381e+22,3.211395163773272e+23,0.3629783339730233,0.271513825756217,0.0,4.5196260562329004e+23,0.0,-4.378515952969581,-4.378515952969581,0.271513825756217,0.0,0.0,-4.378515952969581
3266,5.585911420066039,-0.12714077091260081,0.8033844627196831,363.47915028706785,3.286765488226813e+23,77.8663707638087,52.98547783552859,1.0263621905286026e+23,2339.879312838082,379.0717817507172,-892.6432097096113,6.736394492455249e+22,3.286765488226813e+23,0.36246523147675386,0.27334982659903995,0.0,4.6374177699293454e+23,0.0,-4.384585053668617,-4.384585053668617,0.27334982659903995,0.0,0.0,-4.384585053668617
3267,5.576678546274529,-0.12713646871510653,0.8032763075043685,371.72183736030547,3.3751332066199646e+23,77.9389912915438,53.01177893577047,1.0537147701157498e+23,2368.6933895170055,383.5645592161825,-903.5810710296593,6.853340659503887e+22,3.3751332066199646e+23,0.36187818193426047,0.27545591384354584,0.0,4.77565105795029e+23,0.0,-4.391549251310017,-4.391549251310017,0.27545591384354584,0.0,0.0,-4.391549251310017
3268,5.566599463059813,-0.12713174837573119,0.7967830391240672,380.8690519351677,3.474214293792325e+23,78.01827043359582,53.04044292491724,1.0843554834871347e+23,2400.261702430215,388.50356524610277,-915.5864564163057,6.98321987698272e+22,3.474214293792325e+23,0.36123734896730364,0.277761750518807,0.0,4.93087678209993e+23,0.0,-4.399176495009869,-4.399176495009869,0.277761750518807,0.0,0.0,-4.399176495009869
3269,5.556016132768598,-0.12712676494375086,0.7930734633289641,390.64270175453987,3.581220082315811e+23,78.10151901365214,53.070487413202656,1.1174287357594129e+23,2433.535958611708,393.7279091553176,-928.2663318326447,7.122046530561291e+22,3.581220082315811e+23,0.3605644791178692,0.2801904447864904,0.0,5.098857046141902e+23,0.0,-4.407213283140436,-4.407213283140436,0.2801904447864904,0.0,0.0,-4.407213283140436
3270,5.54504025530076,-0.1271215673347307,0.7892494035337027,400.96319614095177,3.695476159693013e+23,78.18785883075445,53.101588359947826,1.1527279008186396e+23,2468.181524341892,399.18865045792717,-941.497553011971,7.268688459656523e+22,3.695476159693013e+23,0.3598666772396162,0.2827176741927552,0.0,5.278621627588088e+23,0.0,-4.4155785800253184,-4.4155785800253184,0.2827176741927552,0.0,0.0,-4.4155785800253184
3271,5.533756421520804,-0.12711619254371156,0.7852771253991541,411.7708758618466,3.816505245570831e+23,78.27662482327351,53.133500444008256,1.1901071024653354e+23,2503.9447785567613,404.8484603077375,-955.1871598287444,7.4223004135425e+22,3.816505245570831e+23,0.35914932389743726,0.28532499057470534,0.0,5.4695007990725205e+23,0.0,-4.424211048355346,-4.424211048355346,0.28532499057470534,0.0,0.0,-4.424211048355346
3272,5.522244785990987,-0.12711067626009823,0.7814809354117024,423.0054356898681,3.943798606692515e+23,78.36718673227601,53.16599255502096,1.22941127446988e+23,2540.5824714441956,410.6710813312373,-969.2453882617938,7.582027438185736e+22,3.943798606692515e+23,0.3584175169153857,0.28799475674095104,0.0,5.670770059370336e+23,0.0,-4.433051896920338,-4.433051896920338,0.28799475674095104,0.0,0.0,-4.433051896920338
3273,5.521729267493652,-0.12711042844462297,0.7813067312034402,423.51350313762305,3.944320701846168e+23,78.37124240261787,53.1674461118593,1.2311995930314819e+23,2542.2219326441336,410.92179698858894,-969.8760203264753,7.582027438185736e+22,3.944320701846168e+23,0.35838474552432364,0.2881121011295877,0.0,5.679938303533806e+23,0.0,-4.433448620234171,-4.433448620234171,0.2881121011295877,0.0,0.0,-4.433448620234171
3274,5.52121375000151,-0.12711018056242404,0.7811283135499674,424.0219772807664,3.949533740417778e+23,78.37529807295972,53.16889953578793,1.232990349029484e+23,2543.8660940403392,411.18255588361575,-970.507844642382,7.582027438185736e+22,3.949533740417778e+23,0.35835197426012505,0.28823164411710495,0.0,5.689122675861222e+23,0.0,-4.433845412211811,-4.433845412211811,0.28823164411710495,0.0,0.0,-4.433845412211811
3275,5.520409236899751,-0.12710979358458696,0.7808401346943623,424.81635356747415,3.95850372438266e+23,78.38162734039335,53.171167479420966,1.2357898750247764e+23,2546.433340157011,411.59142805591824,-971.4944192712068,7.582027438185736e+22,3.95850372438266e+23,0.3583008317644921,0.2884186225075298,0.0,5.703483528268904e+23,0.0,-4.434464781962014,-4.434464781962014,0.2884186225075298,0.0,0.0,-4.434464781962014
3276,5.5181495559873905,-0.12710870578031272,0.7799503831723736,427.0531439901528,3.9838285745213435e+23,78.3994048106884,53.17753588497937,1.2436849991267548e+23,2553.6481763551596,412.74120322240935,-974.2679461212464,7.582027438185736e+22,3.9838285745213435e+23,0.3581571857365515,0.2889440768568398,0.0,5.743998591701663e+23,0.0,-4.436205346505656,-4.436205346505656,0.2889440768568398,0.0,0.0,-4.436205346505656
3277,5.5138552327305455,-0.12710663493017896,0.7779103637497974,431.32671266176646,4.032476196543397e+23,78.43318973674154,53.189631587628,1.2588195902989804e+23,2567.3758561755208,414.931707434559,-979.5488875012076,7.582027438185736e+22,4.032476196543397e+23,0.3578842022786507,0.2899437777221154,0.0,5.821725969586781e+23,0.0,-4.4395168227910835,-4.4395168227910835,0.2899437777221154,0.0,0.0,-4.4395168227910835
3278,5.507539126772,-0.12710358058125032,0.7757015768094907,437.66670385878086,4.1051891929100066e+23,78.48288172810385,53.20740559063034,1.2813938769017547e+23,2587.6058917450105,418.16638245570095,-987.3402521195273,7.67031432314514e+22,4.1051891929100066e+23,0.3574827045947943,0.2914167923048166,0.0,5.937810874667024e+23,0.0,-4.444396153560837,-4.444396153560837,0.2914167923048166,0.0,0.0,-4.444396153560837
3279,5.499555339780798,-0.1270997051741758,0.7762571939372485,445.7740043834446,4.199015427506236e+23,78.54569591937262,53.2298446385116,1.3104721598597207e+23,2613.244673684289,422.2776248972536,-997.2302391003835,7.783483242638979e+22,4.199015427506236e+23,0.3569752095377467,0.29328339367769823,0.0,6.087600216170624e+23,0.0,-4.450578841971946,-4.450578841971946,0.29328339367769823,0.0,0.0,-4.450578841971946
3280,5.4903164430991165,-0.12709520007200525,0.7690754148548142,455.2870355628806,4.310230924575047e+23,78.61838735699533,53.25577233508302,1.3448939955360214e+23,2643.0076393114537,427.0658253614562,-1008.7330770719526,7.916525607468295e+22,4.310230924575047e+23,0.3563879501425871,0.2954498078590676,0.0,6.265283153427624e+23,0.0,-4.457754534810864,-4.457754534810864,0.2954498078590676,0.0,0.0,-4.457754534810864
3281,5.480243841936867,-0.12709026328246853,0.7654544705356388,465.82048278887476,4.434711376150787e+23,78.69764130690058,53.28399211709068,1.383387191218579e+23,2675.5710503762384,432.3234095756187,-1021.3454654402541,8.064040823798284e+22,4.434711376150787e+23,0.3557477189284198,0.29781952137957557,0.0,6.464441982148208e+23,0.0,-4.465603590702167,-4.465603590702167,0.29781952137957557,0.0,0.0,-4.465603590702167
3282,5.469569187458875,-0.12708500258400307,0.7616411673454329,477.17002661619176,4.570360462867471e+23,78.78163574463439,53.313844452321106,1.4253071202168291e+23,2710.21218916519,437.93871193037575,-1034.7939656352526,8.223161454099362e+22,4.570360462867471e+23,0.3550692449322163,0.3003400391381806,0.0,6.681867138561811e+23,0.0,-4.4739513629328815,-4.4739513629328815,0.3003400391381806,0.0,0.0,-4.4739513629328815
3283,5.45844675430864,-0.1270794894254826,0.7576792006172836,489.2023129656507,4.715861821949462e+23,78.86915727706084,53.344889721523,1.4702501886360633e+23,2746.45084601131,443.83757336279575,-1048.8974440837837,8.392014766399293e+22,4.715861821949462e+23,0.3543623376271475,0.30297648027451723,0.0,6.915575480847667e+23,0.0,-4.482681846088035,-4.482681846088035,0.30297648027451723,0.0,0.0,-4.482681846088035
3284,5.446999088474633,-0.12707378092715968,0.7535525532316973,501.80953427011997,4.870153675664166e+23,78.9592420165502,53.376779589397174,1.5178918790798074e+23,2783.90368256355,449.96055661377545,-1063.5109829965782,8.569084050224676e+22,4.870153675664166e+23,0.35363478870035087,0.3057010534800894,0.0,7.163977172761925e+23,0.0,-4.491702491791414,-4.491702491791414,0.3057010534800894,0.0,0.0,-4.491702491791414
3285,5.446478561312612,-0.12707352053372628,0.7533617035712296,502.388202307201,4.870796142841809e+23,78.96333828008717,53.37822810293311,1.5200921591957863e+23,2785.605731482604,450.22942013298257,-1064.1767665667426,8.569084050224676e+22,4.870796142841809e+23,0.35360170763689164,0.30582291971073333,0.0,7.17546235556318e+23,0.0,-4.492113506144892,-4.492113506144892,0.30582291971073333,0.0,0.0,-4.492113506144892
3286,5.445958035217378,-0.1270732600687794,0.7531713141399589,502.9673229016059,4.877211314441762e+23,78.96743454362414,53.37967648096056,1.522295422472764e+23,2787.3123213519134,450.507989772367,-1064.8437037898675,8.569084050224676e+22,4.877211314441762e+23,0.35356862670747435,0.30594684555610285,0.0,7.186967261642216e+23,0.0,-4.492524593178684,-4.492524593178684,0.30594684555610285,0.0,0.0,-4.492524593178684
3287,5.4451448854458135,-0.12707285303403118,0.7528751709129,503.87295723778936,4.888260844602361e+23,78.97383361667345,53.38193882708537,1.5257432802759078e+23,2789.9796845537808,450.945056957978,-1065.8861517484258,8.569084050224676e+22,4.888260844602361e+23,0.35351694882635654,0.3061408410927279,0.0,7.204974429372675e+23,0.0,-4.493166927918918,-4.493166927918918,0.3061408410927279,0.0,0.0,-4.493166927918918
3288,5.442858236067012,-0.12707170747119123,0.7520552939325668,506.4258999002937,4.919493469755659e+23,78.99182848834947,53.38829901168581,1.5354782143638796e+23,2797.4848358552845,452.1756137018401,-1068.8203213562488,8.569084050224676e+22,4.919493469755659e+23,0.35337162684020684,0.3066866939807343,0.0,7.255835682529352e+23,0.0,-4.494974193579375,-4.494974193579375,0.3066866939807343,0.0,0.0,-4.494974193579375
3289,5.438509744651394,-0.12706952511611058,0.7505859517464007,511.30618823732834,4.979528572840825e+23,79.02604955005629,53.400387035349866,1.554151747025786e+23,2811.7747411928126,454.52178152494514,-1074.4112542323048,8.569084050224676e+22,4.979528572840825e+23,0.35309527318968276,0.3077260380348087,0.0,7.353473558275017e+23,0.0,-4.49841497339476,-4.49841497339476,0.3077260380348087,0.0,0.0,-4.49841497339476
3290,5.432111715509216,-0.12706630496081792,0.7484710789693148,518.54749075752,5.069291333874962e+23,79.07640080587483,53.4181555893552,1.582013575432308e+23,2832.8413484332978,457.9880153651544,-1082.6637283761504,8.668783144489748e+22,5.069291333874962e+23,0.35268867594666065,0.3092583345008803,0.0,7.499337261675253e+23,0.0,-4.503486843593575,-4.503486843593575,0.3092583345008803,0.0,0.0,-4.503486843593575
3291,5.424023975905932,-0.12706221860774716,0.7447702561127273,527.8056560957252,5.185119357433819e+23,79.14005158695872,53.44058814173548,1.6179032209885446e+23,2859.54238617768,462.39380198924965,-1093.1408175875977,8.796580845880128e+22,5.185119357433819e+23,0.35217471034538333,0.31120054652338053,0.0,7.687546042685146e+23,0.0,-4.50991421570047,-4.50991421570047,0.31120054652338053,0.0,0.0,-4.50991421570047
3292,5.414676685207382,-0.12705747382199667,0.7429159662017052,538.6523372797366,5.322229712656394e+23,79.21361763345404,53.46647439385267,1.6603314564381123e+23,2890.500246337555,467.5193195209756,-1105.3126332201075,8.946617548462308e+22,5.322229712656394e+23,0.35158072058176526,0.3134525539128081,0.0,7.910494419465228e+23,0.0,-4.517364945799395,-4.517364945799395,0.3134525539128081,0.0,0.0,-4.517364945799395
3293,5.404419273808071,-0.12705223968012233,0.7380162733890825,550.7381960320125,5.4767076531009696e+23,79.29434977915662,53.49483194879119,1.708088330755457e+23,2924.5943679700167,473.18641570020026,-1118.7478558887362,9.114073336480412e+22,5.4767076531009696e+23,0.35092891882168015,0.31593313315546534,0.0,8.162012296231324e+23,0.0,-4.525568885385955,-4.525568885385955,0.31593313315546534,0.0,0.0,-4.525568885385955
3294,5.3935598548027315,-0.12704666691905933,0.7334709947525354,563.744702164416,5.6448846570378066e+23,79.37982373039368,53.5247977399046,1.7600471545366985e+23,2960.8278165947936,479.23296137518275,-1133.0610868241483,9.294518903147818e+22,5.6448846570378066e+23,0.3502388893965923,0.3185696104748138,0.0,8.436324565468598e+23,0.0,-4.534286124605593,-4.534286124605593,0.3185696104748138,0.0,0.0,-4.534286124605593
3295,5.382150546001787,-0.12704077689089763,0.7292747257747201,577.6470241225438,5.826831420005263e+23,79.46962988816274,53.55621879630425,1.8162276993818346e+23,2999.0498069596792,485.6390541484965,-1148.1988262527898,9.487637936507397e+22,5.826831420005263e+23,0.3495139484832668,0.32135138084014625,0.0,8.733680514794214e+23,0.0,-4.543480218822361,-4.543480218822361,0.32135138084014625,0.0,0.0,-4.543480218822361
3296,5.3704697673733,-0.12703470919051302,0.7249764350820275,592.1354160061277,6.018781301719406e+23,79.56157719499502,53.588321542320415,1.875479581388032e+23,3038.344281188831,492.2546005457821,-1163.8030705870217,9.689086439026394e+22,6.018781301719406e+23,0.3487717901568284,0.3242119914649532,0.0,9.048115894198774e+23,0.0,-4.55293091269619,-4.55293091269619,0.3242119914649532,0.0,0.0,-4.55293091269619
3297,5.369941181115128,-0.12703443370823553,0.7247772205624489,592.7972082577752,6.019576759822641e+23,79.56573815883435,53.58977269925673,1.878203172292434e+23,3040.1218598823657,492.54488381999494,-1164.5107488797678,9.689086439026394e+22,6.019576759822641e+23,0.34873820627581537,0.32433959553421343,0.0,9.062585807370685e+23,0.0,-4.5533594908068595,-4.5533594908068595,0.32433959553421343,0.0,0.0,-4.5533594908068595
3298,5.369412596003389,-0.1270341581482644,0.7245779159458421,593.4595142006493,6.02751945296951e+23,79.56989912267368,53.59122371645202,1.8809304555806453e+23,3041.9038360618247,492.8445782609909,-1165.219544247179,9.689086439026394e+22,6.02751945296951e+23,0.34870462253819684,0.3244691391669848,0.0,9.077080128583174e+23,0.0,-4.553788146812894,-4.553788146812894,0.3244691391669848,0.0,0.0,-4.553788146812894
3299,5.36858711583747,-0.12703372765522117,0.7242669029231064,594.4948975088761,6.04119570594034e+23,79.57639722976978,53.59348946603128,1.8851970046095887e+23,3044.6880870466084,493.3144645846878,-1166.3270540514247,9.689086439026394e+22,6.04119570594034e+23,0.34865217565965706,0.324671831463926,0.0,9.099758968949266e+23,0.0,-4.554457727636102,-4.554457727636102,0.324671831463926,0.0,0.0,-4.554457727636102
3300,5.366266925288756,-0.12703251663620396,0.723399604682804,597.4120905055851,6.079834086469423e+23,79.59466168322285,53.599856061257086,1.897237578919741e+23,3052.5182562791874,494.6367893646461,-1169.4428478074954,9.689086439026394e+22,6.079834086469423e+23,0.34850476322566315,0.3252418997329698,0.0,9.163783366963813e+23,0.0,-4.556340760612076,-4.556340760612076,0.3252418997329698,0.0,0.0,-4.556340760612076
3301,5.361855835920688,-0.12703021009856763,0.7218232294420166,602.9868524168536,6.154083971695533e+23,79.62938609485946,53.6119528182675,1.9203273751671856e+23,3067.422775146728,497.1572880372997,-1175.3783138111198,9.689086439026394e+22,6.154083971695533e+23,0.3482245098320699,0.3263271532282764,0.0,9.286653960940806e+23,0.0,-4.559924937500361,-4.559924937500361,0.3263271532282764,0.0,0.0,-4.559924937500361
3302,5.355366693632068,-0.1270268069741319,0.7196519205260045,611.256531327963,6.26508164872319e+23,79.68047023583765,53.62973103785823,1.9547726575851792e+23,3089.3914987831185,500.8806279788565,-1184.1380790988362,9.801817986479314e+22,6.26508164872319e+23,0.34781223816300605,0.3279271120051905,0.0,9.470176677655684e+23,0.0,-4.565207640659534,-4.565207640659534,0.3279271120051905,0.0,0.0,-4.565207640659534
3303,5.34716413910589,-0.1270224881967539,0.7159492107552008,621.827651595839,6.408301139650636e+23,79.7450447462181,53.652174017294826,1.999139580877025e+23,3117.2333946326353,505.613235389729,-1195.2587476138713,9.946309026708721e+22,6.408301139650636e+23,0.34729112339422546,0.32995537630170185,0.0,9.70695061463142e+23,0.0,-4.571902347924579,-4.571902347924579,0.32995537630170185,0.0,0.0,-4.571902347924579
3304,5.337685037848768,-0.12701747340845254,0.7136378885151055,634.2094910956775,6.577814703531078e+23,79.8196715965664,53.67806878975604,2.0515829191881065e+23,3149.50863059557,511.118671732977,-1208.1768810004166,1.0115919704067671e+23,6.577814703531078e+23,0.3466889286089944,0.33230743569252785,0.0,9.98737814005254e+23,0.0,-4.579662881003998,-4.579662881003998,0.33230743569252785,0.0,0.0,-4.579662881003998
3305,5.327284688562847,-0.12701194159036608,0.7091576782519652,648.0012361418645,6.768761098816527e+23,79.90155462633417,53.70642967936246,2.1106005767100352e+23,3185.0441376209583,517.2050624498187,-1222.4330863099092,1.030517959798066e+23,6.768761098816527e+23,0.3460282329493583,0.3348983787540246,0.0,1.030365646737965e+24,0.0,-4.588207315765273,-4.588207315765273,0.3348983787540246,0.0,0.0,-4.588207315765273
3306,5.316270802385425,-0.1270060493721591,0.7041231287363798,662.8450806060993,6.976691645574667e+23,79.9882719953167,53.73640600127298,2.174826437291122e+23,3222.8151662578134,523.7011516440458,-1237.6244701919811,1.050916703347072e+23,6.976691645574667e+23,0.3453285899977241,0.3376535951483698,0.0,1.0648658192548813e+24,0.0,-4.597289836797039,-4.597289836797039,0.3376535951483698,0.0,0.0,-4.597289836797039
3307,5.304577954476473,-0.12699975528459112,0.6997324862037775,678.8759303298043,7.204057126491123e+23,80.08033955747874,53.7681653709879,2.245006086047521e+23,3263.0707303560753,530.6561984712622,-1253.8586174884456,1.0729811128798302e+23,7.204057126491123e+23,0.344585849064777,0.34059186321412305,0.0,1.1026579792860447e+24,0.0,-4.606970789328505,-4.606970789328505,0.34059186321412305,0.0,0.0,-4.606970789328505
3308,5.292650204276249,-0.1269932934312507,0.6952539775031449,695.5213046238789,7.443095629270068e+23,80.17426141821605,53.80049393563561,2.3187698240035538e+23,3304.2991445934117,537.8133790723921,-1270.5317944542178,1.0959147216246474e+23,7.443095629270068e+23,0.3438282212716053,0.3436032742475459,0.0,1.1424822703326735e+24,0.0,-4.616887357354715,-4.616887357354715,0.3436032742475459,0.0,0.0,-4.616887357354715
3309,5.292113141881914,-0.12699300149082673,0.6950475079117037,696.2777851470307,7.444081281848081e+23,80.1784904841542,53.80194793572301,2.322143767793187e+23,3306.155067141859,538.1270319945301,-1271.2842631584545,1.0959147216246474e+23,7.444081281848081e+23,0.3437941089140681,0.34373718526654895,0.0,1.1443058949514075e+24,0.0,-4.617334845118334,-4.617334845118334,0.34373718526654895,0.0,0.0,-4.617334845118334
