,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
92,15.513359793564456,-0.12833869041353888,1.0,0.00012416590192551602,4.262540267807006,0.28539895085149586,0.28506323710980785,1.3298461210877344,0.9082220605061352,1.5894229577129677,-0.3425277695447716,0.9976480210555517,0.0,0.003983124639786954,0.0,-1.6080156491183055,-1.606019391642862
93,15.510326575218873,-0.1283335316362729,1.0,0.0001453754929194854,4.364203419576553,0.309033912471069,0.3086403096632081,1.3615725379299468,0.9521659932020908,1.6735377280561912,-0.3689035133301981,0.9974533853871013,0.0,0.004080255807006499,0.0,-1.6082647760334685,-1.606219439445923
94,15.506237004245596,-0.12832712458634235,1.0,0.00017598250087984334,4.505084528519597,0.34090145805232885,0.34042251967011805,1.4055413339813954,1.0070069286081025,1.779183528921766,-0.404035309292476,0.9971909775076687,0.0,0.00419857701343347,0.0,-1.6086076724625635,-1.6065024703958906
95,15.502687914106618,-0.12832203378292897,1.0,0.00020424563780447005,4.630993329612505,0.36855859998039997,0.3679988230126945,1.4448403384141415,1.050998634480891,1.864265911020023,-0.434130505699127,0.9969632598266313,0.0,0.004291346260900119,0.0,-1.6089112677688313,-1.6067590589393674
96,15.499138959158664,-0.1283173428176472,1.0,0.000233931587235436,4.760384058899386,0.3962157419084711,0.3955688285781932,1.4852287912633604,1.0920752113115977,1.9437590518022079,-0.4638638180790322,0.996735559491917,0.0,0.004376371996393907,0.0,-1.6092199881362792,-1.6070246355401379
97,15.495635194017193,-0.12831307241321985,1.0,0.0002645002811543928,4.891641474463756,0.42352167071660013,0.4227825496796743,1.5262023866830086,1.1301265907853513,2.0172179833518467,-0.49286821611267734,0.9965107663697061,0.0,0.004453847657156096,0.0,-1.6095294293791857,-1.6072947080859168
98,15.492346887378584,-0.12830936538096968,1.0,0.00029421725712671434,5.018088646709215,0.44914926013774853,0.44831801518780945,1.5656765254048906,1.163855509586904,2.0819856131011583,-0.5197747320044186,0.9962998030934275,0.0,0.004521545411343538,0.0,-1.6098237320556001,-1.6075545629775252
99,15.489201484139858,-0.12830607157435306,1.0,0.00032348448131609724,5.142071448510521,0.4736637925515946,0.47273936559311525,1.6043831710222187,1.1945387785122419,2.1404449322756274,-0.5452285224021908,0.9960980133685574,0.0,0.004582372625526981,0.0,-1.610108516586305,-1.6078083550740705
100,15.48597744212418,-0.12830293264967257,1.0,0.0003542557906672015,5.2723061767099,0.4987918468843885,0.4977667719609064,1.6450434084108971,1.2245765726350049,2.1970794136809744,-0.5710318231664907,0.9958911838464316,0.0,0.0046412524391267395,0.0,-1.6104035100768743,-1.6080733094915047
101,15.48255407658151,-0.1282998431821797,1.0,0.0003877009010493886,5.414174026794693,0.5254740686034727,0.5243364314549358,1.6893374851524108,1.255097126652661,2.2538384106816625,-0.5981126934365084,0.9956715726040597,0.0,0.0047004301129844744,0.0,-1.6107199240235768,-1.608359492008484
102,15.479072394772308,-0.12829693877019227,1.0,0.0004224460467143387,5.562341165786716,0.5526114496981158,0.5513533198158395,1.7356002514429523,1.284871420789247,2.3082604243761753,-0.6253187961559307,0.99544822554773,0.0,0.004757555986369822,0.0,-1.611044847405284,-1.6086551922407717
103,15.475786493968878,-0.1282944006880815,1.0,0.00045584098046936737,5.705862366087677,0.5782233913525149,0.5768459823846785,1.7804141083462959,1.3119535042786348,2.356789463205212,-0.6506831726238126,0.995237442147981,0.0,0.004809016741947135,0.0,-1.6113541760847145,-1.6089381613035745
104,15.472735079451,-0.12829220720827875,1.0,0.00048732261893281726,5.842427938764062,0.6020080685294669,0.6005150558646309,1.8230575350943592,1.3363315150770283,2.3995626085241093,-0.6739650056562941,0.9950417041380224,0.0,0.00485494534104324,0.0,-1.6116435958758986,-1.6092040271016184
105,15.469700201005162,-0.12829017073342905,1.0,0.0005190364890670623,5.9814681679641035,0.6256642427800689,0.6240516331703019,1.8664750148208231,1.3599325254322612,2.4400561379096923,-0.6968588242139014,0.9948470300687206,0.0,0.004899064634277872,0.0,-1.6119333783979737,-1.6094711583348855
106,15.466448044507757,-0.1282881377933177,1.0,0.0005534203631060997,6.134106865044193,0.6510144513050748,0.6492685686885159,1.9141402547475066,1.384599341413518,2.4813257647126186,-0.7210997717845553,0.9946384218796017,0.0,0.004944822695956399,0.0,-1.6122459047842643,-1.6097601659533574
107,15.462988879317614,-0.12828613258349308,1.0,0.0005903960626382677,6.300702907860992,0.6779786947195419,0.6760852497338251,1.966165599239349,1.4102220279191966,2.522968031841946,-0.7465494106778326,0.9944165386985914,0.0,0.004991981001591002,0.0,-1.6125804377633237,-1.6100704327466513
108,15.459600633158948,-0.12828431360218445,1.0,0.0006269688547239475,6.468232458073588,0.7043905166000454,0.7023467321622843,2.0184839950770557,1.4347910220221474,2.5616517918015353,-0.7711398674239803,0.994199207752926,0.0,0.00503685193295799,0.0,-1.6129100762930941,-1.6103769562233536
109,15.45648085198418,-0.12828275622253513,1.0,0.0006609168057195973,6.626391523137901,0.7287099383907052,0.7265226487709807,2.067877354951027,1.4570152762451358,2.5955456143933757,-0.7934834884553553,0.9939990994803499,0.0,0.005077153862293842,0.0,-1.6132151966938364,-1.6106612940469687
110,15.453499840606252,-0.12828136581847416,1.0,0.0006935695196417725,6.781097436168217,0.7519478839970105,0.7496189241620917,2.1161934327520635,1.4779422060322722,2.6264784693934775,-0.8145630632362129,0.9938078943417588,0.0,0.005114859428409623,0.0,-1.6135080852753785,-1.6109347210177936
111,15.450365736636096,-0.12827999980443364,1.0,0.0007280972518246397,6.947612663022376,0.7763794982851732,0.7738967996524283,2.1681988495693734,1.4996609888767907,2.6575549102432596,-0.8364373626118781,0.9936068718461505,0.0,0.005153746630348096,0.0,-1.6138173386181105,-1.6112238850217337
112,15.446941687375336,-0.12827861160481346,1.0,0.0007660195669240568,7.1341713684889845,0.8030716406764871,0.8004153647176829,2.226465531682401,1.5231020019314316,2.689909862594193,-0.8599941667138367,0.9933872545192532,0.0,0.0051954428769134895,0.0,-1.614156652167003,-1.6115416383074646
113,15.443434672206102,-0.1282772940300935,1.0,0.0008050437129363214,7.33040166505139,0.830410831262282,0.8275706933949477,2.2877543274698917,1.5468434604328263,2.7214222429940755,-0.8837478960109452,0.9931623181589424,0.0,0.005237388950573521,0.0,-1.6145056513506943,-1.611868927798656
114,15.440172062168138,-0.12827615576339688,1.0,0.0008414852909217912,7.517759871265203,0.8558449870863525,0.852828277389514,2.3462733886414995,1.5687206246360819,2.7493465936030086,-0.9055022355334026,0.9929530596930798,0.0,0.005275792884217238,0.0,-1.6148315687129111,-1.6121749512460954
115,15.43717311524682,-0.12827517839755367,1.0,0.0008750759663393717,7.694163195000085,0.8792239108796288,0.8760402028758785,2.4013719092148205,1.588674038919803,2.773895502318695,-0.9252025781105987,0.9927607137312714,0.0,0.005310616210164184,0.0,-1.6151321338481703,-1.6124574630354
116,15.434149793709297,-0.12827425523279098,1.0,0.0009090112148432564,7.876155950543837,0.9027930266873085,0.8994364099832249,2.458217293951326,1.6086556446631868,2.7976143191628866,-0.9447728840772028,0.9925668058699073,0.0,0.005345297759803241,0.0,-1.615436040100704,-1.612743376126757
117,15.430829824986061,-0.12827330831582473,1.0,0.0009463370591750378,8.080927728183253,0.9286749241627399,0.9251231667352301,2.522178889767669,1.630458885539217,2.8225290820522786,-0.9659241464594538,0.9923538733938262,0.0,0.005382927190044074,0.0,-1.6157707416046696,-1.6130585401741282
118,15.427266023310146,-0.12827236391564223,1.0,0.000986449201437027,8.306618374037843,0.9564579057338681,0.9526905409331695,2.5926759843844613,1.6537170319731556,2.848024105997083,-0.9882292183124071,0.992125303915001,0.0,0.005422826566912486,0.0,-1.6161310901136914,-1.6133981558031192
119,15.423831335163454,-0.12827151887825025,1.0,0.0010251265065100938,8.530046092594956,0.9832345199035146,0.9792533481266982,2.662467563202787,1.6760007602273095,2.871435733520586,-1.0093302957157422,0.9919050168500758,0.0,0.005460825972332237,0.0,-1.6164793591526692,-1.6137266631386527
120,15.42073945097234,-0.12827080872803917,1.0,0.0010599385749769708,8.736267313008398,1.0073388017385878,1.0031601162649306,2.726885502222594,1.6959563641017248,2.8915864296974645,-1.0279896142816372,0.9917067170498999,0.0,0.005494669729967258,0.0,-1.6167936361973958,-1.614023326369147
121,15.417788495573308,-0.12827017242775285,1.0,0.0010931429245474007,8.937698884598172,1.0303445255077301,1.0259728700191806,2.789808261567444,1.714913733028043,2.910039997784025,-1.0454991133905058,0.9915174567922315,0.0,0.0055266614158789515,0.0,-1.617094226998458,-1.6143072556859412
122,15.414618429283388,-0.12826953088980914,1.0,0.0011287727028799007,9.159221703872772,1.055058566534555,1.050474760790706,2.859008140872659,1.7351837789119444,2.9290542107987045,-1.0639803991951107,0.9913141448157676,0.0,0.005560700282865175,0.0,-1.6174177928436548,-1.6146130813846558
123,15.411092121423028,-0.1282688646778027,1.0,0.0011683361570979326,9.41204184914527,1.082550030045321,1.0777243287132063,2.937986047358079,1.7576159529588478,2.9492650850081104,-1.0841359840605018,0.991087986464695,0.0,0.005598171861561156,0.0,-1.6177784721131312,-1.614954216377003
124,15.407503122339024,-0.128268233954419,1.0,0.0012085024189461867,9.676464323078005,1.1105303822822166,1.105452099438098,3.0205897670944477,1.7803191647928533,2.968867279172444,-1.1042114009662252,0.990857808599705,0.0,0.005635889234360832,0.0,-1.6181463278733401,-1.6153023833711893
125,15.404245797112361,-0.12826769963999357,1.0,0.0012448475590636878,9.922822515034795,1.1359250726455066,1.1306119741357223,3.0975515416349206,1.8008086268417938,2.9858527950190292,-1.1220462228293369,0.9906489033448295,0.0,0.005669754401610497,0.0,-1.6184808160452986,-1.6156191794036654
126,15.401293710047566,-0.12826724442265472,1.0,0.0012776806585467562,10.151464088990481,1.1589401603294605,1.1534096668029423,3.168979674397572,1.819278638930178,3.000614109511276,-1.1378914374234061,0.9904595749592531,0.0,0.005700143238075444,0.0,-1.6187844469564996,-1.6159069225313811
127,15.398275876993182,-0.12826680561543866,1.0,0.0013111255086164526,10.39059943965622,1.1824678994716977,1.1767106644816323,3.2436870606682917,1.8380573575651928,3.015108106092111,-1.1537754569628471,0.9902660307114826,0.0,0.00573090828626281,0.0,-1.6190952940605516,-1.616201673503788
128,15.394880897417636,-0.12826634179434376,1.0,0.0013485873004685691,10.666304286435372,1.2089360551618873,1.202918298481898,3.3298201665062304,1.859051916223893,3.030722860961327,-1.1712638467944363,0.9900482994971395,0.0,0.005765149913859122,0.0,-1.6194455091167292,-1.616533959287904
129,15.391212255873452,-0.12826587340594872,1.0,0.001388851746161387,10.972394612108593,1.2375378556749783,1.2312320977053397,3.4254474232416086,1.8815729875599718,3.046810323538069,-1.189707787863003,0.9898130182948327,0.0,0.005801705502707208,0.0,-1.6198245405343634,-1.6168938327160818
130,15.388164205165445,-0.12826550821334326,1.0,0.001422115204016218,11.233321231769068,1.26130142588704,1.2547512662066989,3.5069659649007976,1.9001448847607116,3.059582538568559,-1.204672508478708,0.989617538114139,0.0,0.005831717585695265,0.0,-1.6201398933593572,-1.617193443159612
131,15.385116162893409,-0.1282651631747824,1.0,0.0014551903871103816,11.500400747729389,1.2850649960991019,1.278265789414033,3.5904078001806488,1.9185822474567458,3.0718382274619604,-1.2193111071444207,0.9894220590151295,0.0,0.005861396122161797,0.0,-1.620455623640248,-1.61749359339807
132,15.381715333259725,-0.128264800291671,1.0,0.0014918536067097495,11.805832339098469,1.3115790893249037,1.3044965267128656,3.685832908064232,1.938985436916233,3.084927372506219,-1.2352594676858721,0.9892039553214278,0.0,0.005894107607832004,0.0,-1.620808322713302,-1.6178291051433942
133,15.378067421595807,-0.12826443498641016,1.0,0.0015308767709251378,12.142402623653306,1.3400196038443137,1.3326266693484745,3.790987993217937,1.9606617767946808,3.098310743617956,-1.2519165810243948,0.9889700063041699,0.0,0.005928713221655101,0.0,-1.621187121055126,-1.6181897029414003
134,15.375000867404237,-0.1282641456170978,1.0,0.0015634201496650432,12.432685382411703,1.3639276940486271,1.3562687025278948,3.8816825344078354,1.9787062678908742,3.1090576756706105,-1.2655599013132257,0.9887733415875041,0.0,0.005957408481143948,0.0,-1.6215059132152323,-1.6184933883874597
135,15.371934319949535,-0.12826387124353622,1.0,0.0015957100592458768,12.72984967079252,1.3878357842529405,1.379906033839946,3.974528138800144,1.99658000737537,3.119363459167836,-1.2788764201415672,0.9885766777346043,0.0,0.005985734588318438,0.0,-1.6218250204104332,-1.6187975695696775
136,15.368533301116509,-0.12826358322641826,1.0,0.0016312085229619037,13.067671233097329,1.4143516117810482,1.4061160707903215,4.0800778568297895,2.0161937013630817,3.130297933916845,-1.293265102385861,0.9883585640379133,0.0,0.006016709615164239,0.0,-1.6221792866143727,-1.6191354977334513
137,15.364897631159554,-0.12826329284318946,1.0,0.0016687713171922504,13.43863821839326,1.4426969458347059,1.4341281199259126,4.195985017755,2.0369048658448,3.141434939300151,-1.3082070332353415,0.9881254022513322,0.0,0.0060492984870273245,0.0,-1.6225583887297608,-1.619497391373937
138,15.36181186932093,-0.12826305949637545,1.0,0.001700324433649007,13.761677089296095,1.4667549954944128,1.4578981094400587,4.2969183777442455,2.0542664552780647,3.150458903936905,-1.3205352903207752,0.9879275074240175,0.0,0.0060765255385581115,0.0,-1.6228804559609893,-1.619805065563974
139,15.358726112960372,-0.12826283730487995,1.0,0.0017315622345210812,14.092416148552378,1.4908130451541197,1.481663337999139,4.400258714735424,2.071420532725876,3.159105520975407,-1.332541489248631,0.9877296132990299,0.0,0.0061033481751103435,0.0,-1.6232027922662,-1.6201132077822817
140,15.355323702957692,-0.12826260431405248,1.0,0.001765624901905306,14.46623991533289,1.517339926916854,1.50786183056414,4.5170622170971715,2.0900853517426454,3.168219580702167,-1.3454098287544447,0.9875114120940776,0.0,0.006132446974232607,0.0,-1.623558507061502,-1.6204535065019496
141,15.351700613433591,-0.1282623690020781,1.0,0.001801440047017776,14.875126951230223,1.5455873876382937,1.5357532386924357,4.64482287292898,2.1096624164694484,3.1774612112241707,-1.3586908316180684,0.9872790588335895,0.0,0.00616287532977983,0.0,-1.6239376275438824,-1.620816486021312
142,15.34859775559083,-0.12826217716840665,1.0,0.0018317239661785937,15.234401161568256,1.5697788960641843,1.5596346014297378,4.757082696309719,2.1261755648536655,3.1850120205614,-1.3697229364662729,0.9870800690116829,0.0,0.006188470776411351,0.0,-1.6242625749807404,-1.6211278390202588
143,15.345494902287442,-0.12826199361563853,1.0,0.001861637284527319,15.602280084637808,1.5939704044900749,1.5835111503101775,4.872032252272131,2.1424483656695794,3.192241127233851,-1.3804434908318055,0.9868810797717249,0.0,0.006213633093854739,0.0,-1.6245877573884937,-1.6214396409531822
144,15.342091533195934,-0.1282618011208978,1.0,0.0018940088105010096,16.015927058835608,1.620504934081646,1.6096946797926575,5.001284001630585,2.1600134740652357,3.1998156140281546,-1.39184881094593,0.9866628184585423,0.0,0.0062407292060711285,0.0,-1.6249446964222347,-1.6217821523953801
145,15.33847967718128,-0.1282616061778557,1.0,0.0019278465411156644,16.466814686517175,1.6486649844595744,1.637475893088468,5.142173721521118,2.178321671908846,3.207465762367066,-1.4035542959335328,0.9864311870292231,0.0,0.006268903989499879,0.0,-1.6253237917706866,-1.62214622395251
146,15.335029996712594,-0.12826142826684253,1.0,0.001959654467569072,16.90920456508847,1.6755606626082222,1.664003653735024,5.28040951164883,2.1954801922416975,3.2144159281520293,-1.4143573912292184,0.9862099563780141,0.0,0.006295250438670977,0.0,-1.625686136067561,-1.6224944980203286
147,15.331911538248349,-0.12826127386700498,1.0,0.001987968825746013,17.319252373330173,1.6998739764022504,1.6879792546741652,5.408540372363835,2.210710155430987,3.2204123279695707,-1.4238118308983316,0.9860099675062546,0.0,0.006318590683737497,0.0,-1.6260139107847225,-1.6228097896845484
148,15.328897582807697,-0.12826113002418701,1.0,0.0020149296262104884,17.72492712634155,1.7233725512239797,1.711146812687602,5.535305797974015,2.2251718252327817,3.2259601968053637,-1.4326732557788477,0.9858166807091813,0.0,0.006340716859593178,0.0,-1.6263308956681217,-1.6231149240865534
149,15.325643526599631,-0.12826098024292618,1.0,0.002043583547272371,18.173504516862025,1.7487431223327383,1.7361548976639216,5.6754786173140275,2.2404968082053554,3.2316881796766,-1.4419412119052624,0.985607996342409,0.0,0.006364127632919853,0.0,-1.6266733417203219,-1.6234448129053483
150,15.322054554777177,-0.12826082120094917,1.0,0.002074629902007338,18.68131690544414,1.7767249298572516,1.7637307707307723,5.834162766700633,2.2570468379313433,3.237704294447997,-1.4518095734792635,0.9853778339348723,0.0,0.006389371315056225,0.0,-1.6270512790100276,-1.6238091869439102
151,15.318449031121112,-0.12826066741716213,1.0,0.0021052221856072677,19.2056399054093,1.8048358198179268,1.7914273686382813,5.998007727297138,2.2732968152121558,3.2434447907508983,-1.461358201440043,0.9851466103322635,0.0,0.006414122251575723,0.0,-1.6274312126738077,-1.6241757975993893
152,15.31518434179699,-0.12826053294436077,1.0,0.0021323990803485903,19.692975767170132,1.8302893833343576,1.8165001959069993,6.150295908763356,2.287682137738871,3.2483928189483606,-1.4696955671418594,0.9849372447997408,0.0,0.006436007387882949,0.0,-1.6277754448512978,-1.624508227867747
153,15.31219114472671,-0.12826041334448163,1.0,0.002156873982378313,20.15055249276147,1.8536262462314859,1.839483301543003,6.293285689794394,2.3005948955211486,3.2527302260581643,-1.4770876478022077,0.9847452903389249,0.0,0.00645563434008069,0.0,-1.6280912257566824,-1.6248134064040969
154,15.309096440615102,-0.12826029313814752,1.0,0.0021817304729346266,20.634735223958806,1.8777545449629622,1.8632411357832683,6.444590751576097,2.3136663044089825,3.257023148687298,-1.4844826146419918,0.9845468263920273,0.0,0.006475487733174845,0.0,-1.62841788856517,-1.6251293259698767
155,15.30562504567479,-0.12826016217259048,1.0,0.0022090660471362276,21.19159486189098,1.9048197935802498,1.8898851277677984,6.618608343058617,2.3279897994892385,3.261617246022936,-1.4924849599326815,0.9843242054104533,0.0,0.006497229018524078,0.0,-1.6287845187032062,-1.6254841685833923
156,15.301925951280523,-0.12826002677476286,1.0,0.0022375548451339855,21.801389798887687,1.9336603649156325,1.9182701794045882,6.809169634074722,2.3428576451398806,3.2662676221124465,-1.5006804597495842,0.9840869822811638,0.0,0.006519785236824821,0.0,-1.6291754322042953,-1.6258628260250572
157,15.29886243843429,-0.12825991763808095,1.0,0.002260646757431574,22.319559908820867,1.9575455474766306,1.9417729303535547,6.971099294580588,2.3548622144871523,3.269936954727832,-1.5072156980869766,0.9838905192187938,0.0,0.006537992249615656,0.0,-1.629499359084166,-1.6261768388840492
158,15.295798928164427,-0.12825981101484418,1.0,0.0022832827151585853,22.84994208623079,1.9814307300376286,1.9652709887503697,7.1368463332047165,2.366587553514292,3.273449248793819,-1.5135286642806056,0.9836940564866885,0.0,0.0065557739539877195,0.0,-1.6298234467448443,-1.626491224744133
159,15.292357963444385,-0.1282596940344512,1.0,0.0023081634083608935,23.460589254277647,2.0082588242654857,1.991658665528323,7.32767785469189,2.3794256407484315,3.2772158344322833,-1.520361583979708,0.9834733878152586,0.0,0.006575244344035387,0.0,-1.6301876545863416,-1.6268447861236566
