,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
1037,4.971144267887957,-0.12683847230803638,0.03974637204181167,324.71828593236506,1.7212389635007651e+24,82.70615063243503,54.64512467310973,5.396051779731133e+23,1943.3589773244503,234.902381270531,-646.5775796052626,0.3234211920599429,0.25733435399808186,0.0,0.39783162067868993,-4.902217117413263,-4.902217117413263
1038,4.951641334420371,-0.12682653044417322,0.03819378060630397,337.2243494295911,1.8088142339753333e+24,82.85991982880228,54.69476177947146,5.6706550525018654e+23,1982.3686785101345,239.5997143009065,-659.7584720189653,0.3221841756358177,0.2609272313813926,0.0,0.40493489611409855,-4.92057571550054,-4.92057571550054
1039,4.930725611112887,-0.1268135774798773,0.0365733177933583,351.0962290394579,1.9072982057299356e+24,83.024844228223,54.74778842128131,5.979466096280476e+23,2024.6937699393452,244.71463695310297,-674.0915022892784,0.32085767428903633,0.26482032841605685,0.0,0.4126756964795243,-4.9404139140848695,-4.9404139140848695
1040,4.90982923506878,-0.1268004834388673,0.03500028603563308,365.44221838334056,2.0106177285008934e+24,83.1896329932541,54.80055297305518,6.303442004933606e+23,2067.4750583336554,249.90464392150912,-688.6134938446933,0.31953252994852277,0.26875095474604127,0.0,0.42053770673886864,-4.9603902402086835,-4.9603902402086835
1041,4.890389631538859,-0.12678816293848075,0.03357795419834453,379.23556324830497,2.111350170535624e+24,83.34294901978292,54.84944793577704,6.619307762704108e+23,2107.708358130076,254.80433746797047,-702.3028797976833,0.31829988483270766,0.2724443181855187,0.0,0.42796798108913897,-4.979115960296301,-4.979115960296301
1042,4.872004071935018,-0.12677638525705764,0.03226895008782457,392.6867980297123,2.2108858666912097e+24,83.48796580755692,54.8955222367749,6.931422769071942e+23,2146.1364361782835,259.5016337269571,-715.4078746159652,0.31713418128329274,0.2759698818069573,0.0,0.43509955421745633,-4.99695368471688,-4.99695368471688
1043,4.852980598001496,-0.12676406911585894,0.030951359851258815,407.02882987720847,2.318415524621198e+24,83.6380284264308,54.943021728926354,7.268606463800697e+23,2186.2734684145357,264.4264753856496,-729.1274132828478,0.3159281412417787,0.27965083946751845,0.0,0.44258615007882857,-5.015542008128948,-5.015542008128948
1044,4.832185300610574,-0.12675045278691588,0.02955360869334037,423.21063736408007,2.4414603678093157e+24,83.80208447382509,54.99474351458698,7.654443858535348e+23,2230.5741184519543,269.88487789019507,-744.3085782279193,0.31460990065177,0.2837129307483814,0.0,0.45089638018482553,-5.036016528895384,-5.036016528895384
1045,4.8104895966981305,-0.12673607404391649,0.028142323131445976,440.6665480734129,2.576220689581102e+24,83.97326281352386,55.04848021070701,8.077020639861344e+23,2277.251926584011,275.6626149688739,-760.3489368282234,0.3132347269003041,0.28799331041374676,0.0,0.4597084641023996,-5.0575520192982095,-5.0575520192982095
1046,4.790003313185538,-0.12672233245377648,0.026853333545158314,457.6987752317577,2.7097200208430683e+24,84.1349168036117,55.09901090646286,8.495645750525112e+23,2321.743427651598,281.1956770220106,-775.6815257147935,0.3119363490736075,0.2920746046818812,0.0,0.4681637865373625,-5.078052494928775,-5.078052494928775
1047,4.771340324096088,-0.12670967292822768,0.025715573165230782,473.6892710794438,2.836846166744296e+24,84.2821988125761,55.14486642029238,8.894288075462563e+23,2362.6142884851547,286.30137353285886,-789.804633688694,0.31075364522240206,0.295825884595296,0.0,0.4759813587763026,-5.096869935248198,-5.096869935248198
1048,4.752958339643508,-0.1266970708996232,0.02462861043683255,489.8893648104901,2.967395398204706e+24,84.42727768918877,55.18986571442045,9.303666553788326e+23,2403.1745283804303,291.39049481248753,-803.8573751715106,0.30958885966808836,0.29955147134134286,0.0,0.48378916422007784,-5.115537387046797,-5.115537387046797
1049,4.73290996829313,-0.12668317384840205,0.02348077043213513,508.0770506396431,3.116054255909112e+24,84.5855249848835,55.2387568037831,9.769835854293442e+23,2447.7433612979835,297.00875002961516,-819.3423077737577,0.3083186089497916,0.30364942785983096,0.0,0.4924279933899141,-5.136049616009064,-5.136049616009064
1050,4.710965342941415,-0.12666777726923556,0.022268822909444683,528.6176146776407,3.2865880643255085e+24,84.758759957708,55.29204794550379,1.0304604216234769e+24,2496.907209172515,303.2388785717133,-836.4775461166909,0.3069283658658283,0.3081761454897181,0.0,0.5020326886704817,-5.158686494807698,-5.158686494807698
1051,4.689269656729335,-0.12665236235792157,0.021115632278731967,549.5878920538644,3.4635628764148194e+24,84.93005059027152,55.34450419129983,1.0859573622300877e+24,2545.8840490940265,309.4803107686107,-853.6050702394479,0.30555405269488733,0.31269351037437304,0.0,0.5116828063914027,-5.181258489328195,-5.181258489328195
1052,4.66972438092818,-0.12663830860100178,0.020114461828135154,569.0545404876067,3.630430516832519e+24,85.08438137316146,55.39156505647488,1.1382850920884423e+24,2590.305315127217,315.1722609910497,-869.1902565492891,0.30431609428115286,0.3167986321918383,0.0,0.5205091648868775,-5.201758590033799,-5.201758590033799
1053,4.651530570220505,-0.12662508260634228,0.019214144079411608,587.6733120062918,3.79234406139384e+24,85.22805637462257,55.43520489481883,1.1890595052948904e+24,2631.895843108256,320.5289924501348,-883.8270472892549,0.3031638529743962,0.32064994293116955,0.0,0.5288393385049275,-5.2209836926467466,-5.2209836926467466
1054,4.632300795259064,-0.12661095058958857,0.018295181948390877,607.882764335095,3.9706389701355677e+24,85.37992870287515,55.48115462225905,1.2449711916374814e+24,2676.0927240351984,326.25131381944465,-899.4295686407396,0.30194612754720973,0.32475182577498424,0.0,0.5377645151687014,-5.241454478075429,-5.241454478075429
1055,4.610569234452747,-0.1265947882184901,0.017296308029981024,631.3883353466543,4.181335315634667e+24,85.55158008808252,55.53286599272205,1.3110439927634355e+24,2726.3155319716534,332.7922410776846,-917.2214200953741,0.3005701329663618,0.32942578023688973,0.0,0.5480015212851459,-5.264777431855559,-5.264777431855559
1056,4.58768168757031,-0.12657754278206054,0.016288878783969424,656.9223451212828,4.414243915894286e+24,85.73238612915694,55.58707988808151,1.384082764330638e+24,2779.5028073063095,339.76512178868234,-936.1372302566269,0.29912112554938336,0.334392100969654,0.0,0.5589576803635816,-5.289560481125364,-5.289560481125364
1057,4.568863651365152,-0.126563189471527,0.015494121575869447,678.524041943833,4.6145477052730846e+24,85.88106259141907,55.631463601922555,1.4468971543911652e+24,2823.439824549168,345.56193147584156,-951.8219192809892,0.29792989959855326,0.33850874582740254,0.0,0.5681013323663173,-5.310107748587211,-5.310107748587211
1058,4.5500477608628955,-0.12654867838584224,0.014729091750992938,700.6799150205886,4.823087012791324e+24,86.0297390536812,55.675670228154374,1.5122944430982184e+24,2867.5421457924112,351.4148455612438,-967.6203323343371,0.2967389384658082,0.3426547993875014,0.0,0.577367434754411,-5.330808582121075,-5.330808582121075
1059,4.528558369758753,-0.1265319077458317,0.013890837693463628,726.6744377363921,5.071743199573997e+24,86.19956154745398,55.72594768853926,1.5902726136833715e+24,2918.0995100733817,358.16789183896884,-985.8001671515284,0.29537891636856195,0.34742623801091427,0.0,0.5881026348837467,-5.354643676901361,-5.354643676901361
1060,4.504902286726583,-0.1265131987038368,0.01301075434732879,756.1541065966932,5.358930341888881e+24,86.38653279012448,55.781035101695814,1.6803344816841675e+24,2973.96035133035,365.685010299622,-1005.9751901414297,0.293881967741028,0.3527231527182785,0.0,0.6001102337607559,-5.38112289077743,-5.38112289077743
1061,4.485452746132959,-0.12649761925125086,0.012319826864646423,781.0799898925724,5.606050475673221e+24,86.5402775072602,55.82612329865533,1.7578317103824892e+24,3020.0282360788283,371.9296828612158,-1022.6848588603704,0.29265136601026953,0.3571127412655728,0.0,0.6101333920529884,-5.403085118643009,-5.403085118643009
1062,4.466005614504656,-0.12648186109132153,0.011657693162793878,806.6322470183658,5.863457511455164e+24,86.69402222439592,55.87102231989273,1.8385552776802366e+24,3066.1979876773858,378.2306062444217,-1039.4981076001172,0.2914210613379329,0.36153274664529844,0.0,0.6202927560991616,-5.425219633690644,-5.425219633690644
1063,4.444250367446183,-0.12646401548842007,0.010950108819852531,835.9725888979281,6.164106835771894e+24,86.86603723470301,55.9210327519375,1.932840185885011e+24,3117.952887868124,385.34581736267484,-1058.4266773427416,0.2900449093363215,0.3665137710279571,0.0,0.6318224509897641,-5.450191134960533,-5.450191134960533
1064,4.420983802145024,-0.12644467246656652,0.010230982026870531,868.2453691424736,6.501070006733943e+24,87.05002902571758,55.9742632512875,2.0385138132351716e+24,3173.3986648981163,393.03154244470767,-1078.803401465935,0.2885733625133291,0.3718830654517538,0.0,0.644347527805129,-5.477145887847067,-5.477145887847067
1065,4.401695439688635,-0.12642843172896379,0.009663411868715829,895.7094272177801,6.792988461258057e+24,87.20258269616386,56.018193132592955,2.13006160265174e+24,3219.417134604111,399.46171997800184,-1095.7950013493148,0.2873535890745227,0.37636715396443754,0.0,0.6548850758687235,-5.499689082366728,-5.499689082366728
1066,4.382409569011973,-0.1264120044647737,0.009121066284127566,923.8202773778502,7.096694973922239e+24,87.35513636661014,56.061936956359105,2.2253066458952452e+24,3265.4585492564634,405.94314731424316,-1112.8693094793862,0.2861341226729749,0.3808802345320634,0.0,0.6655624134828803,-5.522410403374497,-5.522410403374497
1067,4.360864694269882,-0.12639342673997764,0.008544048655362443,956.0010804319855,7.450471995667457e+24,87.5255826363876,56.110591359967444,2.3362547853988363e+24,3316.904919401275,413.24415266898603,-1132.0383901145985,0.2847719958647953,0.38595668160532426,0.0,0.6776591224029094,-5.548009836612717,-5.548009836612717
1068,4.337795810305374,-0.12637326602975402,0.007958867952926848,991.37751610825,7.846891393158912e+24,87.70811364549597,56.16243798337347,2.4605766954538964e+24,3371.9767935061795,421.1307529202197,-1152.6673272526639,0.28331372889602996,0.39143258533547753,0.0,0.6908111845845721,-5.575676941344514,-5.575676941344514
1069,4.3186480604092115,-0.1263563176812875,0.007497934333251189,1021.4703962108877,8.190297350452021e+24,87.8596411965465,56.20527612334908,2.5682735211113575e+24,3417.655353640485,427.72994006207955,-1169.8659051587224,0.2821034994837096,0.39600922173673314,0.0,0.701886404212439,-5.598845721186458,-5.598845721186458
1070,4.2995028934051565,-0.1263391742015797,0.007058783688042676,1052.2272288143713,8.547164897617569e+24,88.01116874759704,56.24793090427705,2.6801926396876444e+24,3463.2792687761166,434.3753479490628,-1187.1262309679082,0.2808935881233546,0.40061363877124384,0.0,0.7131057021410436,-5.622199097069536,-5.622199097069536
1071,4.277932455960881,-0.1263196190450167,0.006589145516941476,1087.6876871888483,8.965995741149863e+24,88.18191628870261,56.295776424082085,2.811545106591427e+24,3514.6023830154527,441.9177704327476,-1206.6440400755507,0.27953059537309993,0.40583516640395856,0.0,0.7259226237154384,-5.648738507336432,-5.648738507336432
1072,4.254382296486593,-0.12629797417651567,0.006105692267476089,1127.388530578055,9.444307417510448e+24,88.36836533533018,56.34775592458173,2.9615527032926085e+24,3570.5097878677325,450.2175686638099,-1228.0315202505603,0.278042738018409,0.41157662983204163,0.0,0.7401319537516413,-5.677992845480897,-5.677992845480897
1073,4.2342714799454635,-0.1262792427302904,0.0057161035427797996,1162.11318426243,9.870814396713055e+24,88.52761020920602,56.391931650254634,3.09531419639485e+24,3618.12387361489,457.3576816953655,-1246.3538791432286,0.27677236490370805,0.4165130529800977,0.0,0.7524469668874038,-5.703208608553831,-5.703208608553831
1074,4.2141636644747935,-0.12626028235717396,0.005347155666282209,1197.5958295175965,1.0314496066259128e+25,88.68685508308187,56.43590510486889,3.234462856864498e+24,3665.5908478932092,464.5437848200084,-1264.7215255632657,0.27550236111544035,0.4214794147911734,0.0,0.7649288613801862,-5.728638851132598,-5.728638851132598
1075,4.191950825599757,-0.12623906352318276,0.004962565726599783,1237.686953508812,1.0825383265678088e+25,88.86279878389954,56.48425460107524,3.394689739042287e+24,3717.8396125169106,472.53545479129,-1285.0612916793161,0.27409961629648394,0.4270012004433761,0.0,0.7789160857151728,-5.756988336433605,-5.756988336433605
1076,4.16803158862096,-0.12621588820748772,0.004574248807863931,1281.9152292164217,1.1400804925158582e+25,89.0522918517966,56.536051478570215,3.575157555749313e+24,3773.8516922402305,481.20181285529344,-1307.0132297162324,0.2725893639507187,0.43298869480816066,0.0,0.7942142138870106,-5.787821577949856,-5.787821577949856
1077,4.144863349014871,-0.12619311214778942,0.0042224700260383805,1325.8081405509847,1.1984143495776952e+25,89.23586878168919,56.58595834109411,3.758109766190532e+24,3827.8261897035413,489.65432030557156,-1328.316593958632,0.2711267818741979,0.4388291111401378,0.0,0.809269206285481,-5.817993674189234,-5.817993674189234
1078,4.123757446356566,-0.12617207737532485,0.003921884171550909,1366.702426410626,1.2538664630213464e+25,89.40313352142603,56.63119687314158,3.9320253182278076e+24,3876.7309593568007,497.4027821138837,-1347.7513429181597,0.26979461196288956,0.4441845875651369,0.0,0.8231902489332047,-5.8457467171675725,-5.8457467171675725
1079,4.103246181301413,-0.1261513695369926,0.0036470980664079352,1407.2797174375212,1.3099433770886327e+25,89.56571263783867,56.674954613172666,4.1079017758102626e+24,3923.993134327499,504.97579427471396,-1366.6577105545982,0.2685001777477028,0.44942104238881536,0.0,0.8369101394247782,-5.872964898720253,-5.872964898720253
1080,4.081263713617388,-0.12612888091276073,0.003370697106818725,1451.6866924458132,1.3725198619453282e+25,89.73998282527994,56.72162532137533,4.304164702850545e+24,3974.3315790957026,513.1374814778599,-1386.934572090498,0.2671131234871109,0.45506791350805126,0.0,0.8518261992657388,-5.902409401781361,-5.902409401781361
1081,4.057964732333122,-0.12610470609148083,0.0030971857869472614,1499.797191962775,1.4417428328044939e+25,89.92472408998914,56.77083635672917,4.521275412154471e+24,4027.3027875125686,521.8377146208664,-1408.4344280710059,0.26564325754943785,0.4610922760110422,0.0,0.8678787488615819,-5.933931245554575,-5.933931245554575
1082,4.03846861724332,-0.12608420421729147,0.002882939059081604,1540.885021340154,1.5020402859650479e+25,90.07933923050545,56.811813752533254,4.7103938320357263e+24,4071.304648710937,529.1559844575507,-1426.4259846853074,0.2644135103495222,0.46616442469914016,0.0,0.8815064405803773,-5.960559846706756,-5.960559846706756
1083,4.018975691273794,-0.12606345311659226,0.0026814034022221555,1582.725673078091,1.5645619430004109e+25,90.23395437102177,56.85260104104849,4.90648995408391e+24,4114.98633316169,536.5066744634231,-1444.4102913763395,0.2631841551919469,0.47126407862409525,0.0,0.8953124064030191,-5.987416540361775,-5.987416540361775
1084,3.9970882882738623,-0.12603984720942274,0.0024694889814083376,1630.6149828577018,1.6375124552971238e+25,90.407592703546,56.89818006930679,5.135297808180668e+24,4163.639669717363,544.7991340636922,-1464.5926928199908,0.2618040186260456,0.4770239775453683,0.0,0.9110325732370396,-6.017852966451928,-6.017852966451928
1085,3.973080987121071,-0.1260135765991313,0.0022536162902960922,1684.2531846270379,1.72098833987266e+25,90.59808640553611,56.94790791775363,5.397121122236504e+24,4216.49862126908,553.940398794097,-1486.7087149872202,0.26029049358992395,0.4833829731279866,0.0,0.9285451928366136,-6.051583696985686,-6.051583696985686
1086,3.9524801613226215,-0.12599071251322516,0.0020814330181423936,1731.210526451984,1.7956058699071834e+25,90.7615822083282,56.99035816297057,5.631162652888732e+24,4261.411915546843,561.8213269831606,-1505.6625485126192,0.2589919681119184,0.48887415524820993,0.0,0.9438017688582382,-6.080821416572884,-6.080821416572884
1087,3.9318830979574826,-0.12596755098738155,0.0019206750910414937,1779.0212437767473,1.8730607305127082e+25,90.92507801112032,57.032596142437114,5.874106189978123e+24,4305.885583807896,569.7335813193812,-1524.5849283641767,0.25769390498178735,0.4943962963981233,0.0,0.9592704500191129,-6.110328404754294,-6.110328404754294
1088,3.9091861831057155,-0.1259416729495747,0.0017559954644906597,1832.7077052373843,1.9618221625216517e+25,91.10527712361457,57.07890349227117,6.152516963271882e+24,4354.37118613904,578.4891354462952,-1545.3975580458432,0.25626376991515226,0.5005185911613261,0.0,0.9765691641214939,-6.143166130705552,-6.143166130705552
1089,3.884684199523542,-0.12591331120811897,0.0015920180347132732,1891.846306152276,2.061795116433075e+25,91.29984922259676,57.128615094333234,6.466098175141253e+24,4406.070759177716,587.9825832273772,-1567.8117104092062,0.25472021304132825,0.5071717830501629,0.0,0.9955467942543579,-6.1790007605172645,-6.1790007605172645
1090,3.8608802465490317,-0.1258853261475381,0.0014455592180494675,1950.4795582931342,2.1631970686839414e+25,91.48892051034854,57.17663362889759,6.784166200205078e+24,4455.630972913678,597.245329942686,-1589.5257841948803,0.25322094901228187,0.5136794729101041,0.0,1.014291027092686,-6.2142037733533035,-6.2142037733533035
1091,3.839379577133619,-0.12585967666008482,0.0013234584660095586,2004.4413563217438,2.2585371721809055e+25,91.65973354872725,57.21977142731083,7.083224171163717e+24,4499.808212953788,605.6442169089786,-1609.0800023308764,0.251867028854326,0.519595062241395,0.0,1.0314868615493071,-6.246335478714005,-6.246335478714005
1092,3.8188295094152758,-0.1258348250243693,0.0012152354139798815,2056.908363371526,2.3530971882632653e+25,91.82302724912792,57.26079408393023,7.379839217091802e+24,4541.49234016379,613.6994952748635,-1627.7120368716667,0.25057321595103926,0.5252827173709418,0.0,1.0481621417062774,-6.277348146866422,-6.277348146866422
1093,3.7966693238797227,-0.1258076515637288,0.0011072505076654487,2114.464191950584,2.458946961509343e+25,91.99915156777575,57.30480327343072,7.711872631706407e+24,4585.831566045112,622.4152328562599,-1647.7350252406543,0.24917830576443986,0.5314531312639516,0.0,1.0664113186610227,-6.311125841080483,-6.311125841080483
1094,3.771737756978813,-0.1257766063232105,0.000995864582214736,2180.4336807417653,2.583006915940353e+25,92.19734805970674,57.35403404046673,8.101034816238932e+24,4634.933193178823,632.2560291835222,-1670.1692873117695,0.24760929160472797,0.5384417306477038,0.0,1.08728094805757,-6.349550006184464,-6.349550006184464
1095,3.7501389355909205,-0.12574929811641541,0.0009074289247735311,2238.6272057161423,2.6948801399934425e+25,92.3690903379409,57.39644231935157,8.451974540422444e+24,4676.77999250039,640.8102682500062,-1689.518885933344,0.24625031668188946,0.5445363626557045,0.0,1.1056561672550989,-6.383204893440837,-6.383204893440837
1096,3.7285448371033048,-0.1257216053578266,0.0008259790169193374,2297.7771994943314,2.810941981946911e+25,92.54083261617507,57.43861725447319,8.81605968633407e+24,4717.957282049677,649.388521350592,-1708.7790038392031,0.24489192171621776,0.5506674374655921,0.0,1.1243070690255534,-6.417198476615816,-6.417198476615816
1097,3.705791102875492,-0.12569199516125104,0.0007471808609271231,2361.1537135648705,2.9379360680103466e+25,92.72183895445181,57.482814721610275,9.214446182531037e+24,4760.61212077897,658.4544976520665,-1728.975377322721,0.24346088939668806,0.5571691173312486,0.0,1.1442682204767056,-6.453397682925787,-6.453397682925787
1098,3.682262006915295,-0.12566090271510574,0.0006727416804390134,2427.824617276484,3.074489809080246e+25,92.90905850671587,57.52825685759756,9.642829920312337e+24,4803.907767961527,667.8576178155715,-1749.7478431774157,0.24198143313811954,0.5639375664255122,0.0,1.1652496621582216,-6.491247132346116,-6.491247132346116
1099,3.6593856361827295,-0.12563020244173442,0.000606729141005427,2493.75353131716,3.2125185161506448e+25,93.09112912737153,57.57218364107822,1.0075849372289014e+25,4845.18994170191,677.0264594451232,-1769.8286179893507,0.2405433556941143,0.5705629513155814,0.0,1.185987760229667,-6.528459395563778,-6.528459395563778
1100,3.6376781536002545,-0.12560063369814273,0.0005494610137141421,2557.3245100155164,3.3484416212679914e+25,93.26393814100703,57.61363381164928,1.050227163329539e+25,4883.6045701254625,685.7502636324642,-1788.7727243539578,0.23917907002875544,0.5768911547098694,0.0,1.205981682762861,-6.56415262856415,-6.56415262856415
1101,3.615585538752279,-0.12557009494662685,0.0004961524519098209,2623.034885349857,3.4918712104009968e+25,93.43985520290002,57.655587379501085,1.095225255228455e+25,4921.9259701066685,694.6515891086817,-1807.9371790007697,0.23779089601710873,0.583373596173789,0.0,1.2266525042485563,-6.600867455917669,-6.600867455917669
1102,3.591333765259486,-0.12553604410812938,0.00044297258090320594,2696.343110380138,3.655415747208262e+25,93.6330146752998,57.70137179422917,1.1465351362487074e+25,4963.073500042084,704.4485066410435,-1828.8342045225802,0.23626742640195847,0.5905391030374668,0.0,1.2497260245108672,-6.641628832414496,-6.641628832414496
1103,3.5657898428040986,-0.12549956963939923,0.0003925074333546916,2774.888931595144,3.8347930965024267e+25,93.83652294679722,57.74929091922465,1.2028137387502625e+25,5005.350988995373,714.7955915159804,-1850.6787747107858,0.23466321531116519,0.598143428495588,0.0,1.2744720720340539,-6.685089601334932,-6.685089601334932
1104,3.541406363262066,-0.12546415633390448,0.0003491896617220963,2851.1418420262207,4.01305513032646e+25,94.0308416283638,57.794741609536544,1.2587438568552532e+25,5044.669766690017,724.6988356619522,-1871.3655205491036,0.23313230100659155,0.6054579191969108,0.0,1.2985285963865476,-6.727089928775953,-6.727089928775953
1105,3.5183212104580024,-0.125430080833455,0.0003121725089344364,2924.483182472799,4.188355190771393e+25,94.2148645453483,57.837509957756794,1.3137460452198973e+25,5080.942370977146,734.0977766046205,-1890.7960760652923,0.2316832852371862,0.6124339798896067,0.0,1.3217051442934828,-6.7673246639828655,-6.7673246639828655
1106,3.4949675299127065,-0.12539505547904584,0.00027834200944634957,2999.8148676305686,4.3723508210793035e+25,94.40107931085036,57.88051634647786,1.3714780427778545e+25,5116.677238349964,743.6283116439848,-1910.2941307979488,0.2302178000357,0.6195426787371918,0.0,1.3455577254259208,-6.808501311562398,-6.808501311562398
1107,3.4710677712174163,-0.12535862274414059,0.00024716437049243027,3078.0926658947856,4.567784478281745e+25,94.59170263075131,57.92425830928596,1.4328005912743475e+25,5152.231474016555,753.4044298859665,-1930.0775749087286,0.22871845567652396,0.6268722850710629,0.0,1.3704016215413046,-6.851142727712091,-6.851142727712091
1108,3.4477065249265015,-0.12532242358641713,0.0002197617138344069,3155.765124208888,4.765994090937033e+25,94.77808478992533,57.96675079665209,1.4949959111182519e+25,5185.975085754495,762.982111956003,-1949.2433043326625,0.22725330052691423,0.634091295607257,0.0,1.3951201019678037,-6.893322522480529,-6.893322522480529
1109,3.4253750670518732,-0.1252872659934549,0.00019615775978163526,3231.0845073154373,4.9622898781537745e+25,94.95630176095622,58.007126411455644,1.5565924210285503e+25,5217.284133207547,772.157493639438,-1967.4006120064957,0.2258531122323001,0.6410435469599769,0.0,1.419160313143338,-6.93411221762307,-6.93411221762307
1110,3.4030983667667085,-0.1252516439018991,0.0001749153030009851,3307.262150581884,5.164931125074684e+25,95.13413196075739,58.04716574495998,1.6201818890107956e+25,5247.581052039384,781.3295263741683,-1985.3497611866785,0.22445673461656396,0.6480299029118977,0.0,1.4435519255390517,-6.975266531647212,-6.975266531647212
1111,3.3796991279698405,-0.12521362227840174,0.0001548613283855136,3388.400217467485,5.385324207076571e+25,95.32097806194048,58.08896760816235,1.6893439922501295e+25,5278.38511307045,790.9841524771584,-2004.0228188116876,0.22299040508054668,0.655424480688351,0.0,1.4696248487723143,-7.019002803796265,-7.019002803796265
1112,3.3556309837293736,-0.12517385383105908,0.00013642712126205368,3473.056832392706,5.620298097179331e+25,95.51322516615065,58.13169191783305,1.7630840787099927e+25,5308.9655902415225,800.9364389025488,-2023.0317659736645,0.2214826065349611,0.6630918129526012,0.0,1.4969387965188408,-7.064541985337591,-7.064541985337591
1113,3.3325263069598763,-0.12513503416617086,0.00012062585370645507,3555.4684212622806,5.853980760737036e+25,95.69783440908643,58.17244607538179,1.8364213338356282e+25,5337.255114527089,810.5109094402442,-2041.0863202530945,0.22003560154226867,0.6705120884242293,0.0,1.5236445459836745,-7.108794741003112,-7.108794741003112
1114,3.310054111151721,-0.12509665979664494,0.00010686964129023262,3636.698764901093,6.089094339522902e+25,95.87744544412335,58.21184053048834,1.9102100419835085e+25,5363.755718635711,819.8425911520027,-2058.460625425868,0.21862862359562518,0.6777867782016663,0.0,1.5500870084040292,-7.152349137733638,-7.152349137733638
1115,3.286076375545346,-0.1250550286873372,9.377752535879536e-05,3724.5396439179103,6.348693860863957e+25,96.06915092123829,58.25360896564,1.9916862481113796e+25,5390.915909727491,829.8204663817519,-2076.792145958203,0.2171278442015364,0.6856128528485274,0.0,1.5788229634245958,-7.199389209339618,-7.199389209339618
1116,3.2601134020070277,-0.1250091342920393,8.126139466365898e-05,3821.0131756221663,6.640227340187022e+25,96.27680129914549,58.29852696119919,2.083188466011679e+25,5419.011001323839,840.6489980587053,-2096.3953098281827,0.21550335278040406,0.6941632188065655,0.0,1.6105624572669908,-7.2509970656594875,-7.2509970656594875
1117,3.2345258702994277,-0.12496305332155588,7.043501615357705e-05,3917.4744649093145,6.938458033094151e+25,96.48152421386477,58.34248159309997,2.1767964295326905e+25,5445.348063916793,851.3460467044223,-2115.4589985256875,0.2139029175152873,0.7026695850202653,0.0,1.642496496033175,-7.302556620845586,-7.302556620845586
1118,3.210682926765891,-0.1249193364613237,6.154912513495278e-05,4008.59383079515,7.22636870702807e+25,96.67235744325077,58.383159114140916,2.2671687113493374e+25,5468.668553447341,861.3363675140487,-2132.989212808077,0.21241211609340993,0.7106689814051504,0.0,1.6728541536976829,-7.35123652306099,-7.35123652306099
1119,3.1873292634124173,-0.12487577257550062,5.385067753829814e-05,4098.997560949401,7.517975777496337e+25,96.85933990320979,58.422739967656454,2.358704771649312e+25,5490.357268352984,871.143026308013,-2149.936714017533,0.21095239709962743,0.7185742200502566,0.0,1.7031667568842375,-7.399523203600109,-7.399523203600109
1120,3.1626481412649126,-0.12482891370970994,4.6680820799337366e-05,4195.780591022311,7.836745746511802e+25,97.05702228384159,58.464289092546636,2.458771334603273e+25,5512.02663578079,881.5303319131336,-2167.603039252839,0.2094102417258409,0.727005988129672,0.0,1.735841528423107,-7.451218280976884,-7.451218280976884
1121,3.1371752517422107,-0.12477964853629621,4.020752860618346e-05,4297.004157420929,8.177436069151113e+25,97.2611248501581,58.50686787179611,2.5657236072950847e+25,5533.029243248838,892.2762087234017,-2185.5675156862017,0.20781920293946385,0.73579357662037,0.0,1.7702733101971837,-7.505300687530999,-7.505300687530999
1122,3.1138392933218584,-0.12473369203576876,3.5011050403156686e-05,4390.925708294112,8.50022736879385e+25,97.44817654205886,58.5456045188313,2.667061205099289e+25,5551.044882087061,902.1435291262699,-2201.780958122381,0.20636217177260985,0.7439220313027634,0.0,1.8024670532215805,-7.555508536541076,-7.555508536541076
1123,3.0923857207696788,-0.1246907314568012,3.078548232753105e-05,4478.273634034459,8.806199641661282e+25,97.62020109836027,58.580988692919206,2.7631224647502345e+25,5566.565311356776,911.234523288104,-2216.4770606511206,0.20502313068148434,0.7514623138128106,0.0,1.832628131555195,-7.6022356015597365,-7.6022356015597365
1124,3.06973355777629,-0.12464461507421803,2.6836786073910173e-05,4571.542687203153,9.139059588619358e+25,97.8019013802452,58.618113033498624,2.8676294379316244e+25,5581.8612080938265,920.8541192342,-2231.7727534345167,0.2036097644314937,0.7594957535278793,0.0,1.8650769417873827,-7.652175684098626,-7.652175684098626
1125,3.0449929122238544,-0.12459334005999259,2.3060302462505928e-05,4674.631004436325,9.51435215344539e+25,98.000431576387,58.658382523831094,2.985464060692806e+25,5597.276598478503,931.3852884952513,-2248.214378181269,0.20206666900510425,0.7683563244025934,0.0,1.901244594632241,-7.707440115769744,-7.707440115769744
1126,3.021220060365276,-0.12454315798258674,1.9898784771380277e-05,4774.884765994868,9.886770493097305e+25,98.19127344796166,58.69680385815619,3.102401637443413e+25,5610.809871733189,941.529163438821,-2263.7483988669137,0.20058451703042665,0.7769575322245449,0.0,1.9367335618099781,-7.761264417762537,-7.761264417762537
1127,2.996176950775217,-0.12448930337892382,1.700445583307387e-05,4881.762743778043,1.0291883294495686e+26,98.39239656737928,58.73698907128256,3.2296111611126103e+25,5623.700291286735,952.2416439005551,-2279.8271851282107,0.19902379710942372,0.7861132817572973,0.0,1.974922831276027,-7.818744867886283,-7.818744867886283
