,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,kS,H,sigmaE,sigmaB,s,xi,xieff
2620,0.7355349550793366,-0.10643649230503827,1.0,30790.119531243537,1.008293047561972e+27,117.50466975873627,61.198407111856795,3.785563276866275e+26,1160.4209971647115,8495.630629347412,-3126.275579736426,1.008293047561972e+27,0.06431682060013402,6.26148968573548,0.0,0.0,-20.685975167905077,-20.685975167905077
2621,0.7353526043937301,-0.10643229507494825,1.0,30788.996574008786,1.0083530272558321e+27,117.50638302715588,61.19851729547063,3.7859804068885445e+26,1159.9827396943474,8495.420804733376,-3125.6469079669732,1.0083530272558321e+27,0.06430705722490371,6.262360553715988,0.0,0.0,-20.688299944809753,-20.688299944809753
2622,0.7351853700875173,-0.10642844479148279,1.0,30787.966302833585,1.0084742993070844e+27,117.50795432965357,61.198618334275714,3.786362957150815e+26,1159.5810315184026,8495.228803869764,-3125.070403956818,1.0084742993070844e+27,0.06429810354487035,6.26315958866623,0.0,0.0,-20.69043232301786,-20.69043232301786
2623,0.7350329887941542,-0.10642493564618333,1.0,30787.02719944008,1.0085169252217702e+27,117.50938612550262,61.198710390192986,3.786711530309822e+26,1159.2149261091681,8495.053250837951,-3124.5450598956554,1.0085169252217702e+27,0.06428994537031694,6.263887597130806,0.0,0.0,-20.69237557933133,-20.69237557933133
2624,0.7348859981714553,-0.10642154989364938,1.0,30786.121013390308,1.0085580426064569e+27,117.51076731460005,61.19879918133004,3.787047771659694e+26,1158.8618335520048,8494.883841445077,-3124.0383054798754,1.0085580426064569e+27,0.06428207605437275,6.264589976489216,0.0,0.0,-20.69425033107851,-20.69425033107851
2625,0.7346896749516757,-0.10641702667876504,1.0,30784.910229308858,1.0086238479362383e+27,117.51261212321293,61.198917759762985,3.787496860475548e+26,1158.390353450514,8494.657558287277,-3123.3614906084294,1.0086238479362383e+27,0.06427156604824519,6.2655283099394,0.0,0.0,-20.69675465019857,-20.69675465019857
2626,0.734493360077393,-0.10641250234603188,1.0,30783.698964277846,1.0086884083323312e+27,117.51445693182582,61.199036318807806,3.787945929105639e+26,1157.9189961863583,8494.43115837687,-3122.6847115215924,1.0086884083323312e+27,0.06426105693298827,6.266466819180555,0.0,0.0,-20.699259284086967,-20.699259284086967
2627,0.7343551285522348,-0.1064093158336773,1.0,30782.84575429991,1.0087725268991575e+27,117.51575596710595,61.199119791381726,3.7882621318991564e+26,1157.5872433247876,8494.271975097075,-3122.2082020315274,1.0087725268991575e+27,0.06425365739909682,6.267127897703828,0.0,0.0,-20.701023128679722,-20.701023128679722
2628,0.7342169011668288,-0.10640612876681879,1.0,30781.992306127562,1.0088179817578184e+27,117.51705500238607,61.19920325434368,3.78857832467235e+26,1157.2554715060935,8494.112436505913,-3121.7316835044876,1.0088179817578184e+27,0.06424625830637556,6.267788952355561,0.0,0.0,-20.70278712952289,-20.70278712952289
2629,0.734082511899756,-0.10640302957102328,1.0,30781.162301887933,1.0088621723932688e+27,117.51831800505069,61.199284392996404,3.7888857372847094e+26,1156.9329628030137,8493.957272217976,-3121.268400410945,1.0088621723932688e+27,0.06423906487328279,6.268431755984109,0.0,0.0,-20.7045023501106,-20.7045023501106
2630,0.7339516211786336,-0.10640001046550975,1.0,30780.35366481921,1.0089052112884996e+27,117.5195481634267,61.19936341291086,3.789185146541055e+26,1156.6188981831108,8493.806094639165,-3120.817181808545,1.0089052112884996e+27,0.06423205890655176,6.2690579244040645,0.0,0.0,-20.706173108257783,-20.706173108257783
2631,0.7338239504999655,-0.10639706507114302,1.0,30779.564692745902,1.008972721310209e+27,117.52074809231011,61.19944048271374,3.789477189547069e+26,1156.3126586486114,8493.658785584035,-3120.377085057758,1.008972721310209e+27,0.0642252254844844,6.26966885698373,0.0,0.0,-20.707802944352167,-20.707802944352167
2632,0.7337082347459025,-0.10639439500038769,1.0,30778.849404457385,1.0090107681767781e+27,117.52183569003597,61.199510330554936,3.789741885592137e+26,1156.0350852659467,8493.525046906732,-3119.9781851584808,1.0090107681767781e+27,0.06421903209766422,6.2702225952816395,0.0,0.0,-20.709280318680143,-20.709280318680143
2633,0.7335922101813775,-0.10639171734616157,1.0,30778.13202121157,1.009048915564684e+27,117.52292621763864,61.19958035979607,3.790007287633332e+26,1155.7568084675163,8493.39091053156,-3119.578223727918,1.009048915564684e+27,0.06421282233770766,6.2707778879336935,0.0,0.0,-20.710761782636446,-20.710761782636446
2634,0.7334763178517208,-0.10638904228591178,1.0,30777.415269693432,1.0091101923942099e+27,117.52401552975334,61.19965030422309,3.790272386792457e+26,1155.4789341972619,8493.257067252083,-3119.1787372532135,1.0091101923942099e+27,0.06420661981065054,6.271332691934652,0.0,0.0,-20.712241704916863,-20.712241704916863
2635,0.7333692701477051,-0.10638657097329922,1.0,30776.75305403404,1.009145386425643e+27,117.52502173250701,61.199714906218446,3.790517253860948e+26,1155.2222546489993,8493.133235238965,-3118.8097261539056,1.009145386425643e+27,0.06420089078298878,6.271845160171934,0.0,0.0,-20.713608813642878,-20.713608813642878
2636,0.7332603061046427,-0.1063840550188472,1.0,30776.07882066918,1.0091812096093709e+27,117.5260459720375,61.199780660322254,3.7907665041204685e+26,1154.961012780385,8493.007150708021,-3118.434111764505,1.0091812096093709e+27,0.06419505933170683,6.272366869565254,0.0,0.0,-20.7150005246398,-20.7150005246398
2637,0.7331501183222748,-0.10638151039698396,1.0,30775.396848230852,1.0092610758213e+27,117.52708173909991,61.1998471483964,3.791018553263906e+26,1154.6969611175462,8492.879954248327,-3118.054312057477,1.0092610758213e+27,0.06418916252955946,6.272894634325013,0.0,0.0,-20.71640799722124,-20.71640799722124
2638,0.7330419601628256,-0.10637901224365091,1.0,30774.727274283134,1.0092913172920755e+27,117.52809845176895,61.199912407388744,3.791265959387296e+26,1154.437705230582,8492.75468897348,-3117.681476983824,1.0092913172920755e+27,0.06418337448005991,6.273412604643401,0.0,0.0,-20.717789674002745,-20.717789674002745
2639,0.7329312217706558,-0.10637645408080115,1.0,30774.041559028956,1.009322279867579e+27,117.52913944398459,61.19997921869747,3.7915192672895974e+26,1154.17229836877,8492.626398557535,-3117.2997503300007,1.009322279867579e+27,0.0641774484902354,6.273943000836902,0.0,0.0,-20.7192044447253,-20.7192044447253
2640,0.7327555807635986,-0.10637239574758761,1.0,30772.953604988725,1.0093811264101622e+27,117.53079060221248,61.20008517805999,3.791921035539325e+26,1153.7514295940555,8492.422918136868,-3116.694310217447,1.0093811264101622e+27,0.06416804963044113,6.274784428590657,0.0,0.0,-20.721448672706124,-20.721448672706124
2641,0.7325740941179796,-0.10636820124028049,1.0,30771.828993996405,1.0094407838388532e+27,117.53249678004644,61.200194651879215,3.792336174340275e+26,1153.316639806368,8492.212558426934,-3116.0687260098944,1.0094407838388532e+27,0.06415833833472034,6.275654042171628,0.0,0.0,-20.723767946838638,-20.723767946838638
2642,0.732408920618392,-0.1063643827841837,1.0,30770.8050736085,1.0094950766052437e+27,117.53404965451786,61.20029427486267,3.7927139970038277e+26,1152.921011215817,8492.021020251723,-3115.4993797250804,1.0094950766052437e+27,0.06414950028147437,6.276445652901123,0.0,0.0,-20.725879063258365,-20.725879063258365
2643,0.7322565974239892,-0.10636086057393615,1.0,30769.860478411207,1.0095877258274889e+27,117.53548176658803,61.20038613830027,3.7930624247530525e+26,1152.5563174438853,8491.844642256774,-3114.9743629848876,1.0095877258274889e+27,0.06414135009882686,6.277175939571056,0.0,0.0,-20.72782620144004,-20.72782620144004
2644,0.7320775639593589,-0.10635671972189922,1.0,30768.749836256804,1.0096465712632184e+27,117.53716506389003,61.20049409919958,3.793471949289503e+26,1152.1276499369555,8491.636855672037,-3114.3572542635343,1.0096465712632184e+27,0.0641317711024662,6.278034307332595,0.0,0.0,-20.730115100043065,-20.730115100043065
2645,0.7319136011721885,-0.10635292647783699,1.0,30767.73229632013,1.0097004598826486e+27,117.53870672210816,61.200592961709496,3.793846999986625e+26,1151.735144989022,8491.446474804357,-3113.7920989744753,1.0097004598826486e+27,0.06412299877206677,6.278820580063353,0.0,0.0,-20.732211631251406,-20.732211631251406
2646,0.7317616136055543,-0.10634940945742985,1.0,30766.78874113199,1.0097504107809797e+27,117.54013583256796,61.200684594747386,3.794194657640743e+26,1151.3713738564918,8491.269925740242,-3113.2682260048123,1.0097504107809797e+27,0.06411486741725253,6.279549563612425,0.0,0.0,-20.73415530233408,-20.73415530233408
2647,0.7316193082758412,-0.10634611576998411,1.0,30765.90500449746,1.0098369538664062e+27,117.54147394562412,61.20077038259492,3.794520167395729e+26,1151.0309169603427,8491.104870041701,-3112.7777583169923,1.0098369538664062e+27,0.06410725430647694,6.280232343642383,0.0,0.0,-20.73597538228206,-20.73597538228206
2648,0.731443689042045,-0.10634205007048735,1.0,30764.81399801489,1.0098946685618906e+27,117.5431253702154,61.20087624313347,3.79492187860651e+26,1150.6107322046341,8490.900707327672,-3112.1724428412736,1.0098946685618906e+27,0.06409785927661174,6.281074979998539,0.0,0.0,-20.738221851445243,-20.738221851445243
2649,0.7312825186721064,-0.10633831794328091,1.0,30763.812376874444,1.0099476316385059e+27,117.54464098137734,61.20097338403076,3.795290538628631e+26,1150.225193118298,8490.713259473947,-3111.616935260788,1.0099476316385059e+27,0.06408923752592503,6.281848444662294,0.0,0.0,-20.740283791850683,-20.740283791850683
2650,0.7311328672909598,-0.10633485175875974,1.0,30762.882020335343,1.0099968075537102e+27,117.54604831810232,61.201063573535286,3.795632849438031e+26,1149.8672735014247,8490.539138062764,-3111.101135685892,1.0099968075537102e+27,0.06408123224874201,6.282566762158684,0.0,0.0,-20.74219861792046,-20.74219861792046
2651,0.7309925581656707,-0.1063316012608282,1.0,30762.009461374633,1.0100821242251695e+27,117.54736784098178,61.201148125235626,3.79595379021717e+26,1149.5318352822235,8490.376130157389,-3110.6175677193232,1.0100821242251695e+27,0.06407372695172465,6.283240468194997,0.0,0.0,-20.743994129790142,-20.743994129790142
2652,0.7308185754127752,-0.10632756972042659,1.0,30760.927113953014,1.0101392927904918e+27,117.5490041000904,61.20125295884118,3.7963517545991735e+26,1149.115866365864,8490.173539398687,-3110.017917139926,1.0101392927904918e+27,0.06406442072939754,6.284075875651233,0.0,0.0,-20.74622085664851,-20.74622085664851
2653,0.7306588732133896,-0.10632386817754279,1.0,30759.933236782315,1.0101917657877322e+27,117.55050610920796,61.201349177770034,3.7967170530725825e+26,1148.7341143887893,8489.987496450003,-3109.467492266108,1.0101917657877322e+27,0.06405587867323628,6.28484286516644,0.0,0.0,-20.748265104582597,-20.748265104582597
2654,0.7305105641384083,-0.10632042991961495,1.0,30759.009946189377,1.0102404935570465e+27,117.55190101211609,61.20143852396895,3.797056290464206e+26,1148.3796600178941,8489.814656401782,-3108.956339929796,1.0102404935570465e+27,0.06404794627050625,6.285555268581458,0.0,0.0,-20.750163766097007,-20.750163766097007
2655,0.7303715016999006,-0.10631720534233885,1.0,30758.14394340602,1.0103250399465537e+27,117.55320898789634,61.20152229226729,3.7973743767309415e+26,1148.047440669065,8489.652834214708,-3108.477088026737,1.0103250399465537e+27,0.06404050866226278,6.286223483537022,0.0,0.0,-20.751944269961058,-20.751944269961058
2656,0.7301989490499177,-0.10631320327316536,1.0,30757.069010808984,1.01038173039972e+27,117.55483201680353,61.20162622437494,3.797769066363555e+26,1147.6351862247748,8489.451583790596,-3107.8823905861877,1.01038173039972e+27,0.0640312801761888,6.287052637182482,0.0,0.0,-20.75415386445371,-20.75415386445371
2657,0.7300405536245158,-0.10630952865843073,1.0,30756.081908768585,1.0104337665292877e+27,117.55632193675585,61.201721619546205,3.7981313724749166e+26,1147.2568284230758,8489.266765532097,-3107.3364917498184,1.0104337665292877e+27,0.06402280915291915,6.287813912436698,0.0,0.0,-20.75618245766702,-20.75618245766702
2658,0.7298934583595539,-0.10630611542550472,1.0,30755.16491669646,1.0104820885369016e+27,117.55770560977317,61.201810200737384,3.798467830377844e+26,1146.9055256784277,8489.09506422753,-3106.8295434170227,1.0104820885369016e+27,0.06401494272549076,6.288521005990239,0.0,0.0,-20.758066573879322,-20.758066573879322
2659,0.7297722360600254,-0.10630330199701457,1.0,30754.408991474167,1.0105557781371904e+27,117.55884593837156,61.20188319511112,3.798745107277991e+26,1146.6161297030383,8488.95377796154,-3106.411790837314,1.0105557781371904e+27,0.06400846013363831,6.289103919069922,0.0,0.0,-20.759619465745647,-20.759619465745647
2660,0.7296510169689749,-0.1063004881387763,1.0,30753.652883147315,1.0105955976501771e+27,117.55998626696996,61.20195618209277,3.7990223763358204e+26,1146.326710963876,8488.81218742706,-3105.994028824672,1.0105955976501771e+27,0.0640019778833,6.289686802230053,0.0,0.0,-20.76117247747456,-20.76117247747456
2661,0.729532010023102,-0.10629772514045424,1.0,30752.91037506961,1.010634688851014e+27,117.5611058149097,61.202027831812934,3.799294584977695e+26,1146.0426135949167,8488.673137387857,-3105.583893986022,1.010634688851014e+27,0.06399561409446339,6.2902591302610915,0.0,0.0,-20.762697304449073,-20.762697304449073
2662,0.7294151999454589,-0.10629501267426839,1.0,30752.181382827355,1.0106730573613117e+27,117.56220472429679,61.20209815376199,3.7995617681722495e+26,1145.7637989327484,8488.536612371165,-3105.1813334890107,1.0106730573613117e+27,0.06398936794109777,6.290820972129294,0.0,0.0,-20.764194133803795,-20.764194133803795
2663,0.7293005654621659,-0.10629235027241465,1.0,30751.465784382628,1.0107336104589621e+27,117.56328319370033,61.20216716103211,3.799823974604496e+26,1145.4902612914202,8488.402767894393,-3104.7862896678266,1.0107336104589621e+27,0.063983238277188,6.291372492576408,0.0,0.0,-20.765663229628835,-20.765663229628835
2664,0.7291960958920319,-0.10628992355902103,1.0,30750.813481398254,1.0107679236334331e+27,117.56426605617729,61.20223004501101,3.8000629301682934e+26,1145.2409669280728,8488.280594742093,-3104.4262633324947,1.0107679236334331e+27,0.06397765227775415,6.291875113220495,0.0,0.0,-20.76700218256903,-20.76700218256903
2665,0.7290908968200831,-0.106287479521259,1.0,30750.156470595804,1.0108024755700502e+27,117.56525580457385,61.20229336400614,3.800303553952416e+26,1144.989962401584,8488.157534959004,-3104.063725577389,1.0108024755700502e+27,0.06397202739990243,6.292381306924243,0.0,0.0,-20.76835060596757,-20.76835060596757
2666,0.7289854702217344,-0.10628502981601781,1.0,30749.497885056535,1.010878816901292e+27,117.56624771645042,61.2023568158242,3.800544697772538e+26,1144.7385319850819,8488.034499517029,-3103.7004352321283,1.010878816901292e+27,0.0639663904862522,6.29288878084452,0.0,0.0,-20.769702066990323,-20.769702066990323
2667,0.7288825628415428,-0.10628263827925748,1.0,30748.85488837172,1.0109075624491018e+27,117.56721594817718,61.20241874744925,3.800780078970432e+26,1144.493044139272,8487.914015784547,-3103.3457964539725,1.0109075624491018e+27,0.06396088839302547,6.293384056512341,0.0,0.0,-20.77102135178577,-20.77102135178577
2668,0.7287776710629931,-0.1062802002510805,1.0,30748.199341422274,1.0109368619910913e+27,117.56820287307194,61.202481869274905,3.801019998719935e+26,1144.2428529160684,8487.791175592829,-3102.9843217126922,1.0109368619910913e+27,0.06395528032771534,6.293888945331483,0.0,0.0,-20.772366196052666,-20.772366196052666
2669,0.728612000065122,-0.10627634874442156,1.0,30747.163629652012,1.0109912712448233e+27,117.56976171469361,61.202581558524095,3.801398938437557e+26,1143.8477672646575,8487.597151232309,-3102.413402142159,1.0109912712448233e+27,0.0639464229468614,6.294686542922758,0.0,0.0,-20.774490551397957,-20.774490551397957
2670,0.728460094667753,-0.10627281642989134,1.0,30746.213640778704,1.0110411567626114e+27,117.57119108184416,61.20267295563634,3.801746391200861e+26,1143.485576346963,8487.419175071873,-3101.8899260474777,1.0110411567626114e+27,0.06393830180610424,6.295418006736319,0.0,0.0,-20.776438658037947,-20.776438658037947
2671,0.7283191856349367,-0.10626953910838637,1.0,30745.33213542834,1.0111431760893713e+27,117.57251702021908,61.20275772889012,3.802068691273517e+26,1143.149776516318,8487.254452816083,-3101.404387614656,1.0111431760893713e+27,0.06393076879210821,6.296096801346752,0.0,0.0,-20.77824596751615,-20.77824596751615
2672,0.7281893501774315,-0.10626651873598003,1.0,30744.519661398183,1.0111794376747878e+27,117.57373879367975,61.20283583356666,3.8023656622160894e+26,1142.8402946319948,8487.102173733276,-3100.956969866644,1.0111794376747878e+27,0.06392382797617197,6.296722184413198,0.0,0.0,-20.77991143920378,-20.77991143920378
2673,0.7280629817626877,-0.10626357846051288,1.0,30743.728658617223,1.011214730491884e+27,117.57492797503679,61.202911846574494,3.802654702452232e+26,1142.5391221644363,8486.953911794928,-3100.521503648474,1.011214730491884e+27,0.06391707269167826,6.297330960714944,0.0,0.0,-20.781532614358127,-20.781532614358127
