# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
6.398036569550122300e-09,2.045760890351600169e-05,1.475931464971021905e-04,1.967653252534954191e-04,4.981252472847694083e-06,9.387364710033434294e-06,1.211854912269023719e-05,8.209978885694347878e-04,1.829693343510940484e-05,1.380600989649397904e-02,1.791122712718985202e-03,9.588444776290972263e-03,4.058709178729285466e-03,1.483024224607673954e-05,3.551413605285668330e-05,4.262142905095951387e-06,9.703063305154831578e-03,1.910352515135318352e-06,1.267976657534404499e-05,8.574217614024862014e-05,3.841582817334630168e-02,1.430483433487915890e-03,6.179594270607875583e-06,7.196573048931910552e-05,7.694839208732643125e-04,5.881164014322388006e-05,2.375267616333276839e-05,4.191020226682142396e-06,1.683852569176540601e-06,3.054304437594692993e-03,6.558041507857990847e-07,3.658479249671768357e-04,2.475769996213682679e-04,1.790339589243522999e-06,7.949249123861024547e-04,1.470781467371979170e-04,1.790218243852658209e-05,2.539750326074501874e-06,7.846067932034594806e-06,2.570505087746536091e-02,8.612029679170382255e-04,1.199367469909975526e-03,9.089329233402072133e-03,4.141443156900848972e-05,7.311885501941378926e-06,1.003595771080286484e-04,1.004495225910621296e-05,1.088782294691348742e-03,2.462941595389953183e-06,1.412086899808574024e-05,2.562315059234004400e-06,9.055592001851757967e-06,2.766026869780377196e-06,3.230129326982459785e-05,3.522369919585843041e-04,2.880763987761146698e-06,4.859559306640277714e-06,8.405679561678707553e-05,3.333424764656128738e-07,2.349985071084693814e-04,2.249863893725349847e-05,4.565276146799581119e-05,3.858392117513977341e-06,3.611032967228194566e-06,1.557742260057309652e-05,2.753968836370774873e-05,3.997212591194018051e-06,2.322124511974732149e-05
6.547570191897155053e-09,1.913219768509887367e-05,1.344279033888316831e-04,1.924613631278340893e-04,4.903680617997965373e-06,8.642257525776331331e-06,1.191827221281235487e-05,7.351887076677552420e-04,1.668364022682672601e-05,1.241795320605876100e-02,1.642055136886310133e-03,8.555935446556122564e-03,3.611556357431488628e-03,1.397090916959867447e-05,3.256815528243459942e-05,4.217137962955067017e-06,8.680196054576892750e-03,1.803146910190131008e-06,1.206264543978792922e-05,8.455428473088649603e-05,3.408198449245045114e-02,1.326300920889813282e-03,6.063014500865948773e-06,6.708185516886566995e-05,7.009448206058094353e-04,5.532036266314510560e-05,2.322843123486438848e-05,4.110929075582582920e-06,1.601044832735240904e-06,2.664542771404304362e-03,6.315025701211433028e-07,3.587080413325705128e-04,2.216781347053107902e-04,1.693341705509252869e-06,7.070224555743723563e-04,1.306654340517683470e-04,1.668660428339057114e-05,2.507501021779107176e-06,7.356327653010318157e-06,2.341710663181094734e-02,8.276021708745409525e-04,1.066705179764699260e-03,8.090722987551287118e-03,3.682002867009702749e-05,6.933878532453130714e-06,8.936028438567539375e-05,9.730487369933225829e-06,1.050039979505292421e-03,2.263487995744333359e-06,1.361937807738274665e-05,2.432174259686393669e-06,8.785410870888603238e-06,2.640181543996293500e-06,3.131238736837291405e-05,3.288858122307394870e-04,2.890986477263187437e-06,4.712991773679645828e-06,7.903837266288127816e-05,3.267691598099437307e-07,2.085833640175555786e-04,2.225782207770223445e-05,4.510011739396254396e-05,3.599361084871108667e-06,3.440291050021470010e-06,1.483926519131723925e-05,2.553143974943292968e-05,4.005612790349363235e-06,2.150726925418085039e-05
6.700598683954473935e-09,1.791110422349614456e-05,1.224379122670508349e-04,1.883017953346087037e-04,4.842677696107091868e-06,7.975838052975293545e-06,1.177221385528807050e-05,6.592803061694238421e-04,1.524644048660877439e-05,1.118788437119861215e-02,1.509433858521471924e-03,7.643806998985541376e-03,3.216799880929689225e-03,1.315591991035733792e-05,2.993991638665481766e-05,4.188690045357761742e-06,7.774460084590494729e-03,1.708733995534646999e-06,1.152159656322478588e-05,8.322782552266135957e-05,3.026269955099596468e-02,1.233148494591195139e-03,5.975328851361036715e-06,6.273771993233723493e-05,6.399962018222732927e-04,5.220988353449871803e-05,2.276303776555883008e-05,4.032263543063795892e-06,1.528757847198729346e-06,2.325335605951621767e-03,6.083006607850003036e-07,3.510292477865937502e-04,1.987599090772827564e-04,1.601799300321505184e-06,6.294815533431354039e-04,1.161951574715235541e-04,1.557571350059029478e-05,2.477329485237705927e-06,6.903442335169393661e-06,2.137723154876097764e-02,7.952363683914945563e-04,9.496902198495054586e-04,7.209235892097503977e-03,3.276814992331324769e-05,6.591682592984125535e-06,7.965061600058411710e-05,9.426869079813722180e-06,1.012173159495808597e-03,2.079882800857048324e-06,1.313207789452484076e-05,2.317173963671377920e-06,8.512886404476739441e-06,2.527933210087950769e-06,3.038704465034758987e-05,3.080921517070619423e-04,2.899902361362253077e-06,4.590863075619545679e-06,7.457121377967522446e-05,3.213175307188957169e-07,1.853083704215408749e-04,2.198112335474234320e-05,4.472939953901782157e-05,3.369137543104638201e-06,3.290635034881554750e-06,1.419034291138090883e-05,2.377195371358842925e-05,4.006713707459863468e-06,1.998333705843551906e-05
6.857203727113167506e-09,1.678883243251830454e-05,1.114574088558275850e-04,1.842227881458952804e-04,4.795860907672595690e-06,7.378642407524515152e-06,1.167611105281563489e-05,5.920906341924866978e-04,1.396549680304095224e-05,1.009718735507659712e-02,1.391457906312920569e-03,6.837559159954081228e-03,2.868096274977214710e-03,1.239104569391845739e-05,2.759404740798817671e-05,4.174762941749813434e-06,6.971945524893537714e-03,1.625988113250012522e-06,1.105017244385575715e-05,8.175070503744133314e-05,2.689513920765828486e-02,1.149853980217177335e-03,5.911266578900888301e-06,5.887937833998304379e-05,5.857826084988377669e-04,4.944313286999045580e-05,2.235699807573343005e-05,3.956966041774321449e-06,1.465774925831640665e-06,2.030091669286520229e-03,5.867700284605488086e-07,3.430539145640515084e-04,1.784668007055836326e-04,1.516488562607005218e-06,5.610435882433390236e-04,1.034306900303126917e-04,1.456091535172073874e-05,2.448044873459924641e-06,6.485825996143941051e-06,1.955725752357034136e-02,7.636760718319381006e-04,8.464212386207098674e-04,6.430685979277468364e-03,2.919281464494278622e-05,6.280870227057014604e-06,7.107447590898770533e-05,9.129120127575587933e-06,9.758221286363852852e-04,1.911818012234073496e-06,1.266191221630116352e-05,2.215965511321497686e-06,8.239719946215592970e-06,2.428034752821356993e-06,2.951582094327826961e-05,2.895970560450754263e-04,2.905226236350627628e-06,4.491329847099650089e-06,7.060140074315665994e-05,3.168377961074962325e-07,1.647898374832876451e-04,2.167360916741165061e-05,4.452287723724764420e-05,3.164832196188508105e-06,3.160197309673926644e-06,1.362275522399655981e-05,2.223391905617477375e-05,3.999803092751541003e-06,1.862983517181813443e-05
7.017468911805430532e-09,1.575824517735691262e-05,1.013619510027070789e-04,1.801731495665641553e-04,4.760649736689958944e-06,6.841267236895990804e-06,1.162531118517798420e-05,5.325829164987027535e-04,1.282334881629682973e-05,9.129520995530387636e-03,1.286546766330976714e-03,6.124481549718256354e-03,2.559886401924814110e-03,1.168064265526282740e-05,2.549935883692016359e-05,4.172956072620395311e-06,6.260443049489742250e-03,1.553934177551330837e-06,1.064271043635606632e-05,8.014706948517597170e-05,2.392428514134931072e-02,1.075381010868264875e-03,5.865014846565603315e-06,5.545958375354899074e-05,5.375525338291309166e-04,4.698732159076120528e-05,2.200917070659873069e-05,3.886609862728347295e-06,1.411001902896298329e-06,1.773079784348798905e-03,5.674902549909561034e-07,3.351114725633318062e-04,1.604869117629126145e-04,1.437805727894754724e-06,5.006060443166652574e-04,9.216480386245871534e-05,1.363464029922907036e-05,2.418535958983383234e-06,6.101094387401837498e-06,1.793235874338004743e-02,7.325681252822243295e-04,7.552327827253063315e-04,5.742645847599752752e-03,2.603623219218166628e-05,5.997329451416845616e-06,6.349507894537800010e-05,8.833068272260423954e-06,9.415341165586137281e-04,1.758881556938447513e-06,1.221198293132079610e-05,2.127360795081163476e-06,7.969982356507386161e-06,2.339378248334023497e-06,2.868538631411531755e-05,2.731721039309361427e-04,2.904911992630276591e-06,4.412627654097383008e-06,6.708120176709230886e-05,3.131733417733565796e-07,1.466918474509488883e-04,2.134664310193700422e-05,4.446067862023782839e-05,2.983913453521110255e-06,3.047298469697672962e-06,1.312945063957484782e-05,2.089369487222540774e-05,3.985972008311589257e-06,1.742961049186252941e-05
7.181479782122125401e-09,1.481073974211003115e-05,9.206915006723766432e-05,1.761167494546158859e-04,4.734235803943423486e-06,6.354703398189286616e-06,1.161448187943598093e-05,4.798475452635141245e-04,1.180462524710089372e-05,8.270537444310447489e-03,1.193314722237042965e-03,5.493429659953252830e-03,2.287297075237219000e-03,1.102653302892125269e-05,2.362833207465614527e-05,4.180398153444109752e-06,5.629232691860841693e-03,1.491730867932520912e-06,1.029421719431916536e-05,7.847188757210878801e-05,2.130195052998708205e-02,1.008812387594414670e-03,5.830145015274407136e-06,5.243704256727300923e-05,4.946459714539020672e-04,4.481339993508993427e-05,2.171641266683113343e-05,3.822246163054699980e-06,1.363446214362885512e-06,1.549316779811829494e-03,5.509715077902840463e-07,3.275386656307771615e-04,1.445465335226422249e-04,1.365683658570365641e-06,4.472028921430378358e-04,8.221597121413752617e-05,1.279021779737350260e-05,2.387826473484128913e-06,5.746192471805586397e-06,1.648064110844350491e-02,7.016528409003690682e-04,6.746656498304489649e-04,5.134222523183101794e-03,2.324777225131896278e-05,5.737220470404292031e-06,5.679252834928533053e-05,8.535580346491876825e-06,9.097103431516588784e-04,1.620454464700545562e-06,1.178518394982600658e-05,2.050311632345860425e-06,7.709200074857960389e-06,2.260980366174469059e-06,2.788020173102798759e-05,2.586155882198406370e-04,2.897380808772390962e-06,4.352991168406750958e-06,6.396826275550468606e-05,3.101588290471641245e-07,1.307202343928755197e-04,2.101602802600078081e-05,4.451996886198770673e-05,2.824166898346045557e-06,2.950406081268159287e-06,1.270408076281349758e-05,1.973083270735594548e-05,3.967638651931543596e-06,1.636770052312186549e-05
7.349323881473376927e-09,1.393679487717312767e-05,8.353228199517892961e-05,1.720343749887625348e-04,4.713591573106278804e-06,5.910704934843704437e-06,1.163731397235975249e-05,4.330862608191628780e-04,1.089579183182620912e-05,7.507636130966085890e-03,1.110548583939087453e-03,4.934629190773733888e-03,2.046055134612652371e-03,1.042743568030196909e-05,2.195666977145834130e-05,4.193674041095063711e-06,5.068899269519180385e-03,1.438655063637164683e-06,1.000025405485372893e-05,7.679799770369552883e-05,1.898592075798264181e-02,9.493353203670052125e-04,5.799700711110654126e-06,4.977576069086740989e-05,4.564835655523011033e-04,4.289556435343697024e-05,2.147353353141207653e-05,3.764320740131418391e-06,1.322200036373863130e-06,1.354469982672868496e-03,5.375883627827281901e-07,3.206003217842129231e-04,1.304053972734884345e-04,1.299595699838913481e-06,3.999874621073442834e-04,7.342513506226396741e-05,1.202176353513253038e-05,2.355136047089771634e-06,5.417676315002671096e-06,1.518278184982005397e-02,6.707783659971243385e-04,6.034410030271298957e-04,4.595865210126147578e-03,2.078306580052565313e-05,5.496948578443661116e-06,5.086170019417328523e-05,8.234768942886184199e-06,8.805700417146599453e-04,1.495657983710127729e-06,1.138389154754865660e-05,1.983890651665364118e-06,7.463122502965840599e-06,2.191970124215865056e-06,2.708477951626583376e-05,2.457490518719115187e-04,2.881732357295912903e-06,4.310564802396351150e-06,6.122486404211625226e-05,3.076199635857252112e-07,1.166173299065241488e-04,2.069906415282564974e-05,4.467431650848326737e-05,2.683659716120959071e-06,2.868091479119237483e-06,1.234085679068776877e-05,1.872764957250556506e-05,3.947679228205915352e-06,1.543110103769376382e-05
7.521090799316352569e-09,1.312679214321215234e-05,7.572784100513055554e-05,1.679246066734057803e-04,4.695533821796598862e-06,5.502155384126341278e-06,1.168625670744715378e-05,3.915983296152145718e-04,1.008493063703806975e-05,6.829748760900830259e-03,1.037188421946092084e-03,4.439505135766190665e-03,1.832412392762923373e-03,9.878981064070471141e-06,2.046289995358670450e-05,4.208819314452242554e-06,4.571171044367615226e-03,1.394086866700862508e-06,9.756819197533334704e-06,7.519913687860436719e-05,1.693920317827836419e-02,8.962282774152475649e-04,5.766512402926722299e-06,4.744446982364744302e-05,4.225571686137332729e-04,4.121080228295982706e-05,2.127365811451621620e-05,3.712665978881957049e-06,1.286427794121547008e-06,1.184772398635786875e-03,5.275261176652579919e-07,3.144285119581708495e-04,1.178525240685073769e-04,1.238640940288306670e-06,3.582174883254188682e-04,6.565288936821496587e-05,1.132407893710622287e-05,2.319938739996276803e-06,5.112094923006829676e-06,1.402171285654510435e-02,6.399085620457346194e-04,5.404377667066169802e-04,4.119197372869738347e-03,1.860322006531957566e-05,5.273155857724909468e-06,4.561039557883538650e-05,7.930124330751117112e-06,8.541311430124650956e-04,1.383349265682380585e-06,1.100973688220384481e-05,1.927273279543566779e-06,7.236440734837573741e-06,2.131578838957764453e-06,2.628628357888983071e-05,2.344140955383689189e-04,2.857888262397834195e-06,4.283305396997003326e-06,5.881722630215916408e-05,3.053755901219470051e-07,1.041573760407614083e-04,2.041124292455708233e-05,4.489344482337202362e-05,2.560709364114056779e-06,2.798983380761856657e-06,1.203440598633241791e-05,1.786883877686898462e-05,3.928426423118504330e-06,1.460856694995284563e-05
7.696872218974851575e-09,1.237195790171482460e-05,6.864014191077368000e-05,1.638033851320390975e-04,4.676854515231264903e-06,5.123373713221680149e-06,1.175234922549097699e-05,3.547684658552073176e-04,9.361546790593106628e-06,6.227151432977524707e-03,9.723109826659095739e-04,4.000532466375148789e-03,1.643080068494884131e-03,9.374274898985607933e-06,1.912802683864721768e-05,4.221423828534753473e-06,4.128778677069460008e-03,1.357494428002401798e-06,9.560222355858089539e-06,7.373334921091377375e-05,1.512937200420398469e-02,8.488491993473668918e-04,5.723769727640772090e-06,4.541612060667958470e-05,3.924216424690600514e-04,3.973846497172216083e-05,2.110903568633477103e-05,3.666569714603710250e-06,1.255358390710115282e-06,1.036948932072131275e-03,5.207366084969693381e-07,3.089915364538406016e-04,1.067025972754227331e-04,1.181699271085337355e-06,3.212420463867281836e-04,5.877701668612850212e-05,1.069256158942984828e-05,2.282009548963767467e-06,4.826393845717860932e-06,1.298234202223711581e-02,6.091211860520000980e-04,4.846728853757840917e-04,3.696870049260734484e-03,1.667413292414986019e-05,5.062733900497257869e-06,4.095772645648351127e-05,7.622529257432136737e-06,8.302066451778471277e-04,1.282159522717925328e-06,1.066347378791695927e-05,1.879720458477608282e-06,7.031704746399064337e-06,2.079132106831490236e-06,2.547700673951268889e-05,2.244693738782317139e-04,2.826625581954365267e-06,4.268882540099653098e-06,5.671485053985474600e-05,3.032426738879504249e-07,9.314252021669225737e-05,2.016332427832262544e-05,4.514360890390783622e-05,2.453855807078881440e-06,2.741717501360310667e-06,1.177962691625026315e-05,1.714110493319085017e-05,3.910840076368953155e-06,1.389044280985332025e-05
7.876761966576978445e-09,1.166522002083282727e-05,6.224706666117006215e-05,1.597020998187185950e-04,4.654522042998090461e-06,4.770288048863541343e-06,1.182523698398231331e-05,3.220562757023489524e-04,8.716399153835971428e-06,5.691300464338772992e-03,9.151155125368593988e-04,3.611105670399860929e-03,1.475171498159957894e-03,8.904934599215299582e-06,1.793522211314723793e-05,4.226880954825234000e-06,3.735331910231144952e-03,1.328417606817551943e-06,9.406948197530508502e-06,7.243043759116199161e-05,1.352799619215024410e-02,8.066248603885670674e-04,5.665807918725531320e-06,4.366742972262784342e-05,3.656877621617869267e-04,3.845985933638199989e-05,2.097221522424238768e-05,3.624918890322663576e-06,1.228282370800476581e-06,9.081522112261215156e-04,5.169023828846045110e-07,3.040992302699130042e-04,9.679279161473679205e-05,1.127636272280626761e-06,2.884901435531924156e-04,5.269033754848723411e-05,1.012312493230033239e-05,2.241449487054157899e-06,4.558245067507045717e-06,1.205130761823388838e-02,5.785947051939401183e-04,4.352840805283670440e-04,3.322433690184172905e-03,1.496589408582148704e-05,4.862858443854042760e-06,3.683270534689256972e-05,7.314132430407616073e-06,8.084170786177424925e-04,1.190567938463048174e-06,1.034494413161053790e-05,1.840561790496206399e-06,6.848614527067070428e-06,2.034043616034616287e-06,2.465610524870038921e-05,2.157876970462273508e-04,2.789483179694980163e-06,4.264588072421013214e-06,5.488987882957119117e-05,3.010444107584404583e-07,8.339931786384920695e-05,1.995937870001168745e-05,4.538883291863927868e-05,2.361836666355192051e-06,2.694882208287794760e-06,1.157154432090716797e-05,1.653280844851498128e-05,3.894116379486808396e-06,1.326851968032965371e-05
8.060856061136118966e-09,1.100175124321621841e-05,5.651046833043592776e-05,1.556642332343516648e-04,4.625939212684400487e-06,4.440413192298862314e-06,1.189347410121260156e-05,2.929870312124910662e-04,8.141351878829870177e-06,5.214688948242530812e-03,8.649117671857004929e-04,3.265424751050017595e-03,1.326152072179555014e-03,8.462469150108150841e-06,1.686955123425605313e-05,4.220795445112784756e-06,3.385211743793981650e-03,1.306449261968098064e-06,9.293505595647417891e-06,7.128575343440951301e-05,1.211013973224118329e-02,7.690411840503102959e-04,5.588961439357776306e-06,4.217846733063175459e-05,3.420161040314757079e-04,3.735785101644826465e-05,2.085733640944947847e-05,3.586407697576431704e-06,1.204553873186715433e-06,7.959067704761907478e-04,5.154173052109447247e-07,2.994477743149789374e-04,8.798000084388916205e-05,1.075522064210685372e-06,2.594607509762926392e-04,4.729883189306177471e-05,9.612125033427781616e-06,2.198682240871740651e-06,4.306209909521883050e-06,1.121676131473475432e-02,5.485843619294441696e-04,3.915147874472844403e-04,2.990226167766088690e-03,1.345226198517395981e-05,4.671044252137527501e-06,3.317301298565731774e-05,7.008084343077232817e-06,7.882219116103528255e-04,1.107005694843666476e-06,1.005313539404920986e-05,1.809178896405876454e-06,6.683803998182480291e-06,1.995810518105279262e-06,2.383000646020719680e-05,2.082531538496385274e-04,2.748556577819290673e-06,4.267274091295692351e-06,5.331646537710501204e-05,2.986211285107429989e-07,7.477567801459744342e-05,1.979616060909355143e-05,4.559314526915584428e-05,2.283564630467274469e-06,2.656961811182789917e-06,1.140516767609143439e-05,1.603360357089490739e-05,3.875916634325176385e-06,1.273591534427617941e-05
