# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
7.071718733070367282e-08,8.871468419996897177e-19,6.117826080723876118e-20,1.190007488523079956e-17,1.377883446869952994e-18,3.323411613446496658e-19,5.859238954644875801e-18,2.961828049212467915e-18,1.849848633448798054e-18,1.722254528197670314e-16,2.224183905092718541e-16,4.359432186242589757e-16,1.069640519228405545e-17,5.670947914401185876e-19,4.543596870176926787e-18,1.318136635459322790e-18,1.334615591582204745e-16,5.816813797922232025e-19,4.892881369497450229e-18,1.336393856408810831e-17,1.086157822922361853e-16,1.096347609325501190e-16,2.134924326967896080e-18,2.044594987311958447e-17,9.197570876875800421e-17,1.633868502239577686e-17,1.171933033239535365e-17,1.166476123493985394e-18,5.886911470627356434e-19,1.136052569572950349e-17,2.138763201630318187e-19,3.920918035782829870e-17,8.731015587972070382e-18,3.470223967472988203e-20,2.353853587149755001e-17,3.030838497869885049e-18,2.465033456282160053e-18,4.018941186454894181e-19,5.299990894703515705e-19,6.402391953124179075e-17,1.764143476840312686e-17,3.280911224121076251e-17,3.406216697180150712e-17,1.059803207622427501e-18,6.859965931072420915e-19,9.480212748024492920e-19,5.192240282204127868e-19,4.222370140859076396e-17,6.112995420339872140e-20,2.452110213155078374e-18,8.009759869320863303e-19,1.211050696394756216e-18,8.224646108220378070e-19,2.456777101763292466e-18,1.262781465060414538e-17,1.217980944902438615e-18,1.418782049258985215e-18,2.161420605108239238e-17,8.022167388304162133e-20,4.883781272280084037e-18,6.645893698628796011e-18,2.130205985380018768e-17,1.003811936834371892e-18,4.936995516910956133e-19,5.284246678150505485e-18,6.997457155102114268e-18,1.324238309106947399e-18,4.497287222574004558e-18
7.236997519285486438e-08,9.670945941940148006e-19,6.464821591299056952e-20,1.301298539848196790e-17,1.466662694801055088e-18,3.607931305965983187e-19,6.115134906043935768e-18,3.281366280928228979e-18,2.036335301689727005e-18,1.944506315043471156e-16,2.703250157403201312e-16,4.741900009972874425e-16,1.045958839326336898e-17,5.995651834209134263e-19,4.734775266973909097e-18,1.352254997777520113e-18,1.509018080529856685e-16,5.518595396613957952e-19,5.002288150877183550e-18,1.349361469636164359e-17,1.218784161276797059e-16,1.091988695497801562e-16,2.155601998729062362e-18,2.135040071749563588e-17,9.417628162427339293e-17,1.748514282024162620e-17,1.256792206659197297e-17,1.248785266992093297e-18,6.117782513532970631e-19,1.102604894143287914e-17,2.651280100401983247e-19,4.143634692328983029e-17,9.123682318036082255e-18,3.641838565605990794e-20,2.363477213088955302e-17,3.066941145368802629e-18,2.546126712755042768e-18,4.347534650795164215e-19,5.529262010437309999e-19,7.226685974338671504e-17,1.824378135865278789e-17,3.349956626218674849e-17,3.160318121276011864e-17,1.073999500814983525e-18,6.969468218509880669e-19,9.400356907232492717e-19,5.632318319271543382e-19,4.339295823132045257e-17,6.325025985747813796e-20,2.749970459655680923e-18,8.705173742794058978e-19,1.234927767071889269e-18,8.708294346139625822e-19,2.566200891348165067e-18,1.321192274003364903e-17,1.261113232833085793e-18,1.681141853955950161e-18,2.229022550144718778e-17,8.402212047178417723e-20,4.611059955744569206e-18,6.972207738196441670e-18,2.366246996489102844e-17,1.032012426618224616e-18,4.838451391684600310e-19,5.324735600598604350e-18,7.131036170085669019e-18,1.448433378072586275e-18,4.691095913071490316e-18
7.406139168010283678e-08,9.328847910689827202e-19,6.686500580291874127e-20,1.311957566679376028e-17,1.487432419617200370e-18,3.627931181215552077e-19,6.400847843340821891e-18,3.966035095088608059e-18,2.181977895053193420e-18,2.120000662714101843e-16,3.475653110993219481e-16,5.857335646052472023e-16,1.076608531909339613e-17,6.294622176612730595e-19,4.760131189686796279e-18,1.434267619475001722e-18,1.530349852950727644e-16,5.668766683466911852e-19,5.402611246673939350e-18,1.384004573194968760e-17,1.467399280436523008e-16,1.080243692771271420e-16,2.267186371210100424e-18,2.212027290997166536e-17,9.754470427722059900e-17,1.795980501262882918e-17,1.335752237721321980e-17,1.260250448131111891e-18,6.289359474289568208e-19,1.117240988102619585e-17,2.875622613540126595e-19,4.211725685611604594e-17,9.733973459396932281e-18,3.720181961770474845e-20,2.419564499775371444e-17,3.204488471869219738e-18,2.630655649832848728e-18,4.426589569377832479e-19,5.821968783831658233e-19,7.838017691148790705e-17,1.939922197508677038e-17,3.586935321512247459e-17,3.102145828219692809e-17,1.107517167952053411e-18,7.339871831824303169e-19,9.769997904005446445e-19,5.674657427899510792e-19,4.445874482754859370e-17,6.558916492186954230e-20,2.906263329915526196e-18,9.689151884768997519e-19,1.340312552628382253e-18,8.883012623855998995e-19,2.573254521032124390e-18,1.285942425949371645e-17,1.332849711269540851e-18,1.776033391952403326e-18,2.301705371510697468e-17,8.729713219615110445e-20,4.554866808011371099e-18,7.229749136527767152e-18,2.358408483827069578e-17,1.125555162654302537e-18,4.835515035143225234e-19,5.668389991689237199e-18,7.192172029942236344e-18,1.467068723582096298e-18,4.618671989590350693e-18
7.579233961289447889e-08,9.976273276473354410e-19,6.995895955907961312e-20,1.314679002271941314e-17,1.567859582216898042e-18,3.692114027719835719e-19,6.658022400629204099e-18,4.581620810309798856e-18,1.863077334382982763e-18,2.088214943231961318e-16,3.420543489669872977e-16,7.448560468406631135e-16,1.138357848416807060e-17,6.460912555649123762e-19,4.899621195121166783e-18,1.488619104269920072e-18,1.475015403271327529e-16,6.123230538943864086e-19,5.747151229426905147e-18,1.458974932980247852e-17,1.838716257986007453e-16,1.129925384425421519e-16,2.335858952185987686e-18,2.303280329331686537e-17,9.968099575546180943e-17,1.768858878399287509e-17,1.401238927196279098e-17,1.258569646876394212e-18,6.610733356089476145e-19,1.179374958719853087e-17,2.821088008143399510e-19,4.388775546382033456e-17,1.023232123639863118e-17,3.816887822749662268e-20,2.436662811374907680e-17,3.362684400998384803e-18,2.584846886742657130e-18,4.608146274111622848e-19,6.149175078139093810e-19,7.654963740628303863e-17,1.977574531036918480e-17,3.897904742408872811e-17,3.172698424171486311e-17,1.135655732535373257e-18,7.691571004120194377e-19,1.033634879936662995e-18,5.613939509072497265e-19,4.589665011208948321e-17,7.044529926165103861e-20,3.017638275481213959e-18,1.009068374523703389e-18,1.413240087928331843e-18,9.672104016571773899e-19,2.670622122470492904e-18,1.273773782000058709e-17,1.379568507642793879e-18,1.674196070033512457e-18,2.373251127804132444e-17,9.111625600018814860e-20,4.672929130432590608e-18,7.578484798301413480e-18,2.454680501178753106e-17,1.240937151183416317e-18,5.435860476519892698e-19,6.201881836076420699e-18,7.408303697626198109e-18,1.541340221592146622e-18,4.772686653388496093e-18
7.756374291221440503e-08,1.024044788841008627e-18,7.223978895725548046e-20,1.359010278537712636e-17,1.570598575310427386e-18,3.704587163530467663e-19,6.992599878433763540e-18,4.681411185681758252e-18,1.385834291903741058e-18,1.979098172000541333e-16,2.556277289217268240e-16,8.496063976701386331e-16,1.199265333381231371e-17,6.634528778025449466e-19,5.015954128502592859e-18,1.528723725777223139e-18,1.507654909962060235e-16,6.386859546600896804e-19,5.972888736123002712e-18,1.520897369463449824e-17,2.257036614849051079e-16,1.107952615569066419e-16,2.569089016301695479e-18,2.367487380177561477e-17,1.007617754925276336e-16,1.767226150130065970e-17,1.878053473915480569e-17,1.323446621415797175e-18,7.143704636802718106e-19,1.272671751905801528e-17,2.728128554979799168e-19,2.960915119752231206e-16,1.058342692318732345e-17,3.989648484383528484e-20,2.396426472993785232e-17,3.485933547864472742e-18,2.662433070726078512e-18,4.898185894291469044e-19,6.458033617816260111e-19,7.164669030821193208e-17,2.022648695130348188e-17,4.160779067206985414e-17,3.306686754171066651e-17,1.146407531126537638e-18,7.945053849060147611e-19,1.083612159466593672e-18,5.763779784774649979e-19,4.624318528108257305e-17,7.607251275531553129e-20,3.089447356581069001e-18,9.510692518521231837e-19,1.520142106246320287e-18,1.106777769262068966e-18,2.791367811873966119e-18,1.314099918413510373e-17,1.446510206942660784e-18,1.761340589784282782e-18,2.390473676588379653e-17,1.022035610426295804e-19,4.909050617821988964e-18,7.926424282837418865e-18,2.504863428146256316e-17,1.334995683416560045e-18,5.526272202115574214e-19,6.527132903704960890e-18,7.787157038732487138e-18,1.562190402929213723e-18,5.202443125184172141e-18
7.937654709274332602e-08,1.138028827023900632e-18,7.447149975568016664e-20,1.345062599453966767e-17,1.670667440303193446e-18,3.845728222710145610e-19,7.362953470021526465e-18,4.574458090537764362e-18,1.158766817649756090e-18,1.983058325783144600e-16,2.100019626551036394e-16,8.420530997057630470e-16,1.240568750309770204e-17,7.038498091331405104e-19,5.178288994713792610e-18,1.559568122733101998e-18,1.626122072259491699e-16,6.630977476029633251e-19,6.060664589614669742e-18,1.595570742790038197e-17,2.596844779088526973e-16,1.053735564282486806e-16,2.655726374486179689e-18,2.452782237401160296e-17,1.015375311123464912e-16,1.843089039723963075e-17,2.047799904561985742e-17,1.378786118491225158e-18,7.296964840296673885e-19,1.358395941214761015e-17,2.917326519328442483e-19,2.455909592286740703e-15,1.097260392737274350e-17,4.146792743458261992e-20,2.364877260901373198e-17,3.599126911063697023e-18,2.945549221648240147e-18,5.295706404421936829e-19,6.721803019262230717e-19,6.897565046486584154e-17,2.105411994189710541e-17,4.325448480655459212e-17,3.442856488175572728e-17,1.154458895292189106e-18,8.209465256403674053e-19,1.117620588560870884e-18,6.231532888082941741e-19,4.844195498426749161e-17,7.842110452188984350e-20,3.092454617205214084e-18,9.495267823642351234e-19,1.609470414519078091e-18,1.180934619957558778e-18,2.982296937327294703e-18,1.345624441873284370e-17,1.505139482013688791e-18,1.910746420603775891e-18,2.496105732090704759e-17,1.093582292082658687e-19,5.203013226434863593e-18,8.218627540082044154e-18,2.554996223508356083e-17,1.366408046831883052e-18,5.447289123813320936e-19,6.509244329260257463e-18,8.412032893667215742e-18,1.647580166376780687e-18,5.496073586912858286e-18
8.123171976753960213e-08,1.128550291558736822e-18,7.768967400644801324e-20,1.394943200371747357e-17,1.776467270937646035e-18,3.957014872885051851e-19,7.746153732768259794e-18,4.662757338645997838e-18,1.194025936410549880e-18,2.113671359284412332e-16,2.180657811535884098e-16,8.019407962143628394e-16,1.276091003751484364e-17,7.368121150770532511e-19,5.557561303629655196e-18,1.642737558683822189e-18,1.707416886541854044e-16,6.933997084031876011e-19,6.158775621937533033e-18,1.652229551353960045e-17,2.884174830043151484e-16,1.130332585072674399e-16,2.792317820412498703e-18,2.647849971533360406e-17,1.016961449720272608e-16,1.919311256039367561e-17,1.621121313203123397e-17,1.389959992563429430e-18,7.397941188540637300e-19,1.396260765569493016e-17,2.918975294859317704e-19,5.243648049793831597e-17,1.147543143984882503e-17,4.309437119331085411e-20,2.407424055199527712e-17,3.769675953544568532e-18,3.110542045295780000e-18,5.430648840824458685e-19,7.007511770138650670e-19,6.837344239814448489e-17,2.180317232421918451e-17,4.455712107739785409e-17,3.546193596612863480e-17,1.185252438975983767e-18,8.534762300213469096e-19,1.145469710970397708e-18,6.493489067140826146e-19,5.022568242829230882e-17,8.134285177563372677e-20,3.162339602385275524e-18,9.934752305723050395e-19,1.728738199873062814e-18,1.223479207111466067e-18,3.122003866061250552e-18,1.362114161591870777e-17,1.578561053104676115e-18,2.238494424865389955e-18,2.681353795857714480e-17,1.155789601694541978e-19,5.508178248845157630e-18,8.475999851919924471e-18,2.719083190802478263e-17,1.233935069343625621e-18,5.763604785228381470e-19,6.852566362542399571e-18,8.836100637241127720e-18,1.756181003619075795e-18,5.515178520091627271e-18
8.313025116451976640e-08,1.283453226255271199e-18,8.094538698041524240e-20,1.454727490805629039e-17,1.830488814371778742e-18,4.099138452509867552e-19,8.039026507143137331e-18,4.805781779290457342e-18,1.419311577183326939e-18,2.187356944584994642e-16,2.534015013110043016e-16,7.868099476617959330e-16,1.335141648261530689e-17,7.727830707112783232e-19,5.814905994219143242e-18,1.829179225789539480e-18,1.730354055089135577e-16,7.130595752539928329e-19,6.661626657677584969e-18,1.696702522275657417e-17,3.261653484990070235e-16,1.273640349882553412e-16,2.706867530928344786e-18,2.841662804408954273e-17,1.002418079793750297e-16,1.969756030675984138e-17,1.463479777389297679e-17,1.510277894254201491e-18,8.225898333910195375e-19,1.390311692944363717e-17,3.142185144643152753e-19,5.051056256172584877e-17,1.197288170425628389e-17,4.509032356441528101e-20,2.520455439230445093e-17,4.012627831021089082e-18,3.366100144859883249e-18,5.432425992668044499e-19,7.293221842720580145e-19,6.791756630383098968e-17,2.278484156393634711e-17,4.627415978427548467e-17,3.615986713557702521e-17,1.248748608740223871e-18,8.913237805337225995e-19,1.175418240778795789e-18,6.973803173466242979e-19,5.133305674582837016e-17,8.472222154209643134e-20,3.450634198733935619e-18,1.026679315051791389e-18,1.689728392137413028e-18,1.188490278788181445e-18,3.141536155921088452e-18,1.416404729282244366e-17,1.655592616214025667e-18,2.446169373791901756e-18,2.882735161294796367e-17,1.225702030761749869e-19,5.798494287095884889e-18,9.024688705187640707e-18,2.786131290050985450e-17,1.214963267770660480e-18,5.635467989774790534e-19,7.294875841157429226e-18,9.140205782678321089e-18,1.754704127997711211e-18,5.553135138295077408e-18
8.507315465500785137e-08,1.351027131233028657e-18,8.455108768182292550e-20,1.553966435546706528e-17,1.978280367858610792e-18,4.279984177278306573e-19,8.267841149100559790e-18,4.598456725513912112e-18,1.656086680579455823e-18,2.065738996997911284e-16,2.580814699716532955e-16,7.919470719332674506e-16,1.428122473624680233e-17,8.248985798548876900e-19,5.999348075749545462e-18,1.861646103115140153e-18,1.800730314867044514e-16,7.540550258812596263e-19,7.136641579704977436e-18,1.767482562805925125e-17,3.606374199871217471e-16,1.262011594763279487e-16,2.872059093070055635e-18,2.875115399859892689e-17,9.703354027894197989e-17,2.093145079005490749e-17,1.554067236776536459e-17,1.550365707296394066e-18,8.641457419983726559e-19,1.389595335501904237e-17,3.194564625273101263e-19,5.090440846195354186e-17,1.239751478416824267e-17,4.664369427700352940e-20,2.633490246939802350e-17,4.247747543041562986e-18,3.846840081549937383e-18,5.784248851526482561e-19,7.636020189773178880e-19,6.745087711237065624e-17,2.374542263174871269e-17,4.833523482417707423e-17,3.672562622831170498e-17,1.329088264610595166e-18,9.294432735271917032e-19,1.202619461696162112e-18,6.954255203916317987e-19,5.401005056955624719e-17,8.773680282175938886e-20,3.579651051574509902e-18,1.110015244595286616e-18,1.761375807059211011e-18,1.138522208878266695e-18,3.211740485562137413e-18,1.487878301430915600e-17,1.718967198702095636e-18,2.089019938035346518e-18,3.091363596168194384e-17,1.223123833206634780e-19,6.056853230385615127e-18,9.355898965873294979e-18,2.978733234831467482e-17,1.325618566980174878e-18,5.755927319561139399e-19,7.335051065629881987e-18,1.080680872337194633e-17,1.888798726164885285e-18,5.828216196090312399e-18
8.706146729463785752e-08,1.274681822069023532e-18,8.826942052570866801e-20,1.698621929253782674e-17,2.025285128575293712e-18,4.412834205614506748e-19,8.586578127408753944e-18,4.200091412698569376e-18,1.735384615290307880e-18,1.955343832256120040e-16,2.377411240055110991e-16,8.058771251581882232e-16,1.526182097847704926e-17,8.721863822728901887e-19,6.561382537512417272e-18,1.936091355891988341e-18,1.921097659255163622e-16,8.337689953006315198e-19,7.370494039994694031e-18,1.853520130413861446e-17,3.370107975935784591e-16,1.208644544170819500e-16,2.909363709635297957e-18,2.873485958338131891e-17,9.455902123247728509e-17,2.215628490892259356e-17,1.746644361772097110e-17,1.638362389037687323e-18,8.652149563217647092e-19,1.442214552602683375e-17,3.149585853513901105e-19,5.191766543555108076e-17,1.289692628504010074e-17,4.786768013537877530e-20,2.699983177674893718e-17,4.387816965511462723e-18,3.913965948243208646e-18,5.687494724838623756e-19,8.086823553366183197e-19,6.786697278249621449e-17,2.478237108707279834e-17,5.007213559860990029e-17,3.747212288231827776e-17,1.402717099582591535e-18,9.711338994680711608e-19,1.223125832288625573e-18,7.404454298396342436e-19,5.388653996586509454e-17,9.152275633702806554e-20,3.981932146178113739e-18,1.124620651037589770e-18,1.833779404617604033e-18,1.209200122730879184e-18,3.427152662232897330e-18,1.517902233898661568e-17,1.799644253782059572e-18,2.286727222079503279e-18,3.155515171125508730e-17,1.234984560394388546e-19,6.275005733054333305e-18,9.839764059934773152e-18,3.138921294480135706e-17,1.365548053622507878e-18,6.437027483995117687e-19,7.875524067438922257e-18,1.123513037849179267e-17,1.952750326998145446e-18,6.319302553994182742e-18
8.909625037689978988e-08,1.488770323807700615e-18,9.180236352646753554e-20,1.876705939438780719e-17,2.268609745519035736e-18,4.580749421511085846e-19,8.989839520140929787e-18,4.129081912417716567e-18,1.710060123304956575e-18,2.119702728263770457e-16,2.442469865121961891e-16,8.342956323128047525e-16,1.579805055026000096e-17,9.100188202212547287e-19,6.917642379668139870e-18,1.948998710891135193e-18,2.009147792794627046e-16,8.953043941243519852e-19,7.806037542817873194e-18,1.867802867318118702e-17,2.650172344589350174e-16,1.238493214536391473e-16,3.122215194275709698e-18,2.995013508742108371e-17,9.671775549809316704e-17,2.452207548562216443e-17,1.681834831187489293e-17,1.676982896501005724e-18,8.833879737308992484e-19,1.568446245095328256e-17,3.322241816152295637e-19,5.378944048472454136e-17,1.359062511156597014e-17,4.976957786481230133e-20,2.786589194437172280e-17,4.482437117466876696e-18,4.172565482912854806e-18,5.917056702337020846e-19,8.418394597961438433e-19,6.923113137014615242e-17,2.583664575681607610e-17,5.138996797317038942e-17,3.879464100233094996e-17,1.475251172732400986e-18,1.008538635820533178e-18,1.250233644619637136e-18,8.390008804245983366e-19,5.466011099795938641e-17,9.661919971819187010e-20,4.175138084892043898e-18,1.163441741452559917e-18,1.929311167870423614e-18,1.274842773079630198e-18,3.709339404499096689e-18,1.570717530629523661e-17,1.888407830214290748e-18,2.583974129856589036e-18,3.419687164722977097e-17,1.252878915500013865e-19,6.479028766089639555e-18,1.029896777802170638e-17,3.371666743055387353e-17,1.429348232812631699e-18,6.837086714492227734e-19,8.318888301070250691e-18,1.721571662433023068e-17,2.061313134721531129e-18,6.601270339096492822e-18
9.117858999962138328e-08,1.625197580467641751e-18,9.542497108286367195e-20,1.866763221724876550e-17,2.326789741163010861e-18,4.777565271190217856e-19,9.503955749985409999e-18,4.599639251468756806e-18,1.648046808876662852e-18,2.703420764425441263e-16,2.876137664264439919e-16,8.615078247983318193e-16,1.583073557237539080e-17,9.687004402300380262e-19,6.852137499071318228e-18,2.067336619381644619e-18,2.105979668383775088e-16,8.955691158075191651e-19,8.308630604833705908e-18,1.979525486204471686e-17,2.125797913430446727e-16,1.270482061280054379e-16,3.225100099304204182e-18,3.137566115446309205e-17,1.046850622619510112e-16,2.924798848849655962e-17,1.736235789014912970e-17,1.842159976564415445e-18,9.138196029856777555e-19,1.756194045019830972e-17,3.464915780254445307e-19,5.714111666540186252e-17,1.430896484681271247e-17,5.195029334032896152e-20,3.003255333946357824e-17,4.670543198078366970e-18,3.941197049453133353e-18,6.210020287723694433e-19,8.825092842770704410e-19,7.146453446239144451e-17,2.699509046150870132e-17,5.353348552414991926e-17,4.099694155396630887e-17,1.580703270695433959e-18,1.055813873730050234e-18,1.303150730949209912e-18,8.566308853414411490e-19,5.526443498409668111e-17,1.005314942519255761e-19,4.225203078929625533e-18,1.257254525618469471e-18,2.003846102269470383e-18,1.453366204552021513e-18,4.003724377653526987e-18,1.672240764028983537e-17,1.979135181850270053e-18,2.832276734616497182e-18,3.871709080417852914e-17,1.348145791823543236e-19,6.732162122862274470e-18,1.061908509471839676e-17,3.332640921259226577e-17,1.597427817970041895e-18,7.156934337192583487e-19,8.514616584219708303e-18,1.921874809760563735e-16,2.183289026266246410e-18,6.677039225679424923e-18
9.330959764468937610e-08,1.667880308522537586e-18,9.994549624035196579e-20,2.057045317622125551e-17,2.274825555436566382e-18,5.208937381827792130e-19,9.975434778858100080e-18,5.354954160945754339e-18,1.632372460870011009e-18,3.415159543052301976e-16,3.523297675147072668e-16,8.347608776347535350e-16,1.592472567791758580e-17,9.802392930317900833e-19,7.072830608454824749e-18,2.141433773582943330e-18,2.265495747648898491e-16,8.995991079107204125e-19,8.520453960245637753e-18,2.057652381033874750e-17,1.991515150437729451e-16,1.335372054408790579e-16,3.339823185147725675e-18,3.303885022230497247e-17,1.136142409525487907e-16,3.130256746138717982e-17,1.974907596990984843e-17,1.939234052452363087e-18,1.012017999793203429e-18,1.971823921647337462e-17,3.675329889635735178e-19,5.976758840820900122e-17,1.483313511580075176e-17,5.390984680735546014e-20,3.369537550065143487e-17,5.001804546554022304e-18,3.755552111183912392e-18,6.362006577401291201e-19,9.185019296594705200e-19,7.468532718670061518e-17,2.803063024004593624e-17,5.897945290100809700e-17,4.390867453366820340e-17,1.732527992386492737e-18,1.105460966649616961e-18,1.380960386125929249e-18,9.232011835898483022e-19,5.802905408964529636e-17,1.053670576208245298e-19,4.361482374162540366e-18,1.280514327495596277e-18,2.104343920812023944e-18,1.536033906569534131e-18,4.074587303079898390e-18,1.682762259172386528e-17,2.102884098488351778e-18,2.986163156988301658e-18,3.701476343093088570e-17,1.490922201387753091e-19,7.080233574504869627e-18,1.110687468331371753e-17,3.509052930696524352e-17,1.754493076200279269e-18,7.297558731207785071e-19,8.965613958512606667e-18,5.776656802395653385e-17,2.271575492063070456e-18,7.281331053114986397e-18
9.549041077132263616e-08,1.721970527542633924e-18,1.047635108529105825e-19,4.188286978415966603e-17,2.436697738181384376e-18,5.488614502141654575e-19,1.056158505526904227e-17,5.727286866144014439e-18,1.738683350373883824e-18,3.342121997944692032e-16,4.127846213212350571e-16,7.694200396477917297e-16,1.667441047817041600e-17,1.013222998493097204e-18,7.378582674167199191e-18,2.295780842519384506e-18,2.387053472455719336e-16,9.468966409894660370e-19,9.028180764792270568e-18,2.162553044012492185e-17,2.203590950758170375e-16,1.484164633620063067e-16,3.513118192972773077e-18,3.594378914461883652e-17,1.173576140951243866e-16,3.247035649992321842e-17,1.987615835193804502e-17,1.994990895340549065e-18,1.068629550840346307e-18,2.199572193777438297e-17,3.900272994781461173e-19,6.198729599476582036e-17,1.535502680723099970e-17,5.641976709206744420e-20,3.748231465694862213e-17,5.361864031654159897e-18,4.092201199972624088e-18,7.014871467778975539e-19,9.607998375012403232e-19,7.725959777197235292e-17,2.924402198389600340e-17,7.242778912594193614e-17,4.665619292486737302e-17,1.889727964719396880e-18,1.154351193360613529e-18,1.457607210683253733e-18,9.280827065533789877e-19,5.930478779591026553e-17,1.111441036089241477e-19,4.611055939843087432e-18,1.354234216924474646e-18,2.236557675942676843e-18,1.535302964045554684e-18,4.050428319887048151e-18,1.687948440071630461e-17,2.205210640556614805e-18,2.502102605286413768e-18,3.675081865463297800e-17,1.525524562385721854e-19,7.492151194120209246e-18,1.183402554876909855e-17,3.629868237087640219e-17,1.754118110347678656e-18,7.584400000794336003e-19,9.018129214186190765e-18,1.598406824145469201e-17,2.425176391523874743e-18,8.047925443883711612e-18
9.772219342320653084e-08,1.780769032771146599e-18,1.088281896071525958e-19,2.727081731888466561e-15,2.496820375981075980e-18,5.515028906654162871e-19,1.103537750053584922e-17,5.782308949002783966e-18,1.876416814811602678e-18,2.933800745726669310e-16,4.320203880133553721e-16,7.656043408784245868e-16,1.820069300414551115e-17,1.064349696154630837e-18,7.805054966845504842e-18,2.402414444213268127e-18,2.507045412901495511e-16,9.982878080215359095e-19,9.640955708048354912e-18,2.262366928727541036e-17,2.572682211078772537e-16,1.525854239422946729e-16,3.867180205794742944e-18,3.688754065688020415e-17,1.181765581373599298e-16,3.372002326654293153e-17,1.975901079161104604e-17,2.044833787393012419e-18,1.098328636408893573e-18,2.462213715465469497e-17,4.277719068806133475e-19,6.374408760468199501e-17,1.623177258090172154e-17,5.853236448647891894e-20,3.988787728155714266e-17,5.610809401087493853e-18,3.911140690695526080e-18,7.157829684153807087e-19,1.005115604260543303e-18,7.716818117129572884e-17,3.030801520831432633e-17,1.070080615373031948e-16,4.827860907107553711e-17,2.004299991051000303e-18,1.215012974647471416e-18,1.514962819375660017e-18,4.211683538223528760e-18,6.107002191347729005e-17,1.159840167100679220e-19,5.044304177229415021e-18,1.381372831247623871e-18,2.311979233448833682e-18,1.591146796535798865e-18,4.148923853339809350e-18,1.823465844726988082e-17,2.283816324593472219e-18,2.699415689938146042e-18,4.053617277097528056e-17,1.765702915123686057e-19,7.887515131591702030e-18,1.226688081362609126e-17,3.955419782474151176e-17,1.762195407328996213e-18,7.859806912685526215e-19,9.489364390563818905e-18,1.517980012235783293e-17,2.463220395440193007e-18,8.121930298087351630e-18
1.000061368498218092e-07,1.839842138690875982e-18,1.137755094284768722e-19,5.866512054433072461e-16,2.630074706059058186e-18,5.740865930407152828e-19,1.135924438530923963e-17,6.079337415922954994e-18,1.945262324217140122e-18,2.952745127495742318e-16,4.368238285768799061e-16,9.016295294523602419e-16,1.988549560798946745e-17,1.084391526837952117e-18,8.645377550762611891e-18,2.483286211503796481e-18,2.781555193591040444e-16,1.027126902309756989e-18,9.377687996698885464e-18,2.384622103122986235e-17,2.624894752541306506e-16,1.496994732212409003e-16,4.079489081224586741e-18,3.820441763327282662e-17,1.207298231719565004e-16,3.246720439749444119e-17,2.189550791072947190e-17,2.141651273478721376e-18,1.128836827602579436e-18,2.759209311409155225e-17,4.373137237631466021e-19,6.664717398427149829e-17,1.732834023327291756e-17,6.138248152506162341e-20,4.142093694904941865e-17,5.788210606135178153e-18,3.834946922240140614e-18,7.346878830857010914e-19,1.055522979744589586e-18,7.669564679534606554e-17,3.161822300735037149e-17,2.192342932788297558e-16,4.879224656597234612e-17,2.095781380747112170e-18,1.270309026140949824e-18,1.568537884280290432e-18,3.808131238882884585e-12,6.313725358483180709e-17,1.254859722890938394e-19,5.411986508348708149e-18,1.497177295363439949e-18,2.349780092614767575e-18,1.704051373970788718e-18,4.358284104554432093e-18,1.867534484846010582e-17,2.355151877541616036e-18,2.606373002549090329e-18,4.216252961034959266e-17,1.697239547875425885e-19,8.253524304357245818e-18,1.263863179277138290e-17,4.109102667326177128e-17,1.591601557607764867e-18,8.560981663260545701e-19,9.862843320170131709e-18,1.460953096821950067e-17,2.563050295209659965e-18,8.496865049589115349e-18
