# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
1.6400449e-05 2.3294720720715287e-13 3.3830836 3.9309363
1.6486401e-05 2.3416804441434577e-13 3.3830836 3.9309363
1.6572803e-05 2.3539527329064735e-13 3.3830836 3.9309363
1.6659658e-05 2.366289364471852e-13 3.3830836 3.9309363
1.6746968e-05 2.378690622913774e-13 3.3830836 3.9309363
1.6834736e-05 2.3911569343435136e-13 3.3830836 3.9309363
1.6922964e-05 2.403688582835255e-13 3.3830836 3.9309363
1.7011654e-05 2.41628585246318e-13 3.3830836 3.9309363
1.7100809e-05 2.428949169338562e-13 3.3830836 3.9309363
1.7190431e-05 2.441678817535583e-13 3.3830836 3.9309363
1.7280523e-05 2.454475223165519e-13 3.3830836 3.9309363
1.7371087e-05 2.46733867030255e-13 3.3830836 3.9309363
1.7462125e-05 2.480269443020861e-13 3.3830836 3.9309363
1.7553641e-05 2.493268109468816e-13 3.3830836 3.9309363
1.7645637e-05 2.5063349537205984e-13 3.3830836 3.9309363
1.7738114e-05 2.5194701178132984e-13 3.3830836 3.9309363
1.7831076e-05 2.532674169895282e-13 3.3830836 3.9309363
1.7924526e-05 2.545947536077822e-13 3.3830836 3.9309363
1.8018465e-05 2.559290358398012e-13 3.3830836 3.9309363
1.8112896e-05 2.572703062967124e-13 3.3830836 3.9309363
1.8207823e-05 2.5861862179335234e-13 3.3830836 3.9309363
1.8303246e-05 2.599739823297211e-13 3.3830836 3.9309363
1.839917e-05 2.6133645892436423e-13 3.3830836 3.9309363
1.8495597e-05 2.627060799847001e-13 3.3830836 3.9309363
1.8592529e-05 2.6408287391814693e-13 3.3830836 3.9309363
1.8689969e-05 2.654668833358321e-13 3.3830836 3.9309363
1.878792e-05 2.668581508488829e-13 3.3830836 3.9309363
1.8886384e-05 2.682567048647178e-13 3.3830836 3.9309363
1.8985364e-05 2.696625879944641e-13 3.3830836 3.9309363
1.9084862e-05 2.7107582864553996e-13 3.3830836 3.9309363
1.9184883e-05 2.724964978364912e-13 3.3830836 3.9309363
1.9285427e-05 2.739245955673177e-13 3.3830836 3.9309363
1.9386498e-05 2.7536017865285604e-13 3.3830836 3.9309363
1.94881e-05 2.7680330390794274e-13 3.3830836 3.9309363
1.9590233e-05 2.782539713325778e-13 3.3830836 3.9309363
1.9692902e-05 2.7971225194530677e-13 3.3830836 3.9309363
1.9796109e-05 2.811781741535481e-13 3.3830836 3.9309363
1.9899856e-05 2.8265176636471987e-13 3.3830836 3.9309363
2.0004148e-05 2.8413309959736786e-13 3.3830836 3.9309363
2.0108986e-05 2.856221880552011e-13 3.3830836 3.9309363
2.0214373e-05 2.8711907434934714e-13 3.3830836 3.9309363
2.0320313e-05 2.8862381529464234e-13 3.3830836 3.9309363
2.0426808e-05 2.9013643929850505e-13 3.3830836 3.9309363
2.0533861e-05 2.916569889720626e-13 3.3830836 3.9309363
2.0641475e-05 2.9318550444030443e-13 3.3830836 3.9309364
2.0749654e-05 2.9472205183313326e-13 3.3830837 3.9309364
2.0858399e-05 2.9626663419227016e-13 3.3830837 3.9309364
2.0967714e-05 2.9781931266566255e-13 3.3830837 3.9309364
2.1077602e-05 2.993801298644379e-13 3.3830837 3.9309364
2.1188065e-05 3.009491141960149e-13 3.3830837 3.9309364
2.1299108e-05 3.025263366789394e-13 3.3830837 3.9309364
2.1410733e-05 3.041118257206302e-13 3.3830837 3.9309364
2.1522942e-05 3.0570561165435036e-13 3.3830838 3.9309365
2.163574e-05 3.073077616570492e-13 3.3830838 3.9309365
2.1749129e-05 3.0891830605195006e-13 3.3830838 3.9309365
2.1863112e-05 3.1053728745018075e-13 3.3830838 3.9309365
2.1977693e-05 3.1216476463311394e-13 3.3830839 3.9309366
2.2092874e-05 3.1380076208540376e-13 3.3830839 3.9309366
2.2208659e-05 3.1544534324026804e-13 3.383084 3.9309366
2.232505e-05 3.1709852451644966e-13 3.383084 3.9309367
2.2442051e-05 3.187603774414063e-13 3.3830841 3.9309367
2.2559666e-05 3.2043094404041524e-13 3.3830841 3.9309368
2.2677897e-05 3.221102675881312e-13 3.3830842 3.9309368
2.2796748e-05 3.2379838995440716e-13 3.3830842 3.9309369
2.2916221e-05 3.254953545701388e-13 3.3830843 3.9309369
2.3036321e-05 3.2720122218767297e-13 3.3830844 3.930937
2.315705e-05 3.2891602396032536e-13 3.3830845 3.9309371
2.3278412e-05 3.306398167031054e-13 3.3830846 3.9309372
2.340041e-05 3.323726430273137e-13 3.3830847 3.9309373
2.3523047e-05 3.3411454554425186e-13 3.3830848 3.9309374
2.3646327e-05 3.35865581068933e-13 3.3830849 3.9309375
2.3770253e-05 3.3762579720257144e-13 3.3830851 3.9309376
2.3894828e-05 3.3939522372481987e-13 3.3830852 3.9309378
2.4020057e-05 3.41173947401535e-13 3.3830854 3.9309379
2.4145941e-05 3.4296197167589823e-13 3.3830856 3.9309381
2.4272486e-05 3.4475938464851263e-13 3.3830858 3.9309383
2.4399693e-05 3.4656620564548707e-13 3.3830861 3.9309385
2.4527568e-05 3.4838250967220594e-13 3.3830863 3.9309387
2.4656112e-05 3.5020831823427386e-13 3.3830866 3.930939
2.478533e-05 3.520437001675408e-13 3.3830869 3.9309393
2.4915226e-05 3.538887122874e-13 3.3830872 3.9309396
2.5045802e-05 3.5574338825949705e-13 3.3830876 3.9309399
2.5177062e-05 3.5760777969666705e-13 3.383088 3.9309402
2.530901e-05 3.5948194036643665e-13 3.3830884 3.9309406
2.544165e-05 3.613659323774946e-13 3.3830889 3.9309411
2.5574985e-05 3.6325979916945235e-13 3.3830894 3.9309415
2.5709019e-05 3.651635968104502e-13 3.38309 3.930942
2.5843755e-05 3.67077362523816e-13 3.3830906 3.9309426
2.5979197e-05 3.6900116165950297e-13 3.3830913 3.9309432
2.611535e-05 3.70935059840787e-13 3.383092 3.9309438
2.6252215e-05 3.7287907362198656e-13 3.3830928 3.9309445
2.6389798e-05 3.7483328826394275e-13 3.3830937 3.9309453
2.6528102e-05 3.7679774084790844e-13 3.3830946 3.9309462
2.6667131e-05 3.787724969504392e-13 3.3830956 3.9309471
2.6806889e-05 3.8075761024746756e-13 3.3830967 3.9309481
2.6947379e-05 3.827531266357317e-13 3.3830979 3.9309491
2.7088605e-05 3.8475909649619616e-13 3.3830992 3.9309503
2.7230571e-05 3.867755799132255e-13 3.3831006 3.9309516
2.7373282e-05 3.888026569897901e-13 3.3831022 3.9309529
2.751674e-05 3.908403381359578e-13 3.3831038 3.9309544
2.766095e-05 3.9288870921503054e-13 3.3831056 3.930956
2.7805916e-05 3.9494781798954304e-13 3.3831075 3.9309578
2.7951642e-05 3.9701773049933037e-13 3.3831096 3.9309597
2.8098131e-05 3.9909848949131724e-13 3.3831119 3.9309617
2.8245388e-05 4.011901567900366e-13 3.3831143 3.9309639
2.8393417e-05 4.0329280112302717e-13 3.383117 3.9309663
2.8542222e-05 4.054064709388775e-13 3.3831198 3.9309688
2.8691806e-05 4.075312140299928e-13 3.3831229 3.9309716
2.8842175e-05 4.096671131659252e-13 3.3831262 3.9309746
2.8993331e-05 4.118142029289919e-13 3.3831298 3.9309778
2.914528e-05 4.1397256260862346e-13 3.3831336 3.9309812
2.9298025e-05 4.161422401499121e-13 3.3831378 3.930985
2.945157e-05 4.183232872715409e-13 3.3831422 3.930989
2.9605921e-05 4.2051579815307125e-13 3.383147 3.9309933
2.976108e-05 4.227198014353449e-13 3.3831522 3.9309979
2.9917052e-05 4.2493535848947095e-13 3.3831577 3.9310029
3.0073842e-05 4.271625566653716e-13 3.3831637 3.9310082
3.0231453e-05 4.2940141893875725e-13 3.38317 3.931014
3.0389891e-05 4.3165205701941783e-13 3.3831769 3.9310201
3.0549158e-05 4.339144795750337e-13 3.3831842 3.9310267
3.0709261e-05 4.3618879905688763e-13 3.3831921 3.9310338
3.0870202e-05 4.3847503772815966e-13 3.3832005 3.9310414
3.1031987e-05 4.407732838256666e-13 3.3832095 3.9310496
3.119462e-05 4.4308360475340957e-13 3.3832192 3.9310583
3.1358106e-05 4.4540606820190017e-13 3.3832296 3.9310676
3.1522448e-05 4.4774070676234844e-13 3.3832406 3.9310776
3.1687651e-05 4.500876154592298e-13 3.3832525 3.9310882
3.185372e-05 4.524468448753313e-13 3.3832651 3.9310996
3.2020659e-05 4.548184655542466e-13 3.3832786 3.9311118
3.2188474e-05 4.572025632183473e-13 3.383293 3.9311248
3.2357168e-05 4.595991838784392e-13 3.3833084 3.9311387
3.2526746e-05 4.620083991086653e-13 3.3833248 3.9311535
3.2697212e-05 4.644302692103317e-13 3.3833423 3.9311693
3.2868572e-05 4.668648869182684e-13 3.383361 3.9311861
3.304083e-05 4.693123018158053e-13 3.3833809 3.9312041
3.3213991e-05 4.717725965034301e-13 3.3834021 3.9312232
3.338806e-05 4.742458387669127e-13 3.3834246 3.9312435
3.356304e-05 4.767320779555447e-13 3.3834486 3.9312652
3.3738938e-05 4.792314183942717e-13 3.3834741 3.9312882
3.3915757e-05 4.817439025502823e-13 3.3835012 3.9313127
3.4093504e-05 4.84269640956666e-13 3.3835301 3.9313388
3.4272181e-05 4.868086558948875e-13 3.3835607 3.9313665
3.4451795e-05 4.893610580723538e-13 3.3835932 3.9313959
3.4632351e-05 4.919269227445762e-13 3.3836277 3.9314271
3.4813853e-05 4.945063183463274e-13 3.3836644 3.9314602
3.4996306e-05 4.970993057102309e-13 3.3837032 3.9314953
3.5179715e-05 4.997059707397422e-13 3.3837444 3.9315326
3.5364085e-05 5.023263858866959e-13 3.383788 3.9315721
3.5549422e-05 5.049606559246761e-13 3.3838343 3.9316139
3.573573e-05 5.076088308067913e-13 3.3838833 3.9316582
3.5923014e-05 5.102709863936134e-13 3.3839351 3.9317051
3.611128e-05 5.1294722364304e-13 3.38399 3.9317548
3.6300532e-05 5.156376013012294e-13 3.384048 3.9318073
3.6490777e-05 5.183422228814236e-13 3.3841093 3.9318629
3.6682018e-05 5.210611560924926e-13 3.3841742 3.9319216
3.6874262e-05 5.237944894273539e-13 3.3842427 3.9319837
3.7067513e-05 5.265422929953591e-13 3.384315 3.9320493
3.7261777e-05 5.293046733888986e-13 3.3843914 3.9321185
3.7457059e-05 5.32081698673265e-13 3.384472 3.9321916
3.7653365e-05 5.3487346799683e-13 3.384557 3.9322687
3.7850699e-05 5.376800557442713e-13 3.3846467 3.93235
3.8049067e-05 5.405015570613235e-13 3.3847413 3.9324357
3.8248476e-05 5.433380688404286e-13 3.3848409 3.9325261
3.8448929e-05 5.461896564581277e-13 3.3849458 3.9326213
3.8650432e-05 5.490564190391418e-13 3.3850563 3.9327216
3.8852992e-05 5.519384666904751e-13 3.3851726 3.9328272
3.9056614e-05 5.548358894838667e-13 3.385295 3.9329383
3.9261302e-05 5.577487589117116e-13 3.3854238 3.9330552
3.9467063e-05 5.606771810632247e-13 3.3855592 3.9331782
3.9673903e-05 5.636212610119564e-13 3.3857015 3.9333075
3.9881826e-05 5.665810757824765e-13 3.385851 3.9334433
4.009084e-05 5.695567535240773e-13 3.3860081 3.9335861
4.0300948e-05 5.725483540967422e-13 3.386173 3.933736
4.0512158e-05 5.755560195582483e-13 3.3863462 3.9338934
4.0724475e-05 5.785798291510588e-13 3.3865279 3.9340586
4.0937904e-05 5.816198708087128e-13 3.3867184 3.9342319
4.1152452e-05 5.846762821041286e-13 3.3869183 3.9344137
4.1368125e-05 5.8774915739989e-13 3.3871278 3.9346043
4.1584927e-05 5.908385751933231e-13 3.3873473 3.9348041
4.1802866e-05 5.939446762163718e-13 3.3875772 3.9350134
4.2021947e-05 5.970675716247963e-13 3.3878181 3.9352326
4.2242177e-05 6.002073612228183e-13 3.3880702 3.9354622
4.246356e-05 6.033641390343643e-13 3.388334 3.9357025
4.2686104e-05 6.065380463235655e-13 3.38861 3.935954
4.2909814e-05 6.097291925276674e-13 3.3888987 3.936217
4.3134696e-05 6.129376825617168e-13 3.3892005 3.936492
4.3360757e-05 6.161636488092546e-13 3.389516 3.9367796
4.3588003e-05 6.194072074719693e-13 3.3898456 3.9370801
4.3816439e-05 6.226684597030911e-13 3.3901898 3.937394
4.4046073e-05 6.259475629488996e-13 3.3905493 3.9377219
4.427691e-05 6.292446156149965e-13 3.3909245 3.9380642
4.4508958e-05 6.325597764410131e-13 3.3913161 3.9384215
4.4742221e-05 6.35893134740582e-13 3.3917246 3.9387943
4.4976706e-05 6.392448324053468e-13 3.3921506 3.9391831
4.5212421e-05 6.426150153864036e-13 3.3925947 3.9395886
4.5449371e-05 6.460037984292957e-13 3.3930575 3.9400113
4.5687563e-05 6.494113390805872e-13 3.3935398 3.9404518
4.5927003e-05 6.528377473172957e-13 3.3940421 3.9409108
4.6167698e-05 6.562831877542934e-13 3.3945652 3.9413888
4.6409654e-05 6.597477869281187e-13 3.3951097 3.9418864
4.6652878e-05 6.63231688945349e-13 3.3956764 3.9424045
4.6897377e-05 6.667350471694467e-13 3.3962659 3.9429435
4.7143158e-05 6.702580129238141e-13 3.396879 3.9435042
4.7390227e-05 6.738007241487667e-13 3.3975165 3.9440874
4.763859e-05 6.773633211051238e-13 3.3981791 3.9446937
4.7888255e-05 6.809459876521148e-13 3.3988677 3.9453238
4.8139228e-05 6.845488486870517e-13 3.399583 3.9459786
4.8391517e-05 6.881720957632637e-13 3.4003259 3.9466587
4.8645128e-05 6.918158656093752e-13 3.4010972 3.947365
4.8900068e-05 6.954803260262965e-13 3.4018978 3.9480983
4.9156344e-05 6.991656415339511e-13 3.4027285 3.9488593
4.9413964e-05 7.028720006755212e-13 3.4035903 3.9496489
4.9672933e-05 7.065995297617024e-13 3.404484 3.950468
4.993326e-05 7.103484396367747e-13 3.4054106 3.9513174
5.0194951e-05 7.141188832975183e-13 3.406371 3.952198
5.0458013e-05 7.179110395073541e-13 3.4073662 3.9531107
5.0722454e-05 7.217250918963928e-13 3.4083971 3.9540564
5.0988281e-05 7.255612489267637e-13 3.4094649 3.9550359
5.1255501e-05 7.294196534913937e-13 3.4105704 3.9560504
5.1524122e-05 7.333005093689987e-13 3.4117146 3.9571007
5.179415e-05 7.372040132391924e-13 3.4128988 3.9581878
5.2065594e-05 7.411303582310299e-13 3.4141238 3.9593126
5.233846e-05 7.450797204348897e-13 3.4153908 3.9604763
5.2612756e-05 7.490523136858992e-13 3.4167009 3.9616798
5.288849e-05 7.530483469895988e-13 3.4180552 3.9629241
5.3165669e-05 7.570680101317501e-13 3.4194548 3.9642103
5.34443e-05 7.611115052822508e-13 3.4209009 3.9655395
5.3724392e-05 7.651790534004524e-13 3.4223946 3.9669128
5.4005952e-05 7.692708547017258e-13 3.423937 3.9683312
5.4288987e-05 7.733871381776259e-13 3.4255295 3.9697958
5.4573505e-05 7.775280971071092e-13 3.4271731 3.9713078
5.4859515e-05 7.816939741578254e-13 3.4288691 3.9728684
5.5147023e-05 7.858849840427781e-13 3.4306188 3.9744786
5.5436039e-05 7.901013574559717e-13 3.4324233 3.9761397
5.5726569e-05 7.943433171410745e-13 3.434284 3.9778528
5.6018621e-05 7.986110863856127e-13 3.4362021 3.9796191
5.6312205e-05 8.029049300744541e-13 3.4381789 3.9814398
5.6607326e-05 8.072250434388841e-13 3.4402157 3.9833161
5.6903995e-05 8.115716953171828e-13 3.4423138 3.9852494
5.7202218e-05 8.159451237527053e-13 3.4444746 3.9872407
5.7502004e-05 8.203455604817129e-13 3.4466993 3.9892914
5.7803362e-05 8.247732880457531e-13 3.4489894 3.9914027
5.8106299e-05 8.292285246784087e-13 3.4513462 3.993576
5.8410823e-05 8.33711525118679e-13 3.453771 3.9958124
5.8716943e-05 8.382225634467496e-13 3.4562653 3.9981133
5.9024668e-05 8.42761898237765e-13 3.4588304 4.00048
5.9334005e-05 8.47329778448398e-13 3.4614678 4.0029139
5.9644964e-05 8.519264943788059e-13 3.4641788 4.0054161
5.9957552e-05 8.56552291481445e-13 3.4669649 4.0079881
6.0271778e-05 8.612074402112177e-13 3.4698275 4.0106313
6.0587652e-05 8.65892248493929e-13 3.472768 4.0133468
6.090518e-05 8.706069454938673e-13 3.4757879 4.0161362
6.1224373e-05 8.753518425793836e-13 3.4788886 4.0190008
6.1545239e-05 8.801272226091974e-13 3.4820716 4.0219419
6.1867786e-05 8.849333630552941e-13 3.4853384 4.0249609
6.2192023e-05 8.897705521064374e-13 3.4886904 4.0280591
6.251796e-05 8.946390717836011e-13 3.492129 4.0312381
6.2845605e-05 8.995392322501568e-13 3.4956558 4.0344991
6.3174968e-05 9.044713338060384e-13 3.4992722 4.0378435
6.3506056e-05 9.094356613214542e-13 3.5029798 4.0412727
6.3838879e-05 9.144324979651109e-13 3.5067799 4.0447882
6.4173447e-05 9.19462182517733e-13 3.5106741 4.0483913
6.4509768e-05 9.245250064791755e-13 3.5146639 4.0520834
6.4847852e-05 9.296212785427592e-13 3.5187507 4.0558659
6.5187708e-05 9.347513211192712e-13 3.5229361 4.0597402
6.5529344e-05 9.399154175822272e-13 3.5272215 4.0637077
6.5872771e-05 9.451139169415055e-13 3.5316084 4.0677697
6.6217998e-05 9.503471180376721e-13 3.5360983 4.0719278
6.6565035e-05 9.556153532390033e-13 3.5406926 4.0761832
6.691389e-05 9.609189314902088e-13 3.5453929 4.0805374
6.7264573e-05 9.662581807472248e-13 3.5502006 4.0849917
6.7617094e-05 9.716334362862311e-13 3.5551172 4.0895475
6.7971463e-05 9.77045021308559e-13 3.5601441 4.0942062
6.8327689e-05 9.824932598200564e-13 3.5652828 4.0989692
6.8685781e-05 9.879784934725489e-13 3.5705348 4.1038377
6.9045751e-05 9.935010708728685e-13 3.5759015 4.1088132
6.9407607e-05 9.990612784541434e-13 3.5813842 4.1138971
6.9771359e-05 1.0046595129284515e-12 3.5869846 4.1190905
7.0137018e-05 1.010296070806102e-12 3.5927038 4.1243949
7.0504593e-05 1.0159713295876268e-12 3.5985435 4.1298115
7.0874095e-05 1.0216856022528774e-12 3.6045049 4.1353418
7.1245533e-05 1.027439235178352e-12 3.6105894 4.1409869
7.1618917e-05 1.0332325801805503e-12 3.6167985 4.1467482
7.1994259e-05 1.0390660073936096e-12 3.6231335 4.1526269
7.2371567e-05 1.0449398161159175e-12 3.6295956 4.1586242
7.2750853e-05 1.0508543909312423e-12 3.6361863 4.1647415
7.3132127e-05 1.0568100768409002e-12 3.6429069 4.17098
7.3515399e-05 1.062807228534698e-12 3.6497587 4.1773408
7.390068e-05 1.0688461933627127e-12 3.6567429 4.1838251
7.4287979e-05 1.074927296828531e-12 3.6638608 4.1904342
7.4677309e-05 1.0810509552175957e-12 3.6711138 4.1971692
7.5068679e-05 1.0872174607138144e-12 3.6785029 4.2040313
7.54621e-05 1.0934271967169895e-12 3.6860294 4.2110215
7.5857583e-05 1.0996805306393954e-12 3.6936946 4.218141
7.6255138e-05 1.1059777953284099e-12 3.7014996 4.2253909
7.6654777e-05 1.1123193621673317e-12 3.7094455 4.2327722
7.7056511e-05 1.118705595206298e-12 3.7175335 4.240286
7.746035e-05 1.125136838659842e-12 3.7257647 4.2479333
7.7866305e-05 1.1316134521129172e-12 3.7341402 4.2557151
7.8274388e-05 1.1381358105393986e-12 3.7426611 4.2636324
7.868461e-05 1.1447042599688602e-12 3.7513284 4.2716862
7.9096981e-05 1.1513191414459448e-12 3.7601431 4.2798774
7.9511514e-05 1.1579808494014156e-12 3.7691062 4.2882068
7.9928219e-05 1.1646897083535696e-12 3.7782187 4.2966755
8.0347108e-05 1.1714460931810316e-12 3.7874815 4.3052842
8.0768192e-05 1.178250362259707e-12 3.7968956 4.3140338
8.1191483e-05 1.1851028672269772e-12 3.8064618 4.3229251
8.1616993e-05 1.192003984918514e-12 3.816181 4.3319588
8.2044732e-05 1.198954045266273e-12 3.8260541 4.3411358
8.2474714e-05 1.2059534333543853e-12 3.8360818 4.3504567
8.2906948e-05 1.2130024746144502e-12 3.846265 4.3599223
8.3341448e-05 1.220101539292635e-12 3.8566043 4.3695332
8.3778225e-05 1.227250992245677e-12 3.8671006 4.3792901
8.4217292e-05 1.2344511833652084e-12 3.8777544 4.3891935
8.4658659e-05 1.2417024478041217e-12 3.8885665 4.3992441
8.5102339e-05 1.2490051519822795e-12 3.8995375 4.4094424
8.5548345e-05 1.2563596466197142e-12 3.9106679 4.4197889
8.5996688e-05 1.2637662854335452e-12 3.9219584 4.4302841
8.644738e-05 1.271225388836832e-12 3.9334094 4.4409285
8.6900435e-05 1.278737358162531e-12 3.9450215 4.4517224
8.7355864e-05 1.2863025061391963e-12 3.9567952 4.4626664
8.781368e-05 1.2939211971662498e-12 3.9687309 4.4737607
8.8273895e-05 1.3015937455581272e-12 3.9808289 4.4850057
8.8736522e-05 1.3093205160572212e-12 3.9930896 4.4964016
8.9201574e-05 1.3171018707240267e-12 4.0055135 4.5079488
8.9669063e-05 1.3249381204873943e-12 4.0181007 4.5196474
9.0139002e-05 1.3328296044119708e-12 4.0308515 4.5314977
9.0611404e-05 1.3407766812803106e-12 4.0437662 4.5434998
9.1086281e-05 1.3487796688813447e-12 4.056845 4.5556539
9.1563648e-05 1.3568389158813185e-12 4.0700879 4.56796
9.2043516e-05 1.3649547784725806e-12 4.0834953 4.5804181
9.2525899e-05 1.3731275374301253e-12 4.097067 4.5930284
9.301081e-05 1.3813575552275933e-12 4.1108032 4.6057908
9.3498262e-05 1.3896451341820421e-12 4.1247038 4.6187053
9.398827e-05 1.397990676909363e-12 4.138769 4.6317717
9.4480845e-05 1.406394422275491e-12 4.1529985 4.64499
9.4976001e-05 1.4148567413323401e-12 4.1673924 4.65836
9.5473753e-05 1.4233779422490236e-12 4.1819504 4.6718816
9.5974113e-05 1.4319583527998936e-12 4.1966724 4.6855544
9.6477096e-05 1.440598298072153e-12 4.2115582 4.6993783
9.6982714e-05 1.4492980615577116e-12 4.2266075 4.713353
9.7490983e-05 1.4580580310624528e-12 4.2418202 4.7274781
9.8001915e-05 1.466878438567107e-12 4.2571957 4.7417533
9.8515525e-05 1.4757596673925865e-12 4.2727339 4.7561781
9.9031826e-05 1.4847019814883482e-12 4.2884343 4.7707522
9.9550834e-05 1.493705727591823e-12 4.3042965 4.7854751
0.00010007256 1.5027711601541539e-12 4.32032 4.8003463
0.00010059702 1.5118986190352124e-12 4.3365043 4.8153652
0.00010112423 1.5210884337830803e-12 4.3528489 4.8305313
0.00010165421 1.5303409697465691e-12 4.3693531 4.845844
0.00010218696 1.539656354252852e-12 4.3860165 4.8613026
0.0001027225 1.5490349455660378e-12 4.4028383 4.8769064
0.00010326085 1.5584771160825287e-12 4.4198179 4.8926549
0.00010380202 1.567983112268966e-12 4.4369546 4.9085472
0.00010434603 1.5775532857150274e-12 4.4542475 4.9245825
0.00010489289 1.5871878616205123e-12 4.4716959 4.9407601
0.00010544261 1.5968870687039356e-12 4.489299 4.9570791
0.00010599522 1.606651420944475e-12 4.5070559 4.9735386
0.00010655072 1.6164809672433504e-12 4.5249657 4.9901378
0.00010710913 1.6263760918353644e-12 4.5430275 5.0068756
0.00010767047 1.6363371181885021e-12 4.5612403 5.0237513
0.00010823475 1.646364300952694e-12 4.5796032 5.0407636
0.00010880199 1.6564579387434128e-12 4.598115 5.0579117
0.0001093722 1.666618246589238e-12 4.6167747 5.0751945
0.0001099454 1.6768456029987405e-12 4.6355813 5.0926108
0.0001105216 1.68714015811198e-12 4.6545335 5.1101596
0.00011110083 1.697502443657283e-12 4.6736303 5.1278397
0.00011168308 1.7079323263152635e-12 4.6928704 5.1456499
0.00011226839 1.7184304438580228e-12 4.7122526 5.1635891
0.00011285677 1.7289969798528884e-12 4.7317756 5.181656
0.00011344823 1.7396321360537486e-12 4.7514382 5.1998493
0.0001140428 1.7503363845290971e-12 4.771239 5.2181677
0.00011464047 1.7611095725343952e-12 4.7911766 5.23661
0.00011524128 1.7719523739775324e-12 4.8112498 5.2551748
0.00011584524 1.7828649291381683e-12 4.831457 5.2738607
0.00011645236 1.7938474333902434e-12 4.8517969 5.2926663
0.00011706267 1.8049003236556192e-12 4.8722679 5.3115903
0.00011767617 1.8160236457408566e-12 4.8928686 5.3306311
0.00011829289 1.827217855724067e-12 4.9135975 5.3497874
0.00011891284 1.838483098294395e-12 4.9344529 5.3690576
0.00011953604 1.8498197172244135e-12 4.9554334 5.3884402
0.00012016251 1.8612280008580724e-12 4.9765373 5.4079337
0.00012079226 1.872708094260853e-12 4.9977629 5.4275365
0.00012142531 1.8842603422681975e-12 5.0191088 5.4472471
0.00012206168 1.8958850006939975e-12 5.040573 5.4670638
0.00012270138 1.9075822714360507e-12 5.0621541 5.486985
0.00012334443 1.9193523873745525e-12 5.0838501 5.5070092
0.00012399086 1.9311958665118685e-12 5.1056595 5.5271346
0.00012464067 1.9431126615216543e-12 5.1275804 5.5473596
0.00012529389 1.955103241854313e-12 5.1496111 5.5676825
0.00012595053 1.9671677203815484e-12 5.1717496 5.5881015
0.00012661062 1.9793065676872585e-12 5.1939942 5.6086149
0.00012727416 1.991519755167736e-12 5.2163431 5.6292211
0.00012794118 2.0038077204199095e-12 5.2387943 5.6499182
0.0001286117 2.016170778982431e-12 5.2613461 5.6707045
0.00012928573 2.0286090251226275e-12 5.2839964 5.6915782
0.00012996329 2.041122767362774e-12 5.3067434 5.7125375
0.0001306444 2.0537122881407066e-12 5.3295851 5.7335805
0.00013132908 2.0663778655977247e-12 5.3525196 5.7547055
0.00013201736 2.079119908925746e-12 5.3755448 5.7759107
