,xi,B,rhoChi,dphi,sigmaB,H,N,kh,G,E,kS,ddphi,xieff,phi,sigmaE,a,t
942,-6.751274273381103,3759.8741670108116,11741.056245477965,-0.12524279389775939,0.0,0.2318873238337505,57.83461516879173,4.101425260433491e+25,-6069.04566796644,10180.985268592389,4.101425260433491e+25,0.00020310668387956695,-6.751274273381103,3.521633318213648,1.209825260303389,1.3099485268243407e+25,94.2
943,-6.773132688194557,3794.655439326538,11884.059740434417,-0.12522240369433998,0.0,0.23110134087694806,57.85776460003267,4.19679503379728e+25,-6100.734968840798,10190.148551568966,4.19679503379728e+25,0.00020469980896169074,-6.773132688194557,3.5091100570065152,1.218719221330648,1.3406268125896098e+25,94.3
944,-6.795124516379502,3829.5416341446717,12027.699713989712,-0.12520185344811507,0.0,0.23031559823944114,57.88083544497774,4.29403935584557e+25,-6132.134133473168,10198.40347407631,4.29403935584557e+25,0.00020630756999557556,-6.795124516379502,3.4965888428095213,1.2276628780854468,1.3719157491959392e+25,94.4
945,-6.817250920855114,3864.529935409166,12171.961657425365,-0.12518114168555125,0.0,0.22953009787017145,57.903827727756145,4.393185996110913e+25,-6163.237616850254,10205.749293376051,4.393185996110913e+25,0.00020793017202604193,-6.817250920855114,3.4840696917006744,1.2366565393760418,1.4038246475623666e+25,94.5
946,-6.839513077191393,3899.617496910985,12316.830857633955,-0.12516026691214346,0.0,0.22874484173722023,57.92674147269295,4.4942629088904435e+25,-6194.0399095276,10212.185547844021,4.4942629088904435e+25,0.0002095678232253038,-6.839513077191393,3.471552619906134,1.2457005183047092,1.436362890326986e+25,94.6
947,-6.861912173775579,3934.801439990461,12462.292402436156,-0.1251392276122311,0.0,0.2279598318280731,57.94957670431103,4.597298228621627e+25,-6224.53554684078,10217.712031158542,4.597298228621627e+25,0.00021122073536699706,-6.861912173775579,3.459037643802449,1.254795131647925,1.4695399306532999e+25,94.7
948,-6.884449411992229,3970.0788483854512,12608.331186681158,-0.12511802224902446,0.0,0.22717507014990485,57.97233344733293,4.702320265090027e+25,-6254.719125744141,10222.32874215365,4.702320265090027e+25,0.000212889124725298,-6.884449411992229,3.446524779919001,1.2639406986104045,1.5033652909847526e+25,94.8
949,-6.90712600636927,4005.4467724887377,12754.931916632951,-0.12509664926393446,0.0,0.22639055872981587,57.99501172668293,4.809357498435028e+25,-6284.585297274559,10226.035912763045,4.809357498435028e+25,0.0002145732116075238,-6.90712600636927,3.4340140449399432,1.2731375416512696,1.537848561747072e+25,94.9
950,-6.929943184729784,4040.9022331871333,12902.079106987292,-0.12507510707597208,0.0,0.22560629961508313,58.01761156748905,4.918438573976291e+25,-6314.128759299112,10228.83404574399,4.918438573976291e+25,0.00021627321995512332,-6.929943184729784,3.421505455706275,1.282385987345104,1.5729993999977714e+25,95.0
951,-6.952902188373719,4076.4422176185208,13049.757092321133,-0.12505339408166358,0.0,0.22482229487344751,58.040132995085024,5.0295922968786886e+25,-6343.344271649025,10230.723862024644,5.0295922968786886e+25,0.0002179893781187724,-6.952902188373719,3.408999029218309,1.2916863652353985,1.6088275280223013e+25,95.1
952,-6.976004272231254,4112.063683206943,13197.950030602542,-0.1250315086543838,0.0,0.2240385465933654,58.06257603501242,5.142847626611867e+25,-6372.226649029719,10231.706328190827,5.142847626611867e+25,0.00021972191842993714,-6.976004272231254,3.396494782637764,1.3010390086193648,1.6453427318765164e+25,95.2
953,-6.999250705037152,4147.763557234161,13346.641903856154,-0.12500944914404025,0.0,0.2232550568842938,58.084940713022704,5.2582336712381905e+25,-6400.770765268174,10231.78265336212,5.2582336712381905e+25,0.0002214710774331377,-6.999250705037152,3.3839927332901842,1.3104442544183343,1.682554859874943e+25,95.3
954,-7.022642769512162,4183.538734657989,13495.816527664836,-0.12498721387683519,0.0,0.22247182787698172,58.10722705507933,5.375779681518976e+25,-6428.971563087957,10230.954256162868,5.375779681518976e+25,0.00022323709637551476,-7.022642769512162,3.371492898667437,1.3199024425157817,1.7204738210243517e+25,95.4
955,-7.046181762522711,4219.38608245577,13645.45755218936,-0.12496480115457696,0.0,0.22168886172373664,58.12943508735988,5.495515044814196e+25,-6456.824046002921,10229.222798931472,5.495515044814196e+25,0.0002250202207458697,-7.046181762522711,3.358995296429947,1.3294139166478292,1.7591095834023942e+25,95.5
956,-7.06986899525963,4255.302439461103,13795.548468340176,-0.12494220925429644,0.0,0.22090616059871582,58.15156483625831,5.617469278805849e+25,-6484.323282475246,10226.590176593487,5.617469278805849e+25,0.0002268207004741331,-7.06986899525963,3.346499944409181,1.3389790242313753,1.7984721724809303e+25,95.6
957,-7.093705793402124,4291.284620817843,13946.07260720852,-0.12491943642754356,0.0,0.22012372669820104,58.173616328387084,5.741672025017075e+25,-6511.464397260504,10223.058554460828,5.741672025017075e+25,0.00022863878945597393,-7.093705793402124,3.33400686060996,1.3485981172971386,1.8385716693934495e+25,95.7
958,-7.117693497334157,4327.3294091256,14097.013157262894,-0.1248964809005988,0.0,0.21934156224094434,58.19558959057938,5.8681530421808565e+25,-6538.242599627354,10218.630267629629,5.8681530421808565e+25,0.00023047474703837651,-7.117693497334157,3.321516063213512,1.3582715502676153,1.8794182091464082e+25,95.8
959,-7.141833462304289,4363.433561010757,14248.353165845838,-0.12487334087358831,0.0,0.21855966946843777,58.21748464989142,5.996942199368365e+25,-6564.653169433772,10213.307871765626,5.996942199368365e+25,0.000232328837240751,-7.141833462304289,3.309027570579726,1.367999681312382,1.9210219787743898e+25,95.9
960,-7.166127058597445,4399.593812121077,14400.075528319761,-0.12485001451977842,0.0,0.21777805064520808,58.23930153360469,6.128069468930554e+25,-6590.691446030368,10207.094203546038,6.128069468930554e+25,0.0002342013282109418,-7.166127058597445,3.29654140124965,1.3777828735694173,1.9633932154383794e+25,96.0
961,-7.190575671747245,4435.806870715956,14552.163011751138,-0.12482649998555319,0.0,0.21699670805915716,58.261040269228324,6.261564919277437e+25,-6616.352850747326,10199.992287635172,6.261564919277437e+25,0.00023609249336152522,-7.190575671747245,3.284057573948486,1.3876214933378224,2.0065422044672917e+25,96.1
962,-7.215180702705139,4472.069423791676,14704.59825380486,-0.12480279538955368,0.0,0.2162156440218507,58.28270088450143,6.397458707423007e+25,-6641.632873734865,10192.005388297704,6.397458707423007e+25,0.00023800261065908633,-7.215180702705139,3.2715761075880385,1.3975159113716271,2.0504792773422525e+25,96.2
963,-7.239943568036337,4508.37813746356,14857.363760835158,-0.12477889882225775,0.0,0.21543486086884836,58.30428340739548,6.535781071354471e+25,-6666.527075918932,10183.137016636649,6.535781071354471e+25,0.00023993196276461237,-7.239943568036337,3.259097021269575,1.4074665029601323,2.095214809623586e+25,96.3
964,-7.264865700148514,4544.729648513562,15010.441935061881,-0.12475480834608946,0.0,0.21465436096007104,58.325787866116656,6.676562322233707e+25,-6691.031117551762,10173.390814529985,6.676562322233707e+25,0.0002418808384911906,-7.264865700148514,3.246620334287086,1.4174736456448214,2.140759218820093e+25,96.4
965,-7.289948547439265,4581.1205786756445,15163.815052865653,-0.12473052199401585,0.0,0.2138741466800713,58.34721428910842,6.819832836323568e+25,-6715.140721117423,10162.770708554795,6.819832836323568e+25,0.0002438495308900849,-7.289948547439265,3.2341460661295236,1.4275377225879309,2.1871229622011056e+25,96.5
966,-7.315193574512234,4617.547531144574,15317.465277888568,-0.12470603776932808,0.0,0.21309422043838958,58.36856270505393,6.96562304677648e+25,-6738.851685065001,10151.280858854314,6.96562304677648e+25,0.0002458383379711788,-7.315193574512234,3.221674236483937,1.43765912157272,2.2343165345503232e+25,96.6
967,-7.340602262412496,4654.007082212778,15471.374693507283,-0.12468135364570367,0.0,0.21231458466993522,58.389833142878516,7.113963435242365e+25,-6762.159912763379,10138.92553375224,7.113963435242365e+25,0.00024784756416088705,-7.340602262412496,3.209204865238875,1.4478382326649464,2.2823504658618855e+25,96.7
968,-7.366176108771088,4690.4957989426,15625.52526233871,-0.12465646756560206,0.0,0.2115352418352626,58.411025631752345,7.264884523186868e+25,-6785.061364120623,10125.709324629726,7.264884523186868e+25,0.0002498775178762061,-7.366176108771088,3.196737972486664,1.45807545259267,2.3312353189788705e+25,96.8
969,-7.391916628067377,4727.0102254627145,15779.89886579685,-0.12463137744069781,0.0,0.21075619442099078,58.43214020109289,7.41841686312279e+25,-6807.552099591782,10111.636965006275,7.41841686312279e+25,0.0002519285137851971,-7.391916628067377,3.1842735785271925,1.4683711811617801,2.3809816871732794e+25,96.9
970,-7.417825351814926,4763.546890203505,15934.477299066799,-0.12460608115089804,0.0,0.20997744494013085,58.45317688056761,7.574591029565497e+25,-6829.62826336075,10096.713397483996,7.574591029565497e+25,0.00025400087194532345,-7.417825351814926,3.171811703870742,1.4787258228385411,2.4316001916685395e+25,97.0
971,-7.443903828763783,4800.102309606149,16089.242270313229,-0.12458057654359936,0.0,0.20919899593243502,58.47413570009664,7.733437609800848e+25,-6851.286076268965,10080.94380478408,7.733437609800848e+25,0.000256094917461874,-7.443903828763783,3.159352369241032,1.4891397875090528,2.4831014791040836e+25,97.1
972,-7.470153625128541,4836.672986192778,16244.175407430945,-0.12455486143334416,0.0,0.20842084996478388,58.49501668985542,7.894987194478237e+25,-6872.521844772528,10064.333582118703,7.894987194478237e+25,0.00025821098099331526,-7.470153625128541,3.1468955955786475,1.4996134899296443,2.5354962189418415e+25,97.2
973,-7.496576324847243,4873.255398309586,16399.258303062623,-0.12452893360194682,0.0,0.2076430096316073,58.5158198802774,8.05927036803701e+25,-6893.331996608632,10046.888173137937,8.05927036803701e+25,0.0002603494005274015,-7.496576324847243,3.134441404044849,1.5101473468212985,2.588795100815114e+25,97.3
974,-7.523173529725757,4909.846022403917,16554.472450289828,-0.12450279079657438,0.0,0.20686547755517626,58.53654530205693,8.226317698807471e+25,-6913.713016716052,10028.613364729203,8.226317698807471e+25,0.000262510518243461,-7.523173529725757,3.1219898160239796,1.5207417825586584,2.643008831820303e+25,97.4
975,-7.549946859714285,4946.4413194871,16709.799297395322,-0.12447643073006785,0.0,0.20608825638604966,58.557192986151975,8.396159729052132e+25,-6933.66149259771,10009.51507890297,8.396159729052132e+25,0.00026469468278291896,-7.549946859714285,3.109540853127539,1.5313972254126935,2.6981481337506893e+25,97.5
976,-7.576897953123504,4983.037739081621,16865.22024532411,-0.12444985108015279,0.0,0.20531134880345314,58.57776296378697,8.568826964742224e+25,-6953.17410633251,9989.599408462613,8.568826964742224e+25,0.0002669022488821882,-7.576897953123504,3.0970945371975165,1.5421141083973813,2.7542237402733146e+25,97.6
977,-7.604028466828937,5019.631727185808,17020.71662857583,-0.12442304948839561,0.0,0.2045347575156485,58.59825526645578,8.744349865119002e+25,-6972.247613688757,9968.872714971678,8.744349865119002e+25,0.0002691335763891948,-7.604028466828937,3.084650890309631,1.5528928712079184,2.8112463940491856e+25,97.7
978,-7.631340076555445,5056.219713729258,17176.26976175172,-0.12439602356047408,0.0,0.20375848526040044,58.6186699259245,8.922758832147977e+25,-6990.878886237418,9947.341443303907,8.922758832147977e+25,0.0002713890323990423,-7.631340076555445,3.072209934777574,1.5637339568398656,2.8692268437961596e+25,97.8
979,-7.6588344770826655,5092.798121597427,17331.860922825996,-0.12436877086502783,0.0,0.20298253480535014,58.63900697423451,9.104084199684068e+25,-7009.064887820545,9925.01222348708,9.104084199684068e+25,0.00027366899012156175,-7.6588344770826655,3.0597716931562897,1.5746378137199382,2.928175841296315e+25,97.9
980,-7.686513382481169,5129.363368393928,17487.47135546001,-0.12434128893298063,0.0,0.2022069089484299,58.659266443705484,9.288356222473247e+25,-7026.802672713261,9901.891879835508,9.288356222473247e+25,0.0002759738288434387,-7.686513382481169,3.0473361882456738,1.5856048960121156,2.988104138346989e+25,98.0
981,-7.714378526359765,5165.911866151509,17643.082277378377,-0.12431357525699062,0.0,0.20143161051829292,58.679448366938395,9.47560506497059e+25,-7044.089390044952,9877.987412615283,9.47560506497059e+25,0.0002783039342054207,-7.714378526359765,3.0349034430944237,1.5966356634039802,3.0490224836562793e+25,98.1
982,-7.742431662117783,5202.440020179068,17798.67489819385,-0.12428562729092055,0.0,0.2006566423747497,58.69955277681865,9.665860789969779e+25,-7060.922291559298,9853.305955311085,9.665860789969779e+25,0.0002806596986194725,-7.742431662117783,3.02247348100397,1.607730580573105,3.110941619683577e+25,98.2
983,-7.770674563178794,5238.944234167798,17954.230405680057,-0.12425744244893683,0.0,0.19988200740919032,58.71957970651921,9.859153347014184e+25,-7077.298718758085,9827.854839577678,9.859153347014184e+25,0.0002830415207182995,-7.770674563178794,3.010046325532241,1.6188901184424174,3.1738722794254526e+25,98.3
984,-7.799109023234295,5275.420913281768,18109.729961294506,-0.12422901810471655,0.0,0.19910770854501836,58.73952918950383,1.0055512560626548e+26,-7093.216096348048,9801.641627172621,1.0055512560626548e+26,0.0002854498051111368,-7.799109023234295,2.997622000497543,1.6301147548647426,3.237825183147544e+25,98.4
985,-7.827736856560291,5311.866448573378,18265.154774553605,-0.12420035159180362,0.0,0.19833374873817047,58.759401259530115,1.0254968118443501e+26,-7108.671986055003,9774.6738483851,1.0254968118443501e+26,0.0002878849650374597,-7.827736856560291,2.9852005299833535,1.6414049702552185,3.3028110350624255e+25,98.5
986,-7.856559898203619,5348.27723722352,18420.48602839489,-0.12417144020173057,0.0,0.19756013097749378,58.779195950652976,1.0457549558989767e+26,-7123.664025053084,9746.959299010588,1.0457549558989767e+26,0.00029034741947786064,-7.856559898203619,2.9727819383416,1.6527612529091098,3.3688405199553355e+25,98.6
987,-7.885580004273613,5384.64967507269,18575.704923265755,-0.12414228118383427,0.0,0.19678685828524187,58.79891329722786,1.0663286259401389e+26,-7138.189953745706,9718.505898715086,1.0663286259401389e+26,0.00029283759455229515,-7.885580004273613,2.9603662501971937,1.6641840967732626,3.4359242997570958e+25,98.7
988,-7.914799052204387,5420.980158445532,18730.79267446126,-0.1241128717445184,0.0,0.1960139337175452,58.818553333914124,1.0872207422924704e+26,-7152.247612853437,9689.321709280055,1.0872207422924704e+26,0.0002953559234747158,-7.914799052204387,2.9479534904522855,1.6756740018588951,3.504073010065502e+25,98.8
989,-7.944218941002536,5457.265089989164,18885.730501891623,-0.12408320904621213,0.0,0.19524136036486367,58.83811609567849,1.1084342066209157e+26,-7165.834928188114,9659.414998356866,1.1084342066209157e+26,0.0002979028458884177,-7.944218941002536,2.935543684290335,1.6872314755861428,3.573297256616118e+25,98.9
990,-7.973841591558449,5493.5008694845965,19040.499671957226,-0.12405329020731043,0.0,0.19446914135251966,58.85760161779841,1.1299719006508256e+26,-7178.949943210598,9628.794088274519,1.1299719006508256e+26,0.0003004788095342608,-7.973841591558449,2.9231368571810075,1.6988570302706894,3.6436076117024083e+25,99.0
991,-8.003668946887045,5529.683903578608,19195.08146572918,-0.12402311230088944,0.0,0.19369727984115198,58.87700993586567,1.151836684860107e+26,-7191.59079052727,9597.467490457273,1.151836684860107e+26,0.0003030842689758165,-8.003668946887045,2.9107330348842475,1.710551185597758,3.7150146105471906e+25,99.1
992,-8.033702972447971,5565.810595055249,19349.45724772189,-0.12399267235465021,0.0,0.19292577902725858,58.896341085789864,1.1740313971650964e+26,-7203.755731618296,9565.443691755307,1.1740313971650964e+26,0.00030571968754305334,-8.033702972447971,2.898332243455295,1.7223144654186293,3.7875287476250975e+25,99.2
993,-8.063945656365982,5601.877360551609,19503.60837746857,-0.12396196734918301,0.0,0.19215464214364272,58.915595103802076,1.1965588515742173e+26,-7215.443099533801,9532.731456854044,1.1965588515742173e+26,0.00030838553476747634,-8.063945656365982,2.885934509248648,1.7341474026855157,3.8611604729381086e+25,99.3
994,-8.094399009743183,5637.880623536921,19657.516262644196,-0.12393099421765243,0.0,0.1913838724599525,58.93477202645853,1.2194218368378244e+26,-7226.651326213301,9499.339672712209,1.2194218368378244e+26,0.0003110822877426463,-8.094399009743183,2.873539858923041,1.7460505372329715,3.935920188244016e+25,99.4
995,-8.125065066969906,5673.816809655282,19811.162385096417,-0.12389974984539061,0.0,0.1906134732832311,58.953871890644244,1.242623115081201e+26,-7237.378960517204,9465.277262115798,1.242623115081201e+26,0.0003138104320985426,-8.125065066969906,2.8611483194465026,1.7580244144694976,4.011818243239185e+25,99.5
996,-8.155945885967753,5709.682360269705,19964.528242491193,-0.12386823106833525,0.0,0.18984344795839325,58.97289473357688,1.266165420410346e+26,-7247.624625287933,9430.553397061818,1.266165420410346e+26,0.000316570460095497,-8.155945885967753,2.848759918100647,1.7700695889934386,4.0888649316973205e+25,99.6
997,-8.187043548565716,5745.4737117913555,20117.595472068348,-0.12383643467352391,0.0,0.18907379986884698,58.99184059281042,1.2900514575223306e+26,-7257.387091351938,9395.177104277114,1.2900514575223306e+26,0.000319362874173391,-8.187043548565716,2.836374682486499,1.7821866186347555,4.167070487563674e+25,99.7
998,-8.218360160720373,5781.187317678521,20270.34573451462,-0.1238043573970394,0.0,0.1883045324369604,59.01070950623918,1.3142839002750097e+26,-7266.665204165915,9359.157652622516,1.3142839002750097e+26,0.0003221881836755022,-8.218360160720373,2.8239926405286626,1.7943760706237426,4.246445081008079e+25,99.8
999,-8.249897852820173,5816.819647993407,20422.76073482367,-0.12377199592323013,0.0,0.18753564912461235,59.02950151210173,1.3388653902539881e+26,-7275.4578886505005,9322.5045087192,1.3388653902539881e+26,0.00032504690516841386,-8.249897852820173,2.8116138204804,1.8066385212066582,4.326998814436093e+25,99.9
1000,-8.281658780050364,5852.367175548784,20574.822294488436,-0.12373934688481797,0.0,0.18676715343382191,59.04821664898477,1.3637985353344975e+26,-7283.764198341752,9285.227092266916,1.3637985353344975e+26,0.00032793956488942323,-8.281658780050364,2.799238250929492,1.8189745518503722,4.40874171845969e+25,100.0
1001,-8.313645122640075,5887.826392615774,20726.51227407604,-0.12370640686107635,0.0,0.18599904890725033,59.06685495582727,1.3890859082088252e+26,-7291.583260538302,9247.335049380797,1.3890859082088252e+26,0.00033086669631528855,-8.313645122640075,2.7868659608027935,1.8313847537483277,4.491683747830018e+25,100.1
1002,-8.345859086245545,5923.193793216913,20877.812688639984,-0.12367317237807607,0.0,0.18523133912885098,59.08541647192447,1.414730044921983e+26,-7298.914341162803,9208.837896508068,1.414730044921983e+26,0.0003338288432736203,-8.345859086245545,2.7744969793723304,1.8438697226727578,4.575834777331779e+25,100.2
1003,-8.378302902207258,5958.465889932355,21028.705609601646,-0.1236396399068933,0.0,0.1844640277243983,59.1039012369321,1.440733443371798e+26,-7305.756787207407,9169.745333402241,1.440733443371798e+26,0.0003368265574553758,-8.378302902207258,2.7621313362601083,1.8564300637844011,4.661204597642096e+25,100.3
1004,-8.410978827859157,5993.639216647087,21179.173169627302,-0.12360580586256598,0.0,0.183697118362066,59.12230929087068,1.4670985618036628e+26,-7312.11002024351,9130.067253093574,1.4670985618036628e+26,0.0003398603982236727,-8.410978827859157,2.7497690614434696,1.8690663921434212,4.747802911154696e+25,100.4
1005,-8.44388914691386,6028.710314417376,21329.19763775157,-0.12357166660415927,0.0,0.18293061475310113,59.14064067412958,1.4938278173055127e+26,-7317.973586826722,9089.813489455515,1.4938278173055127e+26,0.0003429309351244951,-8.44388914691386,2.737410185261399,1.8817793288821627,4.835639327769465e+25,100.5
1006,-8.47703616972859,6063.675747719314,21478.761336492993,-0.12353721843291347,0.0,0.18216452065237085,59.15889542747154,1.5209235842686448e+26,-7323.347103377287,9048.994096887463,1.5209235842686448e+26,0.0003460387454925211,-8.47703616972859,2.725054738419535,1.8945695056561371,4.924723360651778e+25,100.6
1007,-8.510422233722153,6098.532082579442,21627.846798886214,-0.12350245759264072,0.0,0.18139883985906713,59.17707359203695,1.548388192863432e+26,-7328.230337953508,9007.618883330331,1.548388192863432e+26,0.00034918441829998395,-8.510422233722153,2.712702751996837,1.9074375581982392,5.015064421959886e+25,100.7
1008,-8.544049703618397,6133.275911711045,21776.43659918604,-0.12346738026740353,0.0,0.18063357621725215,59.19517520934834,1.576223927471179e+26,-7332.623119724353,8965.697921511375,1.576223927471179e+26,0.0003523685502407109,-8.544049703618397,2.7003542574505417,1.9203841337127219,5.10667181854456e+25,100.8
1009,-8.577920971791187,6167.903852573949,21924.51338731826,-0.12343198258067814,0.0,0.17986873361649755,59.21320032131503,1.604433025122559e+26,-7336.525348815667,8923.241466591371,1.604433025122559e+26,0.0003555917463043385,-8.577920971791187,2.6880092866221545,1.9334098900601948,5.199554747621382e+25,100.9
1010,-8.612038458679466,6202.412530147,22072.05999578546,-0.1233962605955083,0.0,0.17910431599261195,59.231148970237484,1.6330176739386273e+26,-7339.9370593460435,8880.259619901217,1.6330176739386273e+26,0.0003588546228368511,-8.612038458679466,2.6756678717443014,1.9465154909678712,5.2937222924162185e+25,101.0
1011,-8.64640461305551,6236.798597319883,22219.059313985825,-0.12336021031236487,0.0,0.1783403273282211,59.249021198812166,1.6619800115333533e+26,-7342.858346617293,8836.762720934637,1.6619800115333533e+26,0.00036215780441048033,-8.64640461305551,2.663330045446078,1.9597016118415702,5.389183417788375e+25,101.1
1012,-8.681021912469697,6271.058710363815,22365.494483547456,-0.1233238276695886,0.0,0.17757677165352262,59.26681705013608,1.691322123440118e+26,-7345.289461217552,8792.760787236677,1.691322123440118e+26,0.00036550192818564516,-8.681021912469697,2.6509958407602374,1.9729689324099997,5.485946965829988e+25,101.2
1013,-8.715892863493872,6305.1895587968975,22511.348671033862,-0.12328710854075635,0.0,0.17681365304686525,59.28453656771172,1.7210460414891922e+26,-7347.230696953954,8748.264171459712,1.7210460414891922e+26,0.00036888763911494357,-8.715892863493872,2.6386652911284867,1.986318145727112,5.584021651446397e+25,101.3
1014,-8.751020002095979,6339.187860477967,22656.6051236542,-0.1232500487339441,0.0,0.17605097563544617,59.30217979545189,1.75115374220138e+26,-7348.682411368377,8703.283415772916,1.75115374220138e+26,0.0003723155910156825,-8.751020002095979,2.626338430408074,1.9997499565212422,5.683416057917261e+25,101.4
1015,-8.786405894096266,6373.050338301057,22801.247337586457,-0.12321264399212295,0.0,0.17528874359610394,59.31974677768451,1.7816471451905908e+26,-7349.645113763464,8657.828752699414,1.7816471451905908e+26,0.00037578645071185865,-8.786405894096266,2.6140152928793277,2.0132650745121468,5.784138632439762e+25,101.5
1016,-8.822053135437153,6406.773744918041,22945.25888112868,-0.1231748899907234,0.0,0.17452696115593588,59.337237559157714,1.8125281115204395e+26,-7350.119373028119,8611.910626865327,1.8125281115204395e+26,0.0003793008941105424,-8.822053135437153,2.6016959132513797,2.026864221691787,5.886197681658782e+25,101.6
1017,-8.857964352612775,6440.354846390419,23088.623550342043,-0.12313678233748528,0.0,0.1737656325930636,59.35465218504488,1.8437984420861903e+26,-7350.105883319471,8565.539272277327,1.8437984420861903e+26,0.0003828596092565689,-8.857964352612775,2.589380326669473,2.0405481272264754,5.989601367182637e+25,101.7
1018,-8.894142202965043,6473.79044331213,23231.32517589623,-0.12309831657029759,0.0,0.1730047622373019,59.371990700949794,1.875459875961961e+26,-7349.605380359079,8518.725237852157,1.875459875961961e+26,0.000386463292899914,-8.894142202965043,2.5770685687211867,2.0543175341660116,6.0943577010887385e+25,101.8
1019,-8.930589375081267,6507.077364591239,23373.347694314667,-0.1230594881564511,0.0,0.1722443544709098,59.38925315291193,1.907514088762844e+26,-7348.618667354081,8471.479202260589,1.907514088762844e+26,0.0003901126518137942,-8.930589375081267,2.564760675443569,2.068173197401673,6.200474541419902e+25,101.9
1020,-8.9673085892702,6540.212443301371,23514.675348553636,-0.12302029249295059,0.0,0.17148441372943002,59.40643958741146,1.9399626910192214e+26,-7347.146709679135,8423.8114067924,1.9399626910192214e+26,0.00039380840717521585,-8.9673085892702,2.5524566833311826,2.0821158765628582,6.307959587672156e+25,102.0
1021,-9.004302597846053,6573.192542321916,23655.292480958688,-0.12298072490397692,0.0,0.17072494450235867,59.423550051374896,1.9728072265045933e+26,-7345.190535494459,8375.732241266085,1.9728072265045933e+26,0.00039755129040045277,-9.004302597846053,2.5401566293423725,2.096146343781313,6.4168203762802925e+25,102.1
1022,-9.041574185495067,6606.014558390302,23795.183523053744,-0.12294078063948786,0.0,0.16996595133388862,59.440584592180464,2.0060491705760892e+26,-7342.751221755413,8327.252291200786,2.0060491705760892e+26,0.0004013420427046551,-9.041574185495067,2.5278605509063388,2.110265384717341,6.5270642760993135e+25,102.2
1023,-9.079126169719437,6638.67540989789,23934.33306928874,-0.1229004548748734,0.0,0.16920743882375092,59.45754325766355,2.039689928529148e+26,-7339.829939091602,8278.3821030887,2.039689928529148e+26,0.0004051814173653429,-9.079126169719437,2.5155684859311624,2.124473795374737,6.638698483884518e+25,102.3
1024,-9.116961401207774,6671.1720421280825,24072.725853188018,-0.1228597427094764,0.0,0.16844941162798016,59.474426096122336,2.073730833932807e+26,-7336.427932955824,8229.132266809263,2.073730833932807e+26,0.0004090701790850888,-9.116961401207774,2.503280472811093,2.1387723835636567,6.7517300197740905e+25,102.4
1025,-9.155082764306242,6703.501408096962,24210.34693565842,-0.12281863916647544,0.0,0.16769187445978054,59.49123315632336,2.1081731469862104e+26,-7332.546602348573,8179.51290913621,2.1081731469862104e+26,0.00041300910761472506,-9.155082764306242,2.490996550434903,2.153161963081924,6.8661657227744785e+25,102.5
1026,-9.19349317728035,6735.660503839299,24347.181380781054,-0.12277713918974976,0.0,0.16693483209021928,59.50796448750747,2.14301805282456e+26,-7328.187356642108,8129.534575698478,2.14301805282456e+26,0.00041699899177347494,-9.19349317728035,2.478716758192399,2.1676433646318287,6.982012246253616e+25,102.6
1027,-9.232195592753447,6767.646359206243,24483.21433951016,-0.12273523764319318,0.0,0.16617828934908338,59.5246201393956,2.1782666598646302e+26,-7323.351651824025,8079.20799929405,2.1782666598646302e+26,0.0004210406312708947,-9.232195592753447,2.4664411359826675,2.1822174331260817,7.099276053440908e+25,102.7
1028,-9.271192998204771,6799.45601505319,24618.431261066475,-0.12269292931078166,0.0,0.1654222511257981,59.54120016219453,2.213919998165549e+26,-7318.041083005858,8028.5435224771045,2.213919998165549e+26,0.000425134840960922,-9.271192998204771,2.454169724222942,2.19688502093754,7.2179634129370185e+25,102.8
1029,-9.310488416336511,6831.086533598641,24752.81781186071,-0.12265020889473478,0.0,0.16466672237023625,59.55770460660297,2.2499790177589743e+26,-7312.257343692902,7977.5513272892385,2.2499790177589743e+26,0.0004292824492893807,-9.310488416336511,2.441902563856371,2.211646991087241,7.338080394238273e+25,102.9
1030,-9.350084905415462,6862.535015350462,24886.359727981147,-0.12260707101328074,0.0,0.1639117080935117,59.574133523817764,2.2864445869733518e+26,-7306.002156645535,7926.241841193827,2.2864445869733518e+26,0.0004334842955313568,-9.350084905415462,2.4296396963596285,2.2265042224115854,7.459632863276542e+25,103.0
1031,-9.389985559701405,6893.798596506262,25019.04281168667,-0.12256351019958545,0.0,0.16315721336887082,59.59048696553999,2.32331749078122e+26,-7299.277280608584,7874.625722083918,2.32331749078122e+26,0.00043774123039461995,-9.389985559701405,2.417381163751499,2.2414576092118446,7.58262647797561e+25,103.1
1032,-9.430193509950726,6924.874427151434,25150.853159576684,-0.12251952090163803,0.0,0.1624032433326469,59.60676498398113,2.3605984291688206e+26,-7292.08460183408,7822.713256155471,2.3605984291688206e+26,0.0004420541201883212,-9.430193509950726,2.405127008602153,2.2565080546269023,7.707066683827634e+25,103.2
1033,-9.470711923820923,6955.759674909075,25281.777142103827,-0.12247509748070555,0.0,0.16164980318514088,59.62296763186942,2.3982880154849634e+26,-7284.426120271438,7770.514421302465,2.3982880154849634e+26,0.0004464238464536181,-9.470711923820923,2.392877274041691,2.2716564718309833,7.832958709492514e+25,103.3
