,H,t,sigmaB,kh,G,rhoChi,E,xieff,ddphi,phi,N,a,delta,sigmaE,xi,B,s,dphi
663,0.456349563820156,66.3,0.020237757106053602,2.862422542567589e+21,-75.88149565031645,5.754919479936114,200.32700313871382,-3.473486571661317,2.8552455396882832e-05,7.059547591746743,48.250766858568454,9.016579043695247e+20,0.4924079737438219,0.05198553102233353,-3.4956600968605533,34.94754892319953,0.056958015459855516,-0.12761943683726704
664,0.45553523406556806,66.4,0.020389425263125434,2.99577496310649e+21,-76.92374116282798,5.901343955839294,203.3640456558199,-3.4794508652517258,2.8701337792581546e-05,7.046785791072996,48.29636109815981,9.437199172248801e+20,0.4898431964220585,0.05246041517525212,-3.5018305010497666,35.342621856096436,0.05758107304571435,-0.12761657415629207
665,0.45472094075612607,66.5,0.020542650861498944,3.135083009641672e+21,-77.98222899970385,6.0517385614808425,206.45134364006944,-3.485434118382597,2.8851267061783223e-05,7.0340242774135024,48.341873906596405,9.876636777924724e+20,0.4872685144590696,0.05294037670858152,-3.508022313713276,35.743412229130826,0.05821194051515462,-0.12761369653481464
666,0.45390668407920576,66.6,0.020697450184947782,3.2806002640240724e+21,-79.05721571647994,6.206214434620339,209.5897236791985,-3.491436409376389,2.9002252518050643e-05,7.021263052267555,48.387305287532115,1.0335694892098156e+21,0.484683977713897,0.05342546919505208,-3.5142356442311637,36.150005642673015,0.058850718736859854,-0.1276108038676735
667,0.4530924642234641,66.7,0.020853839654910368,3.4325905268249613e+21,-80.14896146740728,6.364885822740819,212.78002419233383,-3.4974578169122963,2.9154303597395534e-05,7.008502117145023,48.43265524463962,1.0815209005719635e+21,0.4820896385521238,0.05391574661401405,-3.5204706027138113,36.56248884891708,0.05949750974827837,-0.12760789604878917
668,0.45227828137884674,66.8,0.021011835830333576,3.5913282030906077e+21,-81.2577300332881,6.527870175915916,216.02309551688003,-3.5034984200280395,2.9307429806943917e-05,6.995741473566421,48.47792378161051,1.1316048300075799e+21,0.47948555188854447,0.05441126334907182,-3.5267273000068387,36.98094975970259,0.060152416763402716,-0.12760497297111625
669,0.45146413573660166,66.9,0.02117145540778569,3.7570987015902053e+21,-82.3837888489559,6.695288224314354,219.31979999073963,-3.509558298123316,2.946164077373071e-05,6.9829811230630225,48.523110902155466,1.1839116920706926e+21,0.4768717752303339,0.05491207418530078,-3.5330058476980377,37.40547745604984,0.0608155441801674,-0.12760203452666835
670,0.4506500274892885,67.0,0.02133271522119863,3.9301988478733795e+21,-83.52740902949778,6.867264073258163,222.67101203255632,-3.515637530961989,2.9616946206018454e-05,6.9702210671769445,48.56821661000432,1.2385355295846302e+21,0.4742483687198561,0.05541823430651795,-3.5393063581226683,37.836162194764285,0.06148699758798437,-0.1275990806064795
671,0.44983595683079114,67.1,0.02149563224169797,4.1109373116682794e+21,-84.68886539574977,7.043925287132932,226.07761821872225,-3.5217361986756215,2.9773355927475777e-05,6.95746130746125,48.61324090890627,1.295574150079088e+21,0.4716153951777856,0.05592979929191346,-3.54562894437023,38.27309541802858,0.06216688377464658,-0.12759611110061841
672,0.4490219239563271,67.2,0.02166022357761115,4.299635048976168e+21,-85.86843649901337,7.22540298787828,229.54051735328432,-3.5278543817655357,2.993087984460312e-05,6.944701845480039,48.65818380262995,1.3551292669642468e+21,0.4689729201459009,0.05644682511267898,-3.5519737202899924,38.716369760617766,0.06285531073330078,-0.12759312589815403
673,0.44820792906246243,67.3,0.021826506474177866,4.496625759405886e+21,-87.06640464535688,7.411831941463874,233.06062053999938,-3.5339921611066654,3.0089527987973193e-05,6.931942682808568,48.70304529496355,1.4173066455905309e+21,0.4663210119301645,0.056969368128645996,-3.558340800498023,39.16607905758667,0.06355238766950363,-0.1275901248871747
674,0.4473939723471189,67.4,0.021994498313213862,4.702256359118573e+21,-88.28305591786896,7.603350663292547,236.6388512457186,-3.5401496179498326,3.0249310468659175e-05,6.919183821033318,48.747825389715054,1.4822162543463558e+21,0.46365974164328094,0.057497485084287106,-3.5647303003826183,39.62231835109795,0.06425822500764115,-0.12758710795474543
675,0.4465800540095897,67.5,0.02216421661283716,4.916887469975027e+21,-89.51868019848908,7.800101508492476,240.2761453610132,-3.546326833925657,3.0410237519968177e-05,6.90642526175213,48.79252409071224,1.5499724209498557e+21,0.46098918324756394,0.05803123310460685,-3.571142336111477,40.085183897722786,0.0649729343972903,-0.12758407498692767
676,0.4457661742505481,67.6,0.02233567902697852,5.140893925265894e+21,-90.77357118860986,8.00223077979904,243.9734512579237,-3.5525238910472883,3.0572319465910815e-05,6.893667006574279,48.83714140180292,1.6206939940956542e+21,0.45830941359726857,0.05857066969087959,-3.5775770246374834,40.55477317478988,0.06569662871947665,-0.12758102586874479
677,0.4449523332720615,67.7,0.022508903345110475,5.374665292629121e+21,-92.04802642869946,8.209888825167562,247.73172984042685,-3.558740871714082,3.073556674831044e-05,6.8809090571205935,48.88167732685503,1.6945045106211493e+21,0.45562051248103624,0.05911585271598288,-3.584034483705715,41.031184887289584,0.06642942209254256,-0.1275779604841909
678,0.4441385312776021,67.8,0.022683907491612882,5.618606414592284e+21,-93.3423473163194,8.423230149220398,251.55195459201107,-3.5649778587146668,3.089998990111842e-05,6.868151415023554,48.9261318697568,1.771532368361508e+21,0.4529225626638206,0.05966684041966816,-3.5905148318594655,41.514518972562996,0.06717142987800613,-0.12757487871620077
679,0.44332476847206004,67.9,0.02286070952536823,5.873137967350481e+21,-94.65683912321542,8.642413515209116,255.43511161672768,-3.5712349352308523,3.10655995782917e-05,6.855394081927402,48.97050503441685,1.851911004867095e+21,0.45021564992883006,0.06022369140328153,-3.5970181884474037,42.004876607178566,0.06792276868586133,-0.12757178044665873
680,0.4425110450617551,68.0,0.023039327639191927,6.138697038244852e+21,-95.99181101114337,8.867602059415635,259.3821996760305,-3.5775121848408533,3.123240653652156e-05,6.842637059488245,49.01479682476438,1.935779082161308e+21,0.44749986311893064,0.06078646462451036,-3.603544673629892,42.50236021165692,0.0686835563799625,-0.12756866555637478
681,0.44169736125444914,68.1,0.023219780159049526,6.415737722570003e+21,-97.34757604581088,9.098963402131137,263.3942302203161,-3.583809691523306,3.140042164403961e-05,6.829880349374161,49.059007244749296,2.0232806777215742e+21,0.44477529417783285,0.0613552193917135,-3.610094408385893,43.007073454813344,0.06945391208299355,-0.12756553392507924
682,0.44088371725935854,68.2,0.023402085543449604,6.704731740241219e+21,-98.72445120971975,9.336669764024917,267.47222741304483,-3.590127539660867,3.156965587653296e-05,6.817123953265306,49.10313629834235,2.1145654818708526e+21,0.44204203819081317,0.06193001535796958,-3.616667514519683,43.51912125814096,0.07023395618116923,-0.12756238543140824
683,0.44007011328716766,68.3,0.023586262382619527,7.006169072930851e+21,-100.12275741339047,9.580898082149508,271.61722815103417,-3.596465814044325,3.174012032510196e-05,6.80436787285404,49.147183989535264,2.209789001771819e+21,0.439300193425091,0.06251091251479905,-3.6232641146678763,44.03860980038672,0.07102381032861413,-0.12755921995289773
684,0.43925654955003973,68.4,0.023772329397753183,7.320558622262905e+21,-101.54281950487726,9.831830132706347,275.83028207547704,-3.602824599876337,3.191182618669753e-05,6.7916121098450075,49.191150322340945,2.3091127722210107e+21,0.4365498613696098,0.0630979711856395,-3.629884332306172,44.56564652042085,0.07182359745150646,-0.12755603736596471
685,0.438443026261632,68.5,0.02396030544007665,7.648428889698994e+21,-102.98496627774975,10.089652651936749,280.1124515790919,-3.609203982775735,3.208478477262714e-05,6.778856665955281,49.23503530079356,2.4127045734444785e+21,0.433791146774419,0.0636912520190477,-3.6365282917565085,45.1003401203779,0.07263344175195209,-0.12755283754590133
686,0.4376295436371076,68.6,0.024150209489906958,7.990328678736185e+21,-104.44953047727009,10.354557458690834,284.4648118052621,-3.6156040487819663,3.225900751854935e-05,6.766101542914459,49.27883892894873,2.5207386561024706e+21,0.431024157689491,0.06429081598156632,-3.6431961181943695,45.64280056814779,0.07345346871151566,-0.1275496203668707
687,0.4368161018931478,68.7,0.024342060655610676,8.34682782005156e+21,-105.9368488047323,10.62674159016527,288.8884506403878,-3.6220248843588734,3.243450595737577e-05,6.753346742464771,49.32256121088367,2.633395973715141e+21,0.42824900550271267,0.06489672435032555,-3.649887937655344,46.193139099058506,0.07428380509448382,-0.1275463857018742
688,0.43600270124796786,68.8,0.024535878172587716,8.71851792030253e+21,-107.44726191991008,10.906407422166545,293.384468697722,-3.6284665763998345,3.2611291756080636e-05,6.74059226636122,49.366202150697326,2.750864422726616e+21,0.42546580497757946,0.06550903870520375,-3.656603877043109,46.75146821774129,0.07512457895065515,-0.12754313342276702
689,0.4351893419213272,68.9,0.024731681402075874,9.106013135199769e+21,-108.98111444140201,11.193762812750832,297.9539792943833,-3.634929212231646,3.278937667999196e-05,6.7278381163716645,49.409761752510555,2.873339090430518e+21,0.42267467428976335,0.06612782092074287,-3.6633440641359774,47.317901698803546,0.07597591961787675,-0.1275398634002189
690,0.4343760241345461,69.0,0.024929489829983605,9.509950967602599e+21,-110.53875494546068,11.489021226816018,302.59810842107856,-3.641412879619954,3.296877263119043e-05,6.7150842942769735,49.45324002046625,3.0010225109847334e+21,0.41987573506336046,0.06675313315793475,-3.6701086275950563,47.89255458670386,0.07683795772445563,-0.12753657550373088
691,0.4335627481105164,69.1,0.02512932306550149,9.930993091314417e+21,-112.12053596168884,11.79240188635176,307.317994701696,-3.6479176667733872,3.314949161043875e-05,6.702330801871109,49.496636958729546,3.134124929749608e+21,0.41706911240584393,0.06738503785529394,-3.67689769697088,48.47554319539033,0.0777108251907718,-0.1275332696015939
692,0.43274951407371787,69.2,0.02533120083992543,1.0369826201317031e+22,-113.72681396795454,12.104129901311511,312.1147893464596,-3.654443662349003,3.3331545750914014e-05,6.689577640961271,49.53995257148792,3.27286457618813e+21,0.41425493494259846,0.06802359771992704,-3.68371140271163,49.066985108356235,0.07859465523090037,-0.12752994556090172
693,0.43193632225023065,69.3,0.025535143004980037,1.0827162891191576e+22,-115.35794938125261,12.424436417418883,316.98965609431156,-3.6609909554573936,3.351494730566287e-05,6.6768248133680155,49.58318686295139,3.417467945573972e+21,0.4114333348502525,0.06866887571800666,-3.6905498761704645,49.66699917574825,0.07948958235355952,-0.12752660324752918
694,0.4311231728677497,69.4,0.02574116953158539,1.1303742558486573e+22,-117.01430654792918,12.75355876536895,321.9437711461127,-3.6675596356674243,3.369970864077899e-05,6.664072320925363,49.62633983735267,3.5681700897575194e+21,0.40860444788905603,0.06932093506515784,-3.6974132496130165,50.27570551258099,0.08039574236296336,-0.12752324252611366
695,0.4303100661555997,69.5,0.025949300508072756,1.1800332338788664e+22,-118.6962537302214,13.091740603321021,326.9783230904531,-3.6741497930122597,3.388584225534152e-05,6.6513201654809455,49.669411498947284,3.72521491724667e+21,0.4057684134343861,0.0699798392162594,-3.7043016562255753,50.893225495936896,0.08131327235900027,-0.127519863260058
696,0.42949700234474764,69.6,0.026159556138697523,1.2317728069366374e+22,-120.40416309100007,13.439232077254244,332.09451281666645,-3.6807615179941653,3.4073360758405995e-05,6.638568348896102,49.712401852013826,3.8888555028653707e+21,0.40292537450690225,0.07064565185504862,-3.711215230122405,51.51968176113032,0.08224231073718058,-0.12751646531149965
697,0.4286839816678196,69.7,0.02637195674174822,1.2856755283060576e+22,-122.13841067544068,13.796289965766798,337.293553420849,-3.6873949015909355,3.4262276896925905e-05,6.625816873046032,49.755310900854035,4.0593544072579205e+21,0.40007547780185115,0.07131843688339977,-3.718154106354252,52.15519819662397,0.08318299718819828,-0.12751304854131953
698,0.42787100435911324,69.8,0.026586522747844232,1.3418270233466417e+22,-123.89937638995212,14.163177849288488,342.5766700972623,-3.6940500352608585,3.445260352406662e-05,6.613065739819905,49.798138649792996,4.2369840065144905e+21,0.3972188737167824,0.07199825840999081,-3.725118420915627,52.7998999391781,0.08413547269676924,-0.12750961280910425
699,0.42705807065461476,69.9,0.02680327469810426,1.4003160951956661e+22,-125.68744397925617,14.540166255436507,347.94510002418855,-3.7007270109494748,3.464435363983859e-05,6.600314951121,49.84088510317933,4.4220268321986466e+21,0.39435571637846,0.07268518073891843,-3.7321083107537603,53.45391336897248,0.08509987954039032,-0.12750615797316434
700,0.42624518079201185,70.0,0.027022233242016032,1.4612348337820495e+22,-127.50300099881352,14.927532836569927,353.4000922332614,-3.7074259210950133,3.48375403525967e-05,6.587564508866829,49.88355026538531,4.6147759220639395e+21,0.39148616366791084,0.0733792683576847,-3.739123913775899,54.11736610089618,0.08607636128734371,-0.12750268389049144
701,0.4254323350107096,70.1,0.02724341913548726,1.5246787281951295e+22,-129.34643878595,15.325562526242628,358.9429074712531,-3.714146858635057,3.503217690319217e-05,6.574814414989268,49.9261341408071,4.815535181754298e+21,0.38861037724448066,0.07408058592508998,-3.7461653688580765,54.790386977293295,0.087065062794563,-0.12749919041676383
702,0.42461953355184684,70.2,0.027466853238700104,1.5907467825292276e+22,-131.21815242714462,15.734547706042521,364.57481804867183,-3.720889917013046,3.5228276669250656e-05,6.562064671434697,49.96863673386487,5.02461975778718e+21,0.38572852256828893,0.07478919825846464,-3.7532328158535044,55.47310606017631,0.0880661302046915,-0.12749567740633597
703,0.4238067766583091,70.3,0.02769255651391794,1.6595416353067808e+22,-133.1185407220504,16.154788386679154,370.29710767467765,-3.7276551901842954,3.5425853140604515e-05,6.549315280164122,50.011058049002976,5.242356422127548e+21,0.38284076892097263,0.07550517032056903,-3.7603263956004427,56.165654621580856,0.08907971094271161,-0.12749214471220652
704,0.4229940645747468,70.4,0.027920550023177514,1.7311696825155299e+22,-135.04800614494843,16.586592367240936,376.1110712828228,-3.734442772623523,3.5624919954778015e-05,6.536566243153323,50.053398090690195,5.469083968665931e+21,0.37994728942521333,0.07622856720643982,-3.7674462499314694,56.86816513249961,0.09010595371246581,-0.12748859218603198
705,0.42218139754758777,70.5,0.02815085492593018,1.8057412044575065e+22,-137.0069548018888,17.030275429965695,382.0180148396499,-3.741252759330776,3.582549085387847e-05,6.523817562392974,50.095656863419805,5.705153621920049e+21,0.37704826106207234,0.0769594541293003,-3.774592521681102,57.580771252371974,0.09114500849202567,-0.1274850196780801
706,0.4213687758250574,70.6,0.028383492476518554,1.883370496359908e+22,-138.9957963856368,17.48616149496158,388.01925514620297,-3.7480852458398273,3.60275797414108e-05,6.511069239888801,50.13783437170986,5.950929458288756e+21,0.3741438646872677,0.07769789640679638,-3.7817653546957133,58.30360781570624,0.09219702652938712,-0.12748142703725973
707,0.42055619965719016,70.7,0.028618484021641005,1.96417600304565e+22,-141.01494412559268,17.9545828241397,394.1161196190759,-3.7549403282242966,3.623120063116227e-05,6.498321277661701,50.179930620103306,6.206788840190802e+21,0.3712342850449221,0.07844395944596405,-3.7889648938411735,59.03681082025318,0.09326216033660474,-0.12747781411106823
708,0.41974366929584833,70.8,0.02885585099775607,2.0482804575715e+22,-143.06481473537295,18.435880196634894,400.3099460616404,-3.7618181031054756,3.6436367668499604e-05,6.485573677747893,50.22194561316818,6.473122863430324e+21,0.368319710779911,0.07919770872856342,-3.7961912850121426,59.78051741145662,0.09434056368428803,-0.12747418074559347
709,0.41893118499473886,70.9,0.029095614928217117,2.135811024022409e+22,-145.14582835627863,18.93040308417889,406.60208242306146,-3.768718667660666,3.664309515359825e-05,6.472826442199065,50.26387935549782,6.750336818137517e+21,0.3654003344483032,0.07995920979583324,-3.803444675141564,60.53486586700776,0.09543239159533731,-0.1274705267855188
710,0.418118747009427,71.0,0.029337797420662424,2.226899444682661e+22,-147.25840849645755,19.43850986518578,412.9938865348621,-3.7756421196295635,3.68513974904909e-05,6.460079573082501,50.30573185171099,7.038850663638578e+21,0.3624763525252589,0.08072852823233076,-3.810725212208525,61.299995581855065,0.0965378003375087,-0.1274668520740689
711,0.41730635559735596,71.1,0.029582420163936567,2.3216821913890853e+22,-149.4029819672882,19.96056799048774,419.48672584325124,-3.7825885573236775,3.706128924034818e-05,6.447333072481236,50.34750310645214,7.339099517619326e+21,0.35954796541157286,0.0815057296503038,-3.8180330452486104,62.07604704904766,0.09765694741652314,-0.1274631564530378
712,0.4164940110178617,71.2,0.02982950492507763,2.4203006215508227e+22,-151.57997881441142,20.496954192654513,426.08197711836846,-3.7895580796338435,3.7272785090798306e-05,6.4345869424941995,50.38919312439155,7.651534159950349e+21,0.35661537743747923,0.0822908796728159,-3.825368324362427,62.86316184199217,0.09878999156759397,-0.1274594397627507
713,0.4156817135321908,71.3,0.03007907354640106,2.522901138666806e+22,-153.7898322459044,21.048054679360472,432.7810261493206,-3.796550786038556,3.748589986294596e-05,6.421841185236363,50.430801910225505,7.976621551552271e+21,0.35367879686448794,0.08308404391698246,-3.832731200725082,63.661482594096206,0.09993709274698266,-0.12745570184205546
714,0.41486946340351766,71.4,0.03033114794211908,2.629635357539151e+22,-156.03297855568326,21.614265325804155,439.5852674279523,-3.8035667766130667,3.7700648522769505e-05,6.4090958028388885,50.47232946867655,8.314845368685776e+21,0.35073843588495957,0.08388528797670054,-3.8401218265958823,64.47115297799303,0.10109841212283989,-0.1274519425283176
715,0.4140572608969603,71.5,0.030585750095240522,2.7406602744364406e+22,-158.30985704246055,22.19599188984742,446.49610380868177,-3.8106061520373773,3.791704615577466e-05,6.396350797449271,50.513775804493605,8.666706553057485e+21,0.34779451061903427,0.08469467740470331,-3.84754035532726,65.29231768378438,0.10227411206511833,-0.12744816165738582
716,0.41324510627960065,71.6,0.030842902053987434,2.856138441965675e+22,-160.62090992514646,22.793650192726663,453.51494616207714,-3.8176690136064364,3.813510800721636e-05,6.383606171231504,50.55514092245224,9.032723878143022e+21,0.34484724110961057,0.08551227769489932,-3.854986941375337,66.1251223941743,0.1034643561357045,-0.1274443590636099
717,0.4124329998204993,71.7,0.031102625928557833,2.9762381493152793e+22,-162.96658225293925,23.407666343346314,460.6432130006396,-3.8247554632383,3.835484944829752e-05,6.370861926366216,50.596424827354795,9.413434532132907e+21,0.34189685131426895,0.08633815426344861,-3.8624617403088717,66.9697137615788,0.1046693090768986,-0.12744053457979954
718,0.4116209417907144,71.8,0.031364943887508955,3.101133607487216e+22,-165.34732181140336,24.038476941426413,467.8823300941876,-3.831865603483794,3.857628598355005e-05,6.358118065050832,50.63762752403064,9.809394717918082e+21,0.3389435690948996,0.08717237243003594,-3.8699649088192554,67.82623938142677,0.10588913679999071,-0.12743668803721583
719,0.41080893246332084,71.9,0.031629878153979364,3.2310051397558503e+22,-167.76357902413994,24.68652927218764,475.2337300699395,-3.8389995375368886,3.879943327479204e-05,6.3453745894997375,50.67874901733635,1.0221180270536538e+22,0.3359876262048124,0.08801499739891724,-3.8774966047310198,68.69484776357864,0.10712400637341994,-0.12743281926557612
720,0.40999697211342573,72.0,0.03189745100219171,3.3660393779772516e+22,-170.21580684886752,25.352281539583633,482.6988519852063,-3.8461573692433944,3.902430710437458e-05,6.332631501944413,50.71978931215589,1.064938729251211e+22,0.3330292582726703,0.08886609423865147,-3.885056987011019,69.57568830658437,0.10837408600918477,-0.12742892809301012
721,0.40918506101818936,72.1,0.032167684753400476,3.5064294639394884e+22,-172.70446067005489,26.036203057814106,490.27914089470437,-3.853339203112112,3.925092340932967e-05,6.319888804633614,50.76074841340085,1.1094632807524372e+22,0.3300687047841517,0.0897257278627705,-3.8926462157793837,70.4689112644425,0.1096395450502309,-0.12742501434607287
722,0.4083731994568416,72.2,0.03244060177213111,3.6523752568516627e+22,-175.22999818543485,26.738774478351324,497.9760473888511,-3.8605451443244587,3.947929826053384e-05,6.307146499833513,50.801626326010656,1.155755543285533e+22,0.3271062090603474,0.09059396300880722,-3.900264452319301,71.37466771818913,0.11092055395567349,-0.12742107784971352
723,0.4075613877107015,72.3,0.032716224462141424,3.804083546507276e+22,-177.79287928827713,27.46048800562517,505.79102711833735,-3.8677752987450282,3.9709447863477846e-05,6.294404589827871,50.842423054952725,1.2038816071066413e+22,0.324142018233371,0.09147086421776915,-3.9079118590873985,72.29310954120223,0.11221728428638306,-0.1274171184272614
724,0.40674962606319703,72.4,0.03299457526219335,3.9617682721411275e+22,-180.39356594522553,28.201847594174343,513.7255403057546,-3.875029772933197,3.9941388586963763e-05,6.2816630769182025,50.88313860522275,1.253909862137061e+22,0.3211763832192122,0.09235649581322315,-3.9155885997249236,73.22438936584112,0.11352990868991437,-0.1274131359004344
725,0.4059379147998823,72.5,0.03327567664206341,4.1256507481508125e+22,-183.03252206737739,28.963369194235366,521.7810512236376,-3.882308674152901,4.017513692313874e-05,6.268921963423928,50.923772981844834,1.3059110711166316e+22,0.31820955868699,0.0932509218792942,-3.92329483906739,74.16866054818242,0.11485860088391187,-0.12740913008929247
726,0.4051262542084568,72.6,0.03355955109817056,4.295959895308727e+22,-185.7102133779698,29.74558095638447,529.9590276670617,-3.8896121103844674,4.0410709508439875e-05,6.256181251682539,50.964326189871784,1.3599584448214307e+22,0.3152418030255292,0.09415420623912059,-3.9310307431557994,75.12607713082362,0.1162035356398721,-0.12740510081223963
727,0.4043146445787875,72.7,0.033846221149108686,4.4729324784555854e+22,-188.4271072742297,30.549023440915448,538.2609404036828,-3.8969401903365375,4.0648123138331604e-05,6.243440944049782,51.004798234385255,1.4161277193941533e+22,0.31227337830672997,0.09506641243284983,-3.9387964792478254,76.09679380299505,0.11756488876613587,-0.12740104788602113
728,0.4035030862029245,72.8,0.03413570933140783,4.65681335160344e+22,-191.18367268326924,31.374249864146215,546.6882625961474,-3.904293023456649,4.088739473231062e-05,6.230701042899804,51.045189120496005,1.4744972358367777e+22,0.309304550245282,0.09598760369448908,-3.9465922158279323,77.08096586336164,0.11894283708925121,-0.1273969711256807
729,0.4026915793751236,72.9,0.034428038194788874,4.8478557084246704e+22,-193.98037991407958,32.221826295396745,555.2424692179393,-3.911670719944213,4.1128541367325104e-05,6.2179615506253345,51.08549885334411,1.5351480217156679e+22,0.30633558815559747,0.09691784292961536,-3.9544181226192485,78.07874917620121,0.12033755843617037,-0.12739287034457253
730,0.4018801243918655,73.0,0.03472323029760864,5.046321340523997e+22,-196.81770050268406,33.09233188937569,563.9250364382117,-3.9190733907622413,4.1371580262900264e-05,6.20522246963786,51.125727438099176,1.5981638751301034e+22,0.30336676490502434,0.0978571926917923,-3.9622743705944146,79.09030012937575,0.12174923161461657,-0.1273887453543347
731,0.4010687215518743,73.1,0.035021308202303404,5.252480902656406e+22,-199.6961070529773,33.986359116435686,572.7374409897258,-3.9265011476493186,4.161652877179693e-05,6.192483802367775,51.16587487996058,1.6636314509962618e+22,0.3003983568636368,0.09880571515903006,-3.970161131986658,80.11577559046687,0.12317803639325998,-0.12738459596486648
732,0.4002573711561408,73.2,0.03532229447024762,5.466614184090554e+22,-202.61607307196127,34.90451395860191,581.6811595255723,-3.933954103133489,4.186340441196085e-05,6.179745551264584,51.20594118415769,1.731640349699011e+22,0.297430643850911,0.09976347211044656,-3.978078580302041,81.15533285827118,0.12462415348189644,-0.12738042198433983
733,0.3994460735079411,73.3,0.03562621165716437,5.689010388849875e+22,-205.57807279842308,35.847416155261406,590.7576679392943,-3.941432370544068,4.211222483755984e-05,6.167007718797062,51.245926355950054,1.8022832081652406e+22,0.29446390907839365,0.10073052490146214,-3.986026890330299,82.20912961777984,0.12608776450954348,-0.12737622321916053
734,0.39863482891285584,73.4,0.03593308230820754,5.919968422550244e+22,-208.58258102743898,36.81569942573837,599.9684406749325,-3.9489360640247466,4.236300783854063e-05,6.154270307453417,51.28583040062771,1.8756557934128854e+22,0.2914984390889746,0.10170693443960391,-3.9940062381565493,83.27732389033298,0.12756905200302718,-0.1273719994739532
735,0.39782363767879536,73.5,0.03624292895257928,6.159797185825184e+22,-211.63007292879152,37.810011663110274,609.3149500225302,-3.956465298548178,4.2615771372021993e-05,6.141533319741504,51.325653323511325,1.951857098630564e+22,0.2885345236928474,0.10269276116015665,-4.002016801173874,84.36007398122882,0.12906819936510566,-0.12736775055157176
736,0.3970125001160166,73.6,0.03655577409875378,6.408815878009729e+22,-214.7210238591613,38.83101518194671,618.7986653767158,-3.9640201899284495,4.287053353084491e-05,6.128796758188973,51.365395129952496,2.0309894418439732e+22,0.2855724558992859,0.10368806500066598,-4.010058758094529,85.4575384290231,0.13058539085087476,-0.127363476253059
737,0.3962014165371453,73.7,0.03687164022926169,6.6673543069873545e+22,-217.85590916967013,39.87938693315069,628.4210524867591,-3.9716008548351396,4.312731254934041e-05,6.116060625343453,51.40505582533398,2.113158567225457e+22,0.2826125318449911,0.10469290537583693,-4.018132288962161,86.56987595186506,0.1321208115443747,-0.12735917637763602
738,0.3953903872572004,73.8,0.03719054979518842,6.935753206413785e+22,-221.03520400772493,40.95581870026329,638.1835726896682,-3.9792074108083573,4.338612682682019e-05,6.10332492377276,51.44463541506988,2.1984737491041095e+22,0.27965505071888447,0.1057073411525494,-4.026237575164624,87.69724538929806,0.13367464733504897,-0.12735485072270658
739,0.3945794125936108,73.9,0.03751252521114734,7.214364564212634e+22,-224.2593831116263,42.06101734815999,648.0876821057337,-3.986839976271919,4.3646994893239104e-05,6.090589656065044,51.48413390460596,2.2870478987350533e+22,0.2767003146826356,0.1067314306232853,-4.034374799445502,88.83980564846067,0.1352470848918963,-0.12735049908381382
740,0.393768492866241,74.0,0.0378375888497841,7.503551956486136e+22,-227.52892060240538,43.19570501739811,658.1348308338642,-3.9944986705486625,4.390993543135038e-05,6.077854824829003,51.52355129941981,2.378997673886264e+22,0.273748628787844,0.1077652314810082,-4.042544145917152,89.99771564303832,0.1368383116391373,-0.1273461212546434
741,0.39295762839741094,74.1,0.03816576280213831,7.803690890749034e+22,-230.84428937890968,44.360619337310524,668.3264632967007,-4.002183614173525,4.417496726916531e-05,6.06512043269406,51.562887605021146,2.4744435913033695e+22,0.2708003008867523,0.10880880132545219,-4.050745800073553,91.17112823409593,0.1384485164077414,-0.1273417170270141
742,0.39214681951191843,74.2,0.03849706738653197,8.11516916290739e+22,-234.2059514368059,45.55651362154466,678.6640115130153,-4.0098949308059,4.444210903362496e-05,6.052386482310548,51.60214282695207,2.5735101421124336e+22,0.2678556415405256,0.10986219472635195,-4.058979948803046,92.36019865217592,0.1400778857050158,-0.12733728619086113
743,0.3913360665370679,74.3,0.038831526366024306,8.438387211837265e+22,-237.61438201161766,46.7841568055527,689.1488931284487,-4.0176327405948635,4.471138005702992e-05,6.039652976349903,51.64131697078722,2.6763259102220857e+22,0.2649149639969571,0.11092546661093482,-4.067246780401677,93.5651007942865,0.1417266080181595,-0.12733282853423566
744,0.39052536980268315,74.4,0.039169163451063575,8.773758489884211e+22,-241.07005936467385,48.04433411897301,699.7825289535916,-4.025397164617286,4.498279993924331e-05,6.02691991750485,51.68041004213416,2.783023693787529e+22,0.2619785839848556,0.11199867419448835,-4.075546484584455,94.78598998082401,0.14339487630608583,-0.12732834384322958
745,0.38971472964113396,74.5,0.03951000089773916,9.121709848142428e+22,-244.5734542955509,49.337847361048176,710.5663341507895,-4.033188326684731,4.5256388185239244e-05,6.014187308489595,51.71942204663352,2.8937406297983274e+22,0.259046819602619,0.1130818730412904,-4.08387925249875,96.02301953382891,0.14508288299164498,-0.12732383190196694
746,0.388904146387363,74.6,0.03985405998688266,9.48268192242109e+22,-248.12503052918802,50.66551490495,721.5017107725906,-4.041006352756678,4.553216430608504e-05,6.001455152040052,51.75835298995931,3.0086183218543086e+22,0.25611999124442153,0.11417511675504356,-4.092245276739745,97.2763436430349,0.14679081955752782,-0.12731929249265508
747,0.3880936203789038,74.7,0.04020136178140003,9.857129538684294e+22,-251.72524751629072,52.02817182649558,732.5900437837826,-4.048851369984524,4.58101478790208e-05,5.988723450913991,51.797202877819174,3.1278029711930626e+22,0.25319842151627164,0.11527845740142717,-4.100644751362644,98.54611852589046,0.1485188770803272,-0.12731472539552627
