,xi,B,kS,dphi,xieff,H,N,kh,sigmaE,rhoChi,G,E,ddphi,sigmaB,phi,a,t
987,-7.915044888891807,243.77701314006922,1.0680552019581702e+26,-0.12449127548682681,-4.167576253930065,0.19660544765441146,58.797723865851,1.0680552019581702e+26,0.0,1130.4472759540558,-717.4673013791319,2520.8370583168467,0.00027300433252439764,1.4735454970950392,2.9573187977433,3.431839933104886e+25,98.7
988,-7.944616567369979,246.93839727000486,1.0889792682308571e+26,-0.12446383936890992,-4.1633619602650045,0.19583046946549018,58.81734565888222,1.0889792682308571e+26,0.0,1147.5418470858215,-724.2542247306163,2535.943114866292,0.0002757235521242361,1.4809697297558297,2.9448710397344913,3.4998437828613364e+25,98.8
989,-7.974391772195016,250.18593616864962,1.1102247343817683e+26,-0.12443612966501146,-4.158759839343639,0.1950558318737446,58.8368899710973,1.1102247343817683e+26,0.0,1165.1930327916482,-731.2320275148742,2551.4346824417394,0.0002784761132539578,1.4885225215726987,2.9324260389890004,3.5689186339309074e+25,98.9
990,-8.004372430789907,253.519378662654,1.131794456690152e+26,-0.12440814302269868,-4.153762990439324,0.19428153815055166,58.85635683671921,1.131794456690152e+26,0.0,1183.4157038957799,-738.3995307999529,2567.305727201718,0.0002812623813351067,1.4962046497766923,2.919983823032736,3.639074939564859e+25,99.0
991,-8.03456049326352,256.93833682149335,1.1536912691120366e+26,-0.12437987605301011,-4.148365117805418,0.1935075916058117,58.87574629029998,1.1536912691120366e+26,0.0,1202.2246478328077,-745.7551876226634,2583.5492349126976,0.0002840827215803499,1.504016615229081,2.907544419728675,3.7103231136270096e+25,99.1
992,-8.064957932748307,260.44228092077793,1.1759179819487435e+26,-0.12435132533048031,-4.142560567154161,0.19273399558840745,58.89505836672458,1.1759179819487435e+26,0.0,1221.6345292250276,-753.297071300033,2600.1571905731003,0.0002869374990086611,1.5119586331128059,2.8951078572805273,3.7826735268980113e+25,99.2
993,-8.095566745741918,264.0305346885627,1.1984773804993512e+26,-0.12432248739313388,-4.136344360041366,0.19196075348666083,58.91429310121481,1.1984773804993512e+26,0.0,1241.6598485641234,-761.0228646221406,2617.120560970023,0.0002898270784725627,1.5200306247606656,2.882674164236355,3.856136503332929e+25,99.3
994,-8.126388952458624,267.7022708034296,1.2213722236983767e+26,-0.12429335874255155,-4.129712224995005,0.19118786872880794,58.93345052933333,1.2213722236983767e+26,0.0,1262.3148984047848,-768.9298500859302,2634.429280946306,0.00029275182476723536,1.528232211043592,2.870243369492291,3.930722316273097e+25,99.4
995,-8.15742659717882,271.456506818707,1.2446052427372249e+26,-0.12426393584380145,-4.12266062686136,0.1904153447834534,58.9525306869876,1.2446052427372249e+26,0.0,1283.6137184639497,-777.0149011747001,2652.0722426351754,0.0002957121026938366,1.536562706717088,2.8578155022960896,4.006441184612943e+25,99.5
996,-8.188681748609618,275.2921013944205,1.2681791396717212e+26,-0.1242342151254627,-4.115186792127256,0.18964318516004855,58.97153361043404,1.2681791396717212e+26,0.0,1305.5700482512036,-785.2744749071693,2670.037289061251,0.0002987082772260747,1.545021116561417,2.8453905922508156,4.083303268923441e+25,99.6
997,-8.220156500249498,279.2077509547323,1.2920965860151539e+26,-0.12420419297961746,-4.107288730998613,0.18887139340937065,58.990459336281994,1.2920965860151539e+26,0.0,1328.1972781234224,-793.7046057032838,2688.31121176748,0.00030174071370484056,1.553606132973809,2.8329686693185274,4.16131866753228e+25,99.7
998,-8.251852970755682,283.20198682368385,1.3163602213168769e+26,-0.12417386576178674,-4.098965256272883,0.18809997312399893,59.00930790149804,1.3163602213168769e+26,0.0,1351.5083991186966,-802.3009006475115,2706.879752531939,0.00030480977804997234,1.5623161349623995,2.820549763823906,4.240497412563373e+25,99.8
999,-8.28377330431692,287.27317283294786,1.340972651727353e+26,-0.12414322979085694,-4.090215998320382,0.18732892793879666,59.028079343410084,1.340972651727353e+26,0.0,1375.5159513534672,-811.0585362693538,2725.7276096544765,0.00030791583702246904,1.5711491887644795,2.8081339064579023,4.3208494659353175e+25,99.9
1000,-8.31591967103019,291.4195034530954,1.3659364485497269e+26,-0.12411228134897156,-4.081041416283519,0.18655826153139765,59.04677369971168,1.3659364485497269e+26,0.0,1400.2319713911056,-819.9722569106484,2744.838448821914,0.0003110592585249598,1.5801030500053168,2.7957211282814,4.402384715321315e+25,100.0
1001,-8.348294267283201,295.63900244427896,1.3912541467788841e+26,-0.1240810166814188,-4.071442804917742,0.18578797762270108,59.06539100846627,1.3912541467788841e+26,0.0,1425.667938460098,-829.036374788426,2764.194918956624,0.0003142404119630499,1.5891751675711407,2.7833114607289176,4.485112970070843e+25,100.1
1002,-8.380899316140088,299.9295220854383,1.416928243627652e+26,-0.12404943199647114,-4.061422297440412,0.18501807997736963,59.083931308111616,1.416928243627652e+26,0.0,1451.8347201302372,-838.244771788692,2783.7786728705837,0.00031745966864292046,1.5983626890123734,2.770904935612318,4.56904395709535e+25,100.2
1003,-8.413737067727919,304.2887430378579,1.4429611970404987e+26,-0.12401752346513661,-4.050982864788552,0.18424857240432346,59.10239463746411,1.4429611970404987e+26,0.0,1478.74251803567,-847.5909030103749,2803.570392504485,0.00032071740218355207,1.6076624672850808,2.758501585124469,4.654187316718272e+25,100.3
1004,-8.446809799630135,308.7141747654813,1.4693554241959665e+26,-0.12398528722092589,-4.0401283099336585,0.18347945875725016,59.12078103572329,1.4693554241959665e+26,0.0,1506.4008129346748,-857.0678022020345,2823.549819577422,0.00032401398901086187,1.6170710692902046,2.7461014418430065,4.7405525984918765e+25,100.4
1005,-8.480119817282704,313.2031565867475,1.4961132999977321e+26,-0.12395271935956487,-4.028863258077269,0.18271074293512046,59.13909054247633,1.4961132999977321e+26,0.0,1534.8183100289896,-866.6680890660332,2843.6957911383315,0.0003273498088915886,1.6265847858545062,2.7337045387341377,4.828149256981542e+25,100.5
1006,-8.51366945436985,317.7528594127254,1.5232371555541947e+26,-0.12391981593859853,-4.01719314338525,0.18194242888269765,59.15732319770258,1.5232371555541947e+26,0.0,1564.0028853166957,-876.383978398484,2863.986279578781,0.0003307252454756454,1.6361996428681005,2.7213109091563763,4.916986647519318e+25,100.6
1007,-8.54746107322474,322.3602880919698,1.550729276647791e+26,-0.12388657297698093,-4.005124191115191,0.18117452059106257,59.175479041778175,1.550729276647791e+26,0.0,1593.9615323715616,-886.2072911653761,2884.39843775509,0.0003341406869068936,1.645911413958599,2.708920586864396,5.0070740219283325e+25,100.7
1008,-8.581497065233107,327.0222843896168,1.578591902194459e+26,-0.12385298645461575,-3.9926633955857245,0.1804070220981475,59.19355811548069,1.578591902194459e+26,0.0,1624.7003101534985,-896.1294674826244,2904.908648870054,0.0003375965264811942,1.6557156344895971,2.6965336060129554,5.098420524219502e+25,100.8
1009,-8.615779851236097,331.7355306568768,1.6068272226929497e+26,-0.12381905231178714,-3.9798184949699102,0.17963993748926707,59.21156045999388,1.6068272226929497e+26,0.0,1656.2242928203925,-906.1415814049903,2925.4925804015174,0.0003410931633144186,1.665607616484631,2.684150001160783,5.191035186262349e+25,100.9
1010,-8.650311881935094,336.49655413722576,1.635437378664682e+26,-0.12378476644852954,-3.9665979423442472,0.17887327089765956,59.229486116912405,1.635437378664682e+26,0.0,1688.5375213199777,-916.2343575513897,2946.1252423175956,0.0003446310030509646,1.6755824646471558,2.6717698072745644,5.284926923431166e+25,101.0
1011,-8.685095638301663,341.3017318381817,1.6644244590857898e+26,-0.12375012472398907,-3.953010872340064,0.17810702650504712,59.24733512824666,1.6644244590857898e+26,0.0,1721.642956468406,-926.3981895836677,2966.7810498372014,0.0003482104586447773,1.6856350936705042,2.6593930597330724,5.38010453022889e+25,101.1
1012,-8.720133631980925,346.147296156052,1.6937904998090733e+26,-0.12371512295558433,-3.9390670665513605,0.1773412085421797,59.265107536427685,1.6937904998090733e+26,0.0,1755.5424360557818,-936.623160224117,2987.4338885995626,0.0003518319510919315,1.6957602456677745,2.647019794331185,5.476576675889913e+25,101.2
1013,-8.755428405703459,351.02934096684874,1.723537481979632e+26,-0.12367975691822047,-3.924776913900083,0.17657582128941435,59.28280338431205,1.723537481979632e+26,0.0,1790.2366332615209,-946.8990630889471,3008.0571844602614,0.0003554959102720742,1.7059525090562313,2.6346500472842003,5.574351899963675e+25,101.3
1014,-8.790982533692192,355.9438283992741,1.7536673304418736e+26,-0.12364402234333176,-3.91015136988728,0.17581086907728385,59.30042271518687,1.7536673304418736e+26,0.0,1825.7250194423052,-957.2154259122832,3028.623975213514,0.0003592027757556203,1.7162063374560648,2.6222838552320757,5.673438607881232e+25,101.4
1015,-8.826798622070859,360.8865961449206,1.784181912139777e+26,-0.12360791491786682,-3.895201913015999,0.17504635628708146,59.317965572774845,1.784181912139777e+26,0.0,1862.0058301066701,-967.5615352518392,3049.1069851436305,0.000362952997646574,1.726516069194831,2.609921255243833,5.77384506650611e+25,101.5
1016,-8.862879309274097,365.8533652749083,1.815083034510849e+26,-0.12357143028321732,-3.8799404987850137,0.17428228735145987,59.335432001239376,1.815083034510849e+26,0.0,1899.0760344071293,-977.926462537413,3069.478701895762,0.00036674703745777153,1.7368759472488002,2.5975622848220894,5.875579399671988e+25,101.6
1017,-8.89922726645346,370.8397486366594,1.846372443873329e+26,-0.1235345640340005,-3.8643795130230707,0.17351866675502908,59.35282204518971,1.846372443873329e+26,0.0,1936.9313095294622,-988.2990912149781,3089.71145432341,0.00037058536895992684,1.7472801389795891,2.5852069819076227,5.978649583708547e+25,101.7
1018,-8.935845197886753,375.8412596574327,1.8780518238083976e+26,-0.12349731171681916,-3.8485317227623366,0.17275549903497822,59.3701357496862,1.8780518238083976e+26,0.0,1975.5660186003145,-998.6681450418074,3109.777492202362,0.0003744684790773986,1.7577227562849755,2.572855384884164,6.083063442957978e+25,101.8
1019,-8.972735841383535,380.85332165922466,1.9101227935367937e+26,-0.12345966882888393,-3.8324102270474985,0.1719927887816979,59.38737316024554,1.9101227935367937e+26,0.0,2014.9731938911477,-1009.0222172045804,3129.6490660404643,0.000378396868755893,1.768197875311299,2.560507532583229,6.188828645283645e+25,101.9
1020,-9.009901968691041,385.87127756189005,1.9425869062909273e+26,-0.12342163081657113,-3.81602840671753,0.17123054063941975,59.404534322846175,1.9425869062909273e+26,0.0,2055.1445245095456,-1019.3498002235191,3149.29850732851,0.00038237105384235224,1.7786995560590264,2.5481634642891406,6.295952697573736e+25,102.0
1021,-9.047346385899424,390.8903999652862,1.975445647683018e+26,-0.12338319307390101,-3.799399873757368,0.17046875930686928,59.42161928393369,1.975445647683018e+26,0.0,2096.0703489457874,-1029.6393164789492,3168.6983086193895,0.0003863915659643736,1.7892218616673363,2.535823219744204,6.404442941241089e+25,102.1
1022,-9.085071933843212,395.905901627697,2.0087004340691287e+26,-0.12334435094088803,-3.7825384215856053,0.16970744953792333,59.43862809042628,2.0087004340691287e+26,0.0,2137.7396533478163,-1039.8791490822155,3187.821202275971,0.00039045895337308826,1.79975887690921,2.523486839153976,6.5143065477220195e+25,102.2
1023,-9.123081488505788,400.9129461749557,2.0423526109110175e+26,-0.12330509970187789,-3.765457974305768,0.16894661614229597,59.455560789720316,2.0423526109110175e+26,0.0,2180.140073907435,-1050.0576731766469,3206.640238945815,0.0003945737818174464,1.8103047265769792,2.5111543631928273,6.625550513975994e+25,102.3
1024,-9.161377961416807,405.90665919707527,2.076403451134322e+26,-0.12326543458370968,-3.748172538610377,0.16818626398621847,59.47241742969599,2.076403451134322e+26,0.0,2223.2579059145983,-1060.163287150996,3225.128863111516,0.00039873663534304305,1.8208535925035032,2.4988258330095063,6.738181657988668e+25,102.4
1025,-9.199964300053715,410.882139476937,2.110854153485976e+26,-0.12322535075388796,-3.7306961548465427,0.16742639799315376,59.48919805872293,2.110854153485976e+26,0.0,2267.078116669258,-1070.1844440008572,3243.2609877749965,0.0004029481171266702,1.8313997304214678,2.4865012902330696,6.85220661427976e+25,102.5
1026,-9.238843488236915,415.83447051970256,2.1457058408892745e+26,-0.12318484331859768,-3.713042851105456,0.1666670231445082,59.505902725666026,2.1457058408892745e+26,0.0,2311.5843648926707,-1080.1096823026708,3261.0110655395433,0.00040720885023665283,1.8419374853614543,2.474180776978844,6.967631829419224e+25,102.6
1027,-9.278018546526564,420.75873218511936,2.1809595587988273e+26,-0.12314390732069509,-3.6952265978420282,0.16590814448037075,59.52253147989125,2.1809595587988273e+26,0.0,2356.759024513126,-1089.9276569283206,3278.35415751451,0.0004115194783974266,1.8524613064524091,2.461864335854696,7.084463557552987e+25,102.7
1028,-9.317492532616532,425.6500124778042,2.2166162735550204e+26,-0.12310253773760475,-3.677261264824229,0.16514976710026294,59.53908437127151,2.2166162735550204e+26,0.0,2402.5832139039053,-1099.6271691891623,3295.265998692844,0.0004158806667093764,1.8629657605350392,2.44955200996747,7.202707855940786e+25,102.8
1029,-9.357268541726214,430.5034194400206,2.2526768707389976e+26,-0.12306072947913665,-3.659160580417198,0.16439189616390262,59.55556145019269,2.2526768707389976e+26,0.0,2449.0368302675583,-1109.1971962741677,3311.7230596211707,0.00042029310232833913,1.8734455446124372,2.4372438429296124,7.32237058050932e+25,102.9
1030,-9.397349706992035,435.3140930732283,2.2891421535287715e+26,-0.12301847738525766,-3.6409380927581747,0.16363453689199012,59.571962767559704,2.2891421535287715e+26,0.0,2496.0985885200503,-1118.6269199078927,3327.7026045035245,0.000424757495120479,1.883895497309662,2.424939878866073,7.443457381421803e+25,103.0
1031,-9.437739199857152,440.07721728275595,2.326012841057266e+26,-0.12297577622379281,-3.6226071335048253,0.16287769456700785,59.58828837480258,2.326012841057266e+26,0.0,2543.7460648961214,-1127.905754044115,3343.1827451730524,0.0004292745782736929,1.8943106091402948,2.412640162421398,7.565973698667101e+25,103.1
1032,-9.478440230458517,444.7880318164988,2.3632895667723136e+26,-0.12293262068805046,-3.604180784689116,0.16212137453403502,59.60453832388276,2.3632895667723136e+26,0.0,2591.9557452855806,-1137.023371407028,3358.1424904509963,0.00043384510885629066,1.9046860314353482,2.4003447387670405,7.689924757671242e+25,103.2
1033,-9.519456048014256,449.4418441039298,2.4009728768002468e+26,-0.12288900539441773,-3.5856718476725993,0.1613655822015852,59.62071266729933,2.4009728768002468e+26,0.0,2640.7030772652515,-1145.9697288924979,3372.561791471437,0.00043846986834825255,1.9150170842933982,2.38805365360896,7.815315564932642e+25,103.3
1034,-9.560789941209455,454.03404098952416,2.4390632283132756e+26,-0.12284492487990008,-3.567092815009593,0.1606103230424598,59.63681145809545,2.4390632283132756e+26,0.0,2689.9625260731887,-1154.7350916333735,3386.4215823620734,0.0004431496631249874,1.9252992633152457,2.3757669531954297,7.94215090368457e+25,103.4
1035,-9.602445238579167,458.5601003409261,2.477560987900857e+26,-0.12280037359958967,-3.548455845817803,0.1598556025946157,59.65283474986479,2.477560987900857e+26,0.0,2739.7076346036715,-1163.3100555601332,3399.703815828983,0.00044788532487931564,1.9355282449625586,2.3634846843250807,8.070435329586856e+25,103.5
1036,-9.644425308893316,463.0156023962292,2.516466429947299e+26,-0.12275534592413756,-3.5297727428576016,0.15910142646205994,59.668782596758135,2.516466429947299e+26,0.0,2789.9110857914457,-1171.6855685708153,3412.3914947804824,0.0004526777110258241,1.9456998911523546,2.3512068943552498,8.200173166450065e+25,103.6
1037,-9.68673356153824,467.3962409082662,2.5557797350145852e+26,-0.12270983613715121,-3.5110549333778076,0.15834780031575607,59.68465505349,2.5557797350145852e+26,0.0,2840.544768553196,-1179.8529499973574,3424.4686986265274,0.00045752770503521174,1.9558102524524612,2.338933631210536,8.331368501993185e+25,103.7
1038,-9.729373446898201,471.69783397107074,2.595500988232317e+26,-0.12266383843257199,-3.49231345246137,0.15759472989455214,59.70045217534538,2.595500988232317e+26,0.0,2891.5798460174947,-1187.803908428388,3435.9206050631497,0.00046243621672950873,1.9658555703187786,2.326664943391639,8.464025183639374e+25,103.8
1039,-9.77234845673667,475.91633448684485,2.6356301776953325e+26,-0.12261734691203106,-3.473558928915198,0.15684222100612816,59.7161740181866,2.6356301776953325e+26,0.0,2942.9868257733,-1195.5305578202986,3446.7335073226723,0.00046740418253496846,1.9758322783873221,2.3144008799844475,8.59814681435068e+25,103.9
1040,-9.815662124576985,480.0478402292081,2.6761671928697847e+26,-0.12257035558218236,-3.4548015737726336,0.15609027952796492,59.73182063846021,2.6761671928697847e+26,0.0,2994.735631876441,-1203.025431828753,3456.894826862375,0.00047243256568916533,1.9857370028269121,2.302141490669432,8.733736748505574e+25,104.0
1041,-9.859318026081972,484.0886034608048,2.7171118230081444e+26,-0.12252285835200664,-3.4360511715385167,0.15533891140832842,59.74739209320406,2.7171118230081444e+26,0.0,3046.795678406962,-1210.2814962939822,3466.393121439996,0.0004775223563971822,1.9955665617399563,2.2898868257312484,8.87079808782106e+25,104.1
1042,-9.903319779433458,488.03504003398524,2.7584637555744932e+26,-0.12247484903010565,-3.4173170736925487,0.15458812266727606,59.76288844005442,2.7584637555744932e+26,0.0,3099.1359439346647,-1217.2921598919086,3475.218088930183,0.00048267457194657446,2.0053179637907204,2.2776369360686406,9.009333677322817e+25,104.2
1043,-9.947671045712731,491.8837379057118,2.8002225746808606e+26,-0.1224263213220045,-3.398608193875754,0.15383791939768665,59.77830973725315,2.8002225746808606e+26,0.0,3151.725046241994,-1224.0512829899217,3483.3605673074912,0.00048789025679132935,2.0149884062625616,2.2653918732046496,9.149346101364742e+25,104.3
1044,-9.99237552927863,495.6314650761523,2.8423877595348077e+26,-0.12237726882741348,-3.37993300606409,0.15308830776630167,59.79365604365514,2.8423877595348077e+26,0.0,3204.531317930132,-1230.5531845286484,3490.8125300185047,0.0004931704825740213,2.024575272161696,2.253151689297003,9.29083767970249e+25,104.4
1045,-10.03743697814801,499.27517681060993,2.884958682900378e+26,-0.12232768503752695,-3.3612995434784416,0.15233929401479718,59.80892741873566,2.884958682900378e+26,0.0,3257.522881127493,-1236.7926471830388,3497.567078261518,0.0004985163481333059,2.0340761270866423,2.240916437148886,9.433810463621733e+25,104.5
1046,-10.082859184374184,502.81202218105165,2.927934609571822e+26,-0.12227756333229192,-3.3427154000781334,0.15159088446086605,59.82412392259794,2.927934609571822e+26,0.0,3310.6677223179863,-1242.7649205811165,3503.618429067328,0.0005039289794551121,2.043488715309694,2.2286861702198846,9.578266232125137e+25,104.6
1047,-10.128645984426745,506.23934981397525,2.9713146948623224e+26,-0.12222689697770449,-3.3241877328312937,0.15084308549932773,59.839245615980836,2.9713146948623224e+26,0.0,3363.9337658739137,-1248.465722803694,3508.961900427663,0.0005094095296038635,2.0528109556440377,2.2164609426372746,9.724206488179992e+25,104.7
1048,-10.174801259570897,509.5547128396306,3.0150979831077195e+26,-0.12217567912310606,-3.305723265566825,0.1500959036032545,59.85429256026657,3.0150979831077195e+26,0.0,3417.2889465972044,-1253.8912400836316,3513.593893043759,0.0005149591786164767,2.062040936862544,2.2042408092075454,9.871632455029884e+25,104.8
1049,-10.22132893624633,512.7558729988302,3.0592834061864074e+26,-0.12212390279848506,-3.2873282939878967,0.14934934532511693,59.86926481748867,3.0592834061864074e+26,0.0,3470.701280862417,-1259.0381247893654,3517.5118690773975,0.0005205791333645314,2.0711769128104747,2.1920258254281824,1.0020545072572723e+26,104.9
1050,-10.268232986448016,515.8408038344458,3.10386978205692e+26,-0.12207156091182181,-3.269008690853253,0.14860341729795612,59.88416245033988,3.10386978205692e+26,0.0,3524.138935451855,-1263.9034918383154,3520.714328614923,0.0005262706274074839,2.080217297520523,2.179816047499782,1.0170944993807062e+26,105.0
1051,-10.31551742810264,518.8076930450833,3.1488558133122026e+26,-0.12201864624638736,-3.25076991353206,0.1478581262365607,59.89898552218036,3.1488558133122026e+26,0.0,3577.570295500885,-1268.4849133450691,3523.2007826126196,0.000532034920786154,2.0891606596776104,2.167611532338302,1.0322832581351454e+26,105.1
1052,-10.363186325452,521.65494378602,3.1942400857552774e+26,-0.1219651514581674,-3.232617009240184,0.14711347893868898,59.91373409704588,3.1942400857552774e+26,0.0,3630.9640281722495,-1272.780412090023,3524.971725314816,0.0005378732998597839,2.098005717842778,2.1554123375877805,1.047620790403718e+26,105.2
1053,-10.411243789426946,524.3811751780136,3.240021066991671e+26,-0.12191106907317355,-3.2145546242600203,0.14636948228627994,59.928408239656186,3.240021066991671e+26,0.0,3684.2891462579933,-1276.7884531681061,3526.0286024261954,0.0005437870770479361,2.106751334561526,2.1432185216330795,1.0631070733578668e+26,105.3
1054,-10.459693978029646,526.9852217209708,3.286197105045862e+26,-0.12185639148490598,-3.1965870099298517,0.14562614324671283,59.94300801542347,3.286197105045862e+26,0.0,3737.5150666934574,-1280.507934706692,3526.3737795617562,0.0005497775906360571,2.1153965115053976,2.131030143613104,1.0787420541323678e+26,105.4
1055,-10.508541096707601,529.4661318809202,3.3327664269965886e+26,-0.12180111095173171,-3.178718031614407,0.1448834688740629,59.957533490460996,3.3327664269965886e+26,0.0,3790.611668092161,-1283.9381770388825,3526.0105073504965,0.0005558462045084927,2.123940383807636,2.1188472634341085,1.09452564950858e+26,105.5
1056,-10.55778939873324,531.8231656412661,3.3797271376376466e+26,-0.12174521959438188,-3.160951175205895,0.14414146631039695,59.97198473159182,3.3797271376376466e+26,0.0,3843.549343559033,-1287.0789110378753,3524.942886616429,0.0005619943079309772,2.1323822152000464,2.106669941783412,1.1104577456062606e+26,105.6
1057,-10.607443185575342,534.0557912455273,3.4270772181592646e+26,-0.12168870939337598,-3.143289556077357,0.1434001427870665,59.98636180635765,3.4270772181592646e+26,0.0,3896.2990519955724,-1289.9302651593762,3523.175830852703,0.00056822331527426,2.1407213925092234,2.0944982401431953,1.1265381975841117e+26,105.7
1058,-10.657506807276242,536.1636809449788,3.474814524857373e+26,-0.1216315721865795,-3.1257359250741112,0.14265950562604554,60.00066478302787,3.474814524857373e+26,0.0,3948.8323642529012,-1292.4927519016394,3520.715029346691,0.0005745346658013945,2.148957421087202,2.082332220804764,1.1427668293494261e+26,105.8
1059,-10.707984662819273,538.146706022581,3.522936787864831e+26,-0.12157379966667489,-3.1082926772090023,0.1419195622412599,60.014893730608634,3.522936787864831e+26,0.0,4001.121507816549,-1294.767253163191,3517.566907788186,0.0005809298233955745,2.157089919532442,2.0701719468828204,1.1591434332769952e+26,105.9
1060,-10.75888120049982,540.0049309277249,3.5714416099118915e+26,-0.12151538337874788,-3.0909618577388702,0.14118032013995876,60.02904871885214,3.5714416099118915e+26,0.0,4053.139406499737,-1296.755005198736,3513.738589636802,0.0005874102763477833,2.165118615236746,2.0580174823301944,1.175667769937644e+26,106.0
1061,-10.810200918289329,541.7386067394783,3.6203264651120394e+26,-0.12145631471783883,-3.07374516953188,0.14044178692408937,60.04312981826603,3.6203264651120394e+26,0.0,4104.859717667037,-1298.4575828611266,3509.2378561475152,0.0005939775371223911,2.17304333962928,2.045868891952671,1.1923395678365606e+26,106.1
1062,-10.861948364197312,543.3481639292609,3.669588697776699e+26,-0.12139658492654178,-3.0566439795181877,0.13970397029169737,60.05713710012296,3.669588697776699e+26,0.0,4156.256865543085,-1299.876883481611,3504.073106497671,0.0006006331421508189,2.180864023749735,2.033726241424135,1.2091585231617534e+26,106.2
1063,-10.91412813662873,544.8342045363771,3.719225521258711e+26,-0.12133618509261987,-3.0396593250802777,0.13896687803834445,60.071070636470225,3.719225521258711e+26,0.0,4207.306071147049,-1301.0151104208596,3498.2533177099954,0.0006073786516394305,2.1885806939024017,2.0215895973019427,1.2261242995428135e+26,106.3
1064,-10.966744884735832,546.1974938250139,3.7692340168256016e+26,-0.12127510614663121,-3.0227919204364975,0.13823051805854117,60.084930500139635,3.7692340168256016e+26,0.0,4257.983378898289,-1301.8747563872737,3491.7880045048632,0.0006142156493919842,2.1961934673755614,2.0094590270425026,1.2432365278203127e+26,106.4
1065,-11.01980330876486,547.4389515032233,3.819611132563719e+26,-0.12121333885958262,-3.006042162705329,0.1374948983472018,60.09871676475744,3.819611132563719e+26,0.0,4308.265679696552,-1302.4585866840348,3484.6871794556255,0.0006211457426594751,2.2037025483124215,1.9973345990171358,1.2604948058260189e+26,106.5
1066,-11.073308160395637,548.5596425930112,3.870353682313354e+26,-0.12115087384058855,-2.9894101380848106,0.13676002700111342,60.11242950475447,3.870353682313354e+26,0.0,4358.13073078324,-1302.7696224296376,3476.96131335905,0.0006281705620085458,2.2111082236109523,1.9852163825281353,1.2778986981742411e+26,106.6
1067,-11.12726424307429,549.5607680419242,3.921458344636758e+26,-0.12108770153455214,-2.972895627896424,0.13602591222042543,60.12606879537639,3.921458344636758e+26,0.0,4407.557172252992,-1302.8111239001325,3468.621296158671,0.0006352917612203522,2.218410858922353,1.9731044478250832,1.2954477360644894e+26,106.7
1068,-11.181676412335097,550.4436551902648,3.9729216618181475e+26,-0.12102381221982123,-2.9564981155206187,0.13529256231014863,60.13963471269411,3.9729216618181475e+26,0.0,4456.524540891948,-1302.586573966289,3459.67839802112,0.0006425110171977246,2.22561089446771,1.9609988661213458,1.313141417095751e+26,106.8
1069,-11.236549576117406,551.2097481106073,4.0247400388990925e+26,-0.12095919600591251,-2.9402167920579814,0.1345599856816854,60.15312733361436,4.0247400388990925e+26,0.0,4505.013280059752,-1302.0996619557584,3450.1442319082475,0.0006498300299337768,2.232708841267067,1.9488997096108989,1.3309792050925417e+26,106.9
1070,-11.29188869506862,551.8605980049841,4.0769097427474334e+26,-0.12089384283119294,-2.924050563436145,0.13382819085436695,60.166546735890364,4.0769097427474334e+26,0.0,4553.004747358283,-1301.3542677328996,3440.0307163393118,0.0006572505224839151,2.23970527703712,1.9368070514853168,1.3489605299430166e+26,107.0
1071,-11.347698782836279,552.397853694022,4.129426901161506e+26,-0.12082774246056927,-2.9079980577029634,0.13309718645700735,60.17989299813278,4.129426901161506e+26,0.0,4600.481219369875,-1300.3544462016257,3429.3500391775046,0.0006647742409714474,2.246600842108818,1.9247209659509816,1.3670847874494187e+26,107.1
1072,-11.403984906347542,552.8232522871655,4.182287502010578e+26,-0.12076088448317952,-2.892057632682217,0.132366981229477,60.19316619982064,4.182287502010578e+26,0.0,4647.42589366007,-1299.1044122796934,3418.114622491248,0.0006724029546253325,2.2533962353198627,1.9126415282465519,1.3853513391909285e+26,107.2
1073,-11.460752186074757,553.138610114236,4.2354873924120714e+26,-0.12069325831008047,-2.876227384140705,0.13163758402429215,60.20636642131262,4.2354873924120714e+26,0.0,4693.822888225564,-1297.6085263833577,3406.3370885424883,0.000680138455848262,2.2600922098464276,1.9005688146606607,1.4037595123994055e+26,107.3
1074,-11.518005796285715,553.3458139918713,4.289022277945994e+26,-0.12062485317192533,-2.860505154584901,0.13090900380822,60.21949374385834,4.289022277945994e+26,0.0,4739.657238561767,-1295.8712804553427,3394.0302269616054,0.0006879825603136186,2.266689568948158,1.8885029025498292,1.4223085998478901e+26,107.4
1075,-11.575750965277214,553.4468128867128,4.34288772190759e+26,-0.12055565811663205,-2.84488854269423,0.1301812496639014,60.23254824960986,4.34288772190759e+26,0.0,4784.914892461505,-1293.897284569812,3381.206963210759,0.0006959371070922477,2.273189161630901,1.8764438703566377,1.4409978597524345e+26,107.5
1076,-11.633992975590527,553.4436100331089,4.3970791445985816e+26,-0.1204856620070357,-2.829374913488552,0.12945433079148821,60.245530021633385,4.3970791445985816e+26,0.0,4829.582702725292,-1291.691254128797,3367.8803283773295,0.0007040039588063811,2.2795918782081217,1.8643917976281061,1.4598265156871528e+26,107.6
1077,-11.692737164207143,553.3382555508882,4.451591822657399e+26,-0.1204148535185229,-2.8139614092523093,0.12872825651029668,60.258439143921066,4.451591822657399e+26,0.0,4873.648417921891,-1289.2579976612237,3354.0634303603742,0.0007121850018100921,2.2858986457624577,1.8523467650343197,1.4787937565129827e+26,107.7
